node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.7844147682189941,0.11205925047397614,0.06472466140985489,0.053277380764484406,-0.05878186970949173,0.6832470893859863,0.14403516054153442,0.07656128704547882,0.016267359256744385,0.015164296142756939,0.022361185401678085,0.030552372336387634,0.01181110367178917
1,0,1,1.8511371612548828,0.12159102410078049,0.0742119699716568,0.06698229163885117,-0.05460873246192932,0.6669328212738037,0.15344451367855072,0.06868119537830353,0.01834673248231411,0.01838279701769352,0.024761244654655457,0.038202472031116486,0.011248257011175156
2,0,1,3.2267608642578125,0.3181087076663971,0.23471380770206451,0.29613152146339417,-0.021977191790938377,0.3614507019519806,0.15299157798290253,0.1138560026884079,0.08029881119728088,0.056689027696847916,0.08296843618154526,0.09865501523017883,0.053090352565050125
3,0,1,2.8983190059661865,0.2711884379386902,0.19593432545661926,0.24328576028347015,-0.027902672067284584,0.4375168979167938,0.1563687026500702,0.09422827512025833,0.06578048318624496,0.050171174108982086,0.06316710263490677,0.08973823487758636,0.04302898049354553
4,0,1,1.859067440032959,0.12272392213344574,0.07484348118305206,0.07103404402732849,-0.05168984457850456,0.6617470383644104,0.1531601846218109,0.07206418365240097,0.022596726194024086,0.015588314272463322,0.02895326353609562,0.034362319856882095,0.011527899652719498
5,0,1,2.948983669281006,0.27842622995376587,0.1955244243144989,0.2527802586555481,-0.025645991787314415,0.4081037938594818,0.15270763635635376,0.12681202590465546,0.06611590832471848,0.0507362075150013,0.0715232864022255,0.08426494151353836,0.03973618894815445
6,0,1,2.0517497062683105,0.15024995803833008,0.0956333726644516,0.09729821979999542,-0.052951741963624954,0.6028507947921753,0.17394062876701355,0.07887396961450577,0.028023110702633858,0.02067812718451023,0.034578241407871246,0.046997807919979095,0.014057322405278683
7,0,1,1.6517760753631592,0.09311086684465408,0.06258781254291534,0.04186663404107094,-0.05124424770474434,0.7604133486747742,0.1106485053896904,0.0356835313141346,0.0175953209400177,0.013071374967694283,0.021379249170422554,0.030667023733258247,0.010541543364524841
8,0,1,1.7345386743545532,0.10493409633636475,0.06137397885322571,0.05379294604063034,-0.05114111304283142,0.6993829607963562,0.1515103429555893,0.051981016993522644,0.0212238822132349,0.014527701772749424,0.023951679468154907,0.024430595338344574,0.012991702184081078
9,0,1,1.2785981893539429,0.03979974240064621,0.006038475316017866,0.0,-0.07889120280742645,0.7732827067375183,0.19977939128875732,0.018159974366426468,0.0018454274395480752,0.0008940339903347194,0.0033105232287198305,0.002261875895783305,0.0004660761042032391
10,0,1,1.9576531648635864,0.13680759072303772,0.08172692358493805,0.09202951192855835,-0.044778089970350266,0.6283864378929138,0.1631409078836441,0.08020936697721481,0.027607135474681854,0.018929310142993927,0.029170168563723564,0.03819337487220764,0.01436337735503912
11,0,1,1.952573299407959,0.13608190417289734,0.06753044575452805,0.09266184270381927,-0.043420061469078064,0.5677399635314941,0.23395328223705292,0.08715064078569412,0.026069527491927147,0.017556065693497658,0.027870256453752518,0.02108675427734852,0.01857343129813671
12,0,1,1.8853139877319336,0.12647342681884766,0.0680336058139801,0.08198179304599762,-0.04449163004755974,0.6358535289764404,0.15576539933681488,0.09796793013811111,0.027051161974668503,0.01532835140824318,0.028280746191740036,0.028527893126010895,0.011224963702261448
13,0,1,1.63530433177948,0.09075776487588882,0.04260388761758804,0.03684515878558159,-0.053912606090307236,0.6815630197525024,0.19661958515644073,0.05449267849326134,0.013535212725400925,0.011185672134160995,0.01830306649208069,0.017270097509026527,0.007030723616480827
14,0,1,1.7949546575546265,0.11356495320796967,0.05854087322950363,0.06483211368322372,-0.04873283952474594,0.6258618235588074,0.22258791327476501,0.05969066917896271,0.02077864110469818,0.01254010759294033,0.021299069747328758,0.026699012145400047,0.010542791336774826
15,0,1,1.2727316617965698,0.03896166756749153,0.01925669051706791,0.0,-0.0653039887547493,0.8634124398231506,0.08802704513072968,0.019120216369628906,0.0054597919806838036,0.004723942838609219,0.007442870642989874,0.008722239173948765,0.003091581165790558
16,0,1,1.8011685609817505,0.11445265263319016,0.05839087814092636,0.0636582225561142,-0.05079444870352745,0.6280381083488464,0.20804822444915771,0.07623016834259033,0.015575575642287731,0.013717002235352993,0.02115466445684433,0.02736148238182068,0.009874731302261353
17,0,1,1.69241464138031,0.09891637414693832,0.05947817116975784,0.03991393372416496,-0.05900242552161217,0.7283080816268921,0.11205543577671051,0.07346472144126892,0.01586437225341797,0.01082921028137207,0.02093367464840412,0.03196009248495102,0.006584406830370426
18,0,1,1.913907766342163,0.13055825233459473,0.08054585754871368,0.08751808106899261,-0.04304015263915062,0.6387736201286316,0.18103569746017456,0.0561346635222435,0.02612137608230114,0.017388762906193733,0.030229873955249786,0.03067774325609207,0.019638240337371826
19,0,1,1.990342140197754,0.14147745072841644,0.08455467224121094,0.09902890026569366,-0.042448561638593674,0.6505900025367737,0.11967971920967102,0.09203767031431198,0.03002394735813141,0.023113956674933434,0.02739361673593521,0.03303604573011398,0.024125011637806892
20,0,1,2.2007949352264404,0.17154213786125183,0.11038205772638321,0.12652555108070374,-0.045016586780548096,0.5922383069992065,0.14726151525974274,0.07960160821676254,0.03524579852819443,0.03527073189616203,0.03721281886100769,0.050738897174596786,0.022430337965488434
21,0,1,1.775521993637085,0.11078885942697525,0.06098455935716629,0.058806728571653366,-0.051982130855321884,0.6628575325012207,0.1782914698123932,0.06548772752285004,0.018230624496936798,0.014147963374853134,0.02183530293405056,0.028249869123101234,0.01089938823133707
22,0,1,1.7685704231262207,0.10979577153921127,0.0627295970916748,0.05246516317129135,-0.05733060836791992,0.6683919429779053,0.1758667230606079,0.06218932941555977,0.017476286739110947,0.013345963321626186,0.023257151246070862,0.030080443248152733,0.009392003528773785
23,0,1,1.9364581108093262,0.13377973437309265,0.08686608821153641,0.08862133324146271,-0.045158397406339645,0.6694995164871216,0.12925046682357788,0.0630563274025917,0.029255937784910202,0.02207171730697155,0.030866926535964012,0.04128846153616905,0.014710704796016216
24,0,1,1.644667625427246,0.09209537506103516,0.05351816117763519,0.03895861282944679,-0.053136762231588364,0.739733874797821,0.12454019486904144,0.051570359617471695,0.017594071105122566,0.013043331913650036,0.018611500039696693,0.025373000651597977,0.009533659555017948
25,0,1,1.4614710807800293,0.06592444330453873,0.037775058299303055,0.0040030404925346375,-0.06192141771316528,0.7970675230026245,0.11725179105997086,0.027415404096245766,0.010472874157130718,0.010017240419983864,0.014607943594455719,0.017308441922068596,0.005858669988811016
26,0,1,1.4112886190414429,0.05875551700592041,0.031929366290569305,0.001348748803138733,-0.057406749576330185,0.8199519515037537,0.09411384910345078,0.0369122140109539,0.01028258353471756,0.0068100919015705585,0.01079889852553606,0.016645606607198715,0.004484863951802254
27,0,1,3.2218523025512695,0.3174074590206146,0.22381103038787842,0.2960717976093292,-0.02133573405444622,0.3362821638584137,0.19194670021533966,0.11161725968122482,0.07254339754581451,0.06379948556423187,0.07199426740407944,0.08884568512439728,0.0629710778594017
28,0,1,2.424630641937256,0.20351865887641907,0.1261553168296814,0.16640280187129974,-0.037115857005119324,0.5115295052528381,0.16892696917057037,0.11328544467687607,0.04210907220840454,0.03799371048808098,0.041482459753751755,0.04929158836603165,0.03538127243518829
29,0,1,2.7276878356933594,0.24681255221366882,0.17766213417053223,0.2111116200685501,-0.03570088371634483,0.46555912494659424,0.15819014608860016,0.10585658997297287,0.049582548439502716,0.04314952343702316,0.05989778786897659,0.08740081638097763,0.030363522469997406
30,0,1,1.4971320629119873,0.07101886719465256,0.029295697808265686,0.009353931993246078,-0.06166493520140648,0.7260165810585022,0.1866278499364853,0.04121322184801102,0.010343678295612335,0.006502833683043718,0.010349796153604984,0.013334761373698711,0.005611141212284565
31,0,1,2.039067506790161,0.1484382152557373,0.08950774371623993,0.10111159086227417,-0.04732665792107582,0.5922310948371887,0.18424995243549347,0.0833892822265625,0.03116292506456375,0.01945897750556469,0.03466523438692093,0.040509287267923355,0.014333222061395645
32,0,1,1.4792077541351318,0.06845825165510178,0.029190776869654655,0.009059123694896698,-0.05939912796020508,0.7420458793640137,0.1704525202512741,0.04213651269674301,0.00991474837064743,0.006259483750909567,0.010614925995469093,0.01340553443878889,0.005170317832380533
33,0,1,1.843353033065796,0.12047900259494781,0.06235291063785553,0.07203911989927292,-0.048439882695674896,0.6056554913520813,0.2401650995016098,0.05421510711312294,0.02085890807211399,0.01675247587263584,0.02332305908203125,0.024653194472193718,0.014376657083630562
34,0,1,2.2690272331237793,0.18128959834575653,0.10925304889678955,0.14299650490283966,-0.03829309344291687,0.513255774974823,0.2211991399526596,0.08842412382364273,0.03895098716020584,0.028916846960783005,0.043584395200014114,0.03914300352334976,0.026525646448135376
35,0,1,1.809959053993225,0.11570843309164047,0.053544171154499054,0.06355808675289154,-0.05215035006403923,0.5902991890907288,0.2532646358013153,0.07246541231870651,0.018316980451345444,0.012109617702662945,0.02163948491215706,0.02315606363117695,0.008748621679842472
36,0,1,1.5929820537567139,0.0847117230296135,0.03880782425403595,0.026219043880701065,-0.05849267914891243,0.6855562925338745,0.2135324329137802,0.04014616459608078,0.012631899677217007,0.009325346909463406,0.015277562662959099,0.01713929884135723,0.006390961352735758
37,0,1,2.1653664112091064,0.1664809137582779,0.10740817338228226,0.12207087874412537,-0.04441003128886223,0.5895876288414001,0.15997783839702606,0.07940997928380966,0.03653943911194801,0.0270769651979208,0.03689580410718918,0.049423281103372574,0.021089086309075356
38,0,1,1.7991306781768799,0.11416152864694595,0.06904511898756027,0.06348220258951187,-0.05067932605743408,0.6896631121635437,0.1449298858642578,0.05450374260544777,0.023446010425686836,0.018412191420793533,0.025668226182460785,0.030772915109992027,0.012603973969817162
39,0,1,1.3153294324874878,0.04504706338047981,0.0146070197224617,0.0,-0.07269643247127533,0.8041592240333557,0.14572687447071075,0.02519029751420021,0.007093577180057764,0.003223009640350938,0.004683786071836948,0.00783244427293539,0.002090789144858718
40,0,1,1.07023286819458,0.010033266618847847,0.0024032313376665115,0.0,-0.08546493202447891,0.9498165845870972,0.040532633662223816,0.006328735034912825,0.0005694444407708943,0.0003493901458568871,0.0006410518544726074,0.0016036127926781774,0.0001585666323080659
41,0,1,1.3106498718261719,0.044378552585840225,0.019538015127182007,0.0,-0.07011411339044571,0.8348488211631775,0.10727381706237793,0.02901267632842064,0.004506348166614771,0.004820319823920727,0.006960006430745125,0.010295771062374115,0.0022822385653853416
42,0,1,1.1612074375152588,0.023029634729027748,0.01131837535649538,0.0,-0.07656077295541763,0.9166997671127319,0.05445868894457817,0.013269542716443539,0.002221423899754882,0.002032134449109435,0.003728424897417426,0.006354908924549818,0.0012350421166047454
43,0,1,1.5005310773849487,0.07150443643331528,0.028852593153715134,0.005774021148681641,-0.06573043763637543,0.7081286907196045,0.21054090559482574,0.03849032148718834,0.008176007308065891,0.005811540875583887,0.011923886835575104,0.012884960509836674,0.004043745808303356
