node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.422060251235962,0.06029432266950607,0.025783242657780647,0.8219578266143799,0.059455905109643936,0.07035350054502487,0.011819113977253437,0.010630331933498383,0.015672504901885986,0.005218944512307644,0.00489179277792573
1,0,1,1.8940637111663818,0.12772338092327118,0.0796603262424469,0.7018455862998962,0.053417082875967026,0.12518876791000366,0.023022491484880447,0.016865774989128113,0.038235973566770554,0.027411960065364838,0.014012397266924381
2,0,1,1.794063687324524,0.11343766748905182,0.0598413422703743,0.7331372499465942,0.05938610062003136,0.07964275777339935,0.03982364386320114,0.028168877586722374,0.031077204272150993,0.013489370234310627,0.015274766832590103
3,0,1,1.0025798082351685,0.00036854404606856406,2.803230017889291e-05,0.998672604560852,0.00018428897601552308,0.0011148054618388414,1.063089882791246e-07,1.410823813330353e-07,4.826702024729457e-06,2.1518077119253576e-05,1.6875202391020139e-06
4,0,1,1.0322074890136719,0.0046010697260499,1.7962200900001335e-06,0.9686296582221985,0.03070085123181343,0.0005307105602696538,0.0001115028208005242,2.5416118660359643e-05,1.6908380757740815e-06,1.4575753048973183e-08,9.08062389726183e-08
5,0,1,1.0796961784362793,0.011385167948901653,0.007863860577344894,0.967677116394043,0.01677635870873928,0.0064622084610164165,0.00067849678453058,0.0005418026703409851,0.0037042638286948204,0.0018456572433933616,0.002313939854502678
6,0,1,1.1342899799346924,0.019184282049536705,0.003790261223912239,0.9198976159095764,0.044548600912094116,0.02724745310842991,0.00299599370919168,0.0015201226342469454,0.002900304738432169,0.0005532760405912995,0.0003366806486155838
7,0,1,2.495361804962158,0.21362312138080597,0.1282469928264618,0.49483686685562134,0.12255112826824188,0.157945454120636,0.053842030465602875,0.042577534914016724,0.06955400109291077,0.0335376001894474,0.02515540085732937
8,0,1,1.000053882598877,7.697513865423389e-06,1.6421884685424715e-10,0.9999719858169556,2.143674009857932e-06,2.586278787930496e-05,1.0837477582015254e-09,1.7791521034205005e-10,1.514801478696981e-10,1.0186547785839828e-11,2.5521583544435567e-12
9,0,1,1.020333170890808,0.0029047387652099133,0.0008895676583051682,0.990211546421051,0.0038488665595650673,0.004057757090777159,0.00044562341645359993,0.000546552415471524,0.000627113797236234,0.00012686358240898699,0.00013559029321186244
10,0,1,1.6458404064178467,0.09226291626691818,0.049310967326164246,0.7529041171073914,0.06441379338502884,0.10135935992002487,0.01972653903067112,0.012285202741622925,0.031614698469638824,0.011559787206351757,0.0061364793218672276
11,0,1,1.2190601825714111,0.031294312328100204,0.004428084008395672,0.8811783194541931,0.03819265589118004,0.072651706635952,0.0020993307698518038,0.0014498884556815028,0.00342581351287663,0.0006783036515116692,0.0003239670768380165
12,0,1,1.282951831817627,0.04042169079184532,0.008362928405404091,0.8535491228103638,0.06654471904039383,0.052191611379384995,0.011849106289446354,0.0075025190599262714,0.005306852050125599,0.001460345578379929,0.0015957311261445284
13,0,1,1.1090651750564575,0.0155807388946414,0.006013351492583752,0.9589828848838806,0.006511981599032879,0.02052481658756733,0.004968591965734959,0.002998270792886615,0.0032955841161310673,0.000897509977221489,0.0018202573992311954
14,0,1,1.1281030178070068,0.018300430849194527,0.0023189259227365255,0.9358874559402466,0.00936821848154068,0.05133537948131561,0.0006907486822456121,0.0003992047568317503,0.0016808173386380076,0.00047582003753632307,0.00016228864842560142
15,0,1,1.0572723150253296,0.008181759156286716,0.0026868171989917755,0.974413275718689,0.006589501164853573,0.014176912605762482,0.0012282095849514008,0.0009053277899511158,0.0016436419682577252,0.0004974250914528966,0.0005457501392811537
16,0,1,1.7513731718063354,0.10733902454376221,0.017524491995573044,0.5965137481689453,0.2504390478134155,0.023412849754095078,0.09607461094856262,0.01603524014353752,0.00904881116002798,0.0028301600832492113,0.005645521450787783
17,0,1,1.565782070159912,0.08082600682973862,0.05449459329247475,0.7956259846687317,0.07486477494239807,0.04957500845193863,0.015683438628911972,0.009756113402545452,0.0307010505348444,0.014367463067173958,0.00942607969045639
18,0,1,1.6929084062576294,0.09898691624403,0.031129438430070877,0.6483413577079773,0.16494087874889374,0.12208698689937592,0.022228362038731575,0.011273076757788658,0.01969429850578308,0.006501412019133568,0.004933727439492941
19,0,1,1.4510911703109741,0.06444159895181656,0.012105007655918598,0.7466524243354797,0.14718106389045715,0.05583032965660095,0.025968648493289948,0.01226241048425436,0.00896422192454338,0.0015126676298677921,0.001628118334338069
