rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3777,7,7,7.170607089996338,0.8815153241157532,0.9790838956832886
2,3637,8,8,7.06401252746582,0.8662875294685364,0.8593425750732422
3,3846,3,7,6.995584964752197,0.8565121293067932,0.9255087971687317
4,3477,0,7,6.96790075302124,0.8525572419166565,0.9414299726486206
5,3593,0,7,6.946409225463867,0.8494870066642761,0.9890053272247314
6,3901,0,7,6.823601722717285,0.8319430947303772,0.9440290927886963
7,4183,3,7,6.790800094604492,0.8272571563720703,0.8961071968078613
8,4485,7,7,6.781681060791016,0.8259544372558594,0.9189189672470093
9,3955,7,7,6.6894850730896,0.8127835988998413,0.8740264773368835
10,3816,8,7,6.623108386993408,0.803301215171814,0.8317453265190125
11,3794,7,7,6.081000328063965,0.7258571982383728,0.7141925096511841
12,5157,7,7,6.036301136016846,0.7194715738296509,0.7283544540405273
13,3721,1,7,6.015049934387207,0.7164357304573059,0.7303323149681091
14,3799,1,7,6.010963439941406,0.715851902961731,0.7060288786888123
15,4370,6,7,5.990418434143066,0.712916910648346,0.7102664709091187
16,4871,7,7,5.913098335266113,0.7018712162971497,0.6963550448417664
17,3584,3,7,5.879378318786621,0.6970540285110474,0.7104154229164124
18,3685,3,7,5.839278221130371,0.6913254857063293,0.6785182356834412
19,3701,0,7,5.837282657623291,0.6910403966903687,0.683037281036377
20,4330,7,7,5.784522533416748,0.6835032105445862,0.6684058308601379
