node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.9418352842330933,0.1345479041337967,0.08343033492565155,1.2338013648986816,0.4368855655193329,0.6546223163604736,0.14085854589939117,0.07971462607383728,0.017415713518857956,0.02395850606262684,0.03880675137042999,0.01293251197785139,0.031691066920757294
1,0,1,2.452425479888916,0.20748935639858246,0.15151368081569672,1.236483097076416,0.4379028379917145,0.5485396385192871,0.13381657004356384,0.0857667326927185,0.03804292157292366,0.042320553213357925,0.0831192135810852,0.030692940577864647,0.037701528519392014
2,0,1,3.025925397872925,0.28941792249679565,0.20498010516166687,1.1183576583862305,0.3930937945842743,0.3950635492801666,0.1381034106016159,0.13539178669452667,0.07544327527284622,0.05101793259382248,0.09856387972831726,0.05109618604183197,0.05532003566622734
3,0,1,1.5622378587722778,0.08031969517469406,0.003939892165362835,1.6095807552337646,0.5794315934181213,0.5681011080741882,0.33168336749076843,0.0837692841887474,0.012326248921453953,0.0001802244078135118,0.0003965880605392158,0.0014699397142976522,0.0020733645651489496
4,0,1,1.7441774606704712,0.10631106793880463,0.02571258321404457,1.095871090888977,0.3845638632774353,0.5548769235610962,0.29554837942123413,0.09636178612709045,0.01592198573052883,0.011578349396586418,0.0029652134981006384,0.012231449596583843,0.010515919886529446
5,0,1,1.3584755659103394,0.05121079459786415,0.011187667027115822,1.4323166608810425,0.5121892094612122,0.7300769686698914,0.23479294776916504,0.01876216195523739,0.004325705114752054,0.0008545710588805377,0.0035069251898676157,0.0015369425527751446,0.006143799517303705
6,0,1,2.310347557067871,0.18719251453876495,0.11602698266506195,1.5118242502212524,0.5423492193222046,0.5558083057403564,0.12854628264904022,0.10806084424257278,0.06858690083026886,0.022970668971538544,0.04308919236063957,0.057974450290203094,0.014963347464799881
7,0,1,2.5057787895202637,0.21511125564575195,0.11817087233066559,1.1778929233551025,0.41567757725715637,0.45640382170677185,0.1707572489976883,0.16542281210422516,0.048404987901449203,0.040840309113264084,0.05568735674023628,0.020221693441271782,0.042261820286512375
8,0,1,1.0093514919281006,0.0013359274016693234,4.1984043491538614e-05,0.9078630805015564,0.3132459819316864,0.9950000047683716,0.0008378815255127847,0.004103568848222494,1.3202912668930367e-05,3.402131596885738e-06,2.0252044123481028e-05,1.4791255864565755e-07,2.1584088244708255e-05
9,0,1,1.1531327962875366,0.02187611348927021,0.007555446121841669,2.271512508392334,0.8305251002311707,0.9239777326583862,0.030822359025478363,0.03433173894882202,0.001242561382241547,0.0020701575558632612,0.005200609564781189,0.0008482053526677191,0.001506631262600422
10,0,1,1.597909927368164,0.08541570603847504,0.05918746441602707,1.307078242301941,0.464682012796402,0.7586528062820435,0.11814423650503159,0.038075510412454605,0.015643589198589325,0.010296346619725227,0.04578246921300888,0.0072487592697143555,0.006156237795948982
11,0,1,1.1865507364273071,0.02665010467171669,0.013119680806994438,1.942368507385254,0.7056694030761719,0.9189248085021973,0.03424713760614395,0.028579045087099075,0.0019903213251382113,0.0031389945652335882,0.006655246950685978,0.001908673089928925,0.00455576041713357
12,0,1,1.2280948162078857,0.03258497267961502,0.016492288559675217,1.2186524868011475,0.4311390817165375,0.9012739062309265,0.048607584089040756,0.024766147136688232,0.003527095541357994,0.0053330413065850735,0.007388073019683361,0.0026283550541847944,0.006475861184298992
13,0,1,1.3457682132720947,0.04939546063542366,0.030324362218379974,1.6820589303970337,0.6069250702857971,0.856372594833374,0.07677314430475235,0.02038992941379547,0.010083685629069805,0.006056312937289476,0.016979968175292015,0.004571800120174885,0.008772592060267925
14,0,1,1.4837720394134521,0.06911028921604156,0.04477556049823761,1.4244773387908936,0.5092155337333679,0.8099780082702637,0.0893670916557312,0.03225044533610344,0.009314293973147869,0.014314518310129642,0.031123612076044083,0.006478489376604557,0.007173458114266396
15,0,1,1.7036750316619873,0.10052500665187836,0.06925900280475616,1.36188542842865,0.48547226190567017,0.7702488899230957,0.07039869576692581,0.05320296436548233,0.014332844875752926,0.022557532414793968,0.03864666074514389,0.01387793943285942,0.016734404489398003
16,0,1,1.145870566368103,0.020838651806116104,0.005402910523116589,1.5898234844207764,0.5719369649887085,0.9172648191452026,0.05786777287721634,0.0062857745215296745,0.008702611550688744,0.004476061090826988,0.001931440201587975,0.0025382295716553926,0.0009332404588349164
17,0,1,1.2553582191467285,0.03647974506020546,0.02328481897711754,1.6080747842788696,0.578860342502594,0.8955139517784119,0.05558254197239876,0.015008445829153061,0.0049491445533931255,0.0056611765176057816,0.011953623965382576,0.006819844711571932,0.004511351231485605
