node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.3034765720367432,0.04335379600524902,0.023144643753767014,1.6039807796478271,0.3675020635128021,0.8813071846961975,0.0389227531850338,0.04512909799814224,0.005630087107419968,0.00586619321256876,0.009301554411649704,0.009468729607760906,0.004374358337372541
1,0,1,2.1301217079162598,0.1614459604024887,0.1071045994758606,1.4515269994735718,0.28096649050712585,0.6310874223709106,0.10303002595901489,0.10294028371572495,0.027223508805036545,0.028614148497581482,0.0404667891561985,0.04371476173400879,0.022923056036233902
2,0,1,2.213279962539673,0.17332570254802704,0.11377758532762527,1.5031095743179321,0.31024569272994995,0.6020750999450684,0.11975026875734329,0.10289068520069122,0.02976590394973755,0.03174050897359848,0.040230024605989456,0.044494517147541046,0.029053039848804474
3,0,2,1.6452292203903198,0.09217560291290283,0.0009662677184678614,2.7182817459106445,0.9999999403953552,0.3663331866264343,0.6259662508964539,0.006608337629586458,1.9032191630685702e-05,0.00010691594070522115,0.0004627344023901969,0.0002768250124063343,0.0002267083036713302
4,0,2,1.9157466888427734,0.13082095980644226,0.01844725012779236,2.7182817459106445,0.9999999403953552,0.2172122746706009,0.7326416969299316,0.027685321867465973,0.001029894221574068,0.002983561484143138,0.002949581015855074,0.010521032847464085,0.004976634867489338
5,0,1,1.1103438138961792,0.015763401985168457,0.00021459850540850312,2.7182817459106445,0.9999999403953552,0.892963707447052,0.10474033653736115,0.0019322148291394114,4.1522071114741266e-05,0.00010767776984721422,0.00013860026956535876,4.121128222323023e-05,3.4786946343956515e-05
6,0,1,2.003173589706421,0.1433105170726776,0.101401686668396,2.7182817459106445,0.9999999403953552,0.6888085603713989,0.0577702522277832,0.11780618131160736,0.01810111291706562,0.01611226610839367,0.0350777767598629,0.048617780208587646,0.01770612597465515
7,0,1,2.4414000511169434,0.20591428875923157,0.16349244117736816,1.5730257034301758,0.34993138909339905,0.595773458480835,0.08507411926984787,0.09501867741346359,0.03035852126777172,0.030282702296972275,0.06039556860923767,0.06957370787858963,0.03352316468954086
8,0,1,1.0000054836273193,7.833753556951706e-07,9.432486909599636e-12,2.7182817459106445,0.9999999403953552,0.999996542930603,1.1634850807240582e-06,2.213368816228467e-06,4.312059878001234e-13,1.2667451289305465e-11,7.579417996006477e-12,1.1849952442910539e-12,6.680738319324309e-13
9,0,1,1.0080815553665161,0.0011545078596100211,0.0001328727521467954,2.7182817459106445,0.9999999403953552,0.9958160519599915,0.0008847797871567309,0.003098483430221677,2.9778844691463746e-05,3.8055626646382734e-05,5.447516741696745e-05,6.294203194556758e-05,1.5455547327292152e-05
10,0,1,1.3131409883499146,0.04473442584276199,0.014106237329542637,1.6029607057571411,0.366923063993454,0.8235383033752441,0.10278258472681046,0.052343133836984634,0.0025736994575709105,0.0046561118215322495,0.007607728708535433,0.004201739560812712,0.0022967688273638487
