rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3421,5,8,7.416189193725586,0.9165984392166138,0.9238609075546265
2,3367,0,7,6.95331335067749,0.8504733443260193,0.9858579635620117
3,3208,7,7,6.950109958648682,0.8500156998634338,0.975060224533081
4,3335,7,7,6.875248432159424,0.8393211960792542,0.942676305770874
5,2795,0,7,6.744406700134277,0.8206295371055603,0.9079142808914185
6,3475,8,8,6.6365203857421875,0.8052172064781189,0.7954800724983215
7,3300,7,7,6.537327766418457,0.7910467982292175,0.8875985145568848
8,3448,7,7,6.4228973388671875,0.7746996283531189,0.828823983669281
9,3100,0,7,6.337088108062744,0.7624411582946777,0.8310795426368713
10,3487,8,8,6.336189270019531,0.7623127698898315,0.7615693807601929
11,3439,0,7,6.3267436027526855,0.7609633803367615,0.77473384141922
12,3721,8,8,6.313274383544922,0.7590392231941223,0.7481433749198914
13,3250,0,7,6.2793073654174805,0.754186749458313,0.8206055760383606
14,4091,7,7,6.235469818115234,0.747924268245697,0.8020280003547668
15,3410,7,7,5.986515522003174,0.7123593688011169,0.7141251564025879
16,3901,7,7,5.867118835449219,0.6953026652336121,0.6929317116737366
17,3117,5,7,5.788377285003662,0.684053897857666,0.6124773025512695
18,2241,0,7,5.672150611877441,0.6674500703811646,0.6876835823059082
19,3138,7,7,5.668878078460693,0.6669825911521912,0.6524521112442017
20,4132,6,7,5.655970096588135,0.6651386022567749,0.6558361053466797
