rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3537,8,8,7.788737773895264,0.9698196649551392,0.9990005493164062
2,4060,8,8,7.757565021514893,0.9653664231300354,0.9913285970687866
3,3772,8,8,7.723118782043457,0.9604455232620239,0.9935818910598755
4,3721,8,8,7.691150665283203,0.9558786749839783,0.999021053314209
5,3086,7,8,7.610749244689941,0.944392740726471,0.9937646389007568
6,4550,7,8,7.563961029052734,0.9377087354660034,0.9935601949691772
7,220,0,8,7.462525844573975,0.9232179522514343,0.9740915298461914
8,3198,7,7,7.412503242492676,0.916071891784668,0.9994871020317078
9,3487,8,8,7.369298458099365,0.9098997712135315,0.9728423953056335
10,3387,0,7,7.363757133483887,0.9091081619262695,0.9850566983222961
11,253,0,7,7.338485240936279,0.9054979085922241,0.9971411228179932
12,3512,0,8,7.3140788078308105,0.9020112752914429,0.9514532089233398
13,3475,8,7,7.308119773864746,0.901159942150116,0.9985347390174866
14,2412,0,7,7.300700664520264,0.9001001119613647,0.9984441995620728
15,4058,8,8,7.252368450164795,0.8931955099105835,0.9572950601577759
16,2910,0,7,7.245178699493408,0.892168402671814,0.9876834154129028
17,1317,0,7,7.2199554443359375,0.8885650634765625,0.9854761362075806
18,3901,7,7,7.192822456359863,0.8846889138221741,0.9864654541015625
19,2795,0,7,7.174898624420166,0.8821283578872681,0.9890807271003723
20,1099,0,7,7.17047119140625,0.8814958930015564,0.9835154414176941
