node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.1208648681640625,0.01726640947163105,7.243047730298713e-05,0.9312654137611389,0.020094919949769974,0.0461156889796257,0.0016469286056235433,0.0008045299327932298,6.078699152567424e-05,5.641924872179516e-06,6.001560450386023e-06
1,0,1,1.1802842617034912,0.0257548950612545,6.720579403918236e-05,0.8772081136703491,0.07244119048118591,0.044589582830667496,0.004464120138436556,0.0012297299690544605,5.6522898375988007e-05,4.671262104238849e-06,6.011637651681667e-06
2,0,1,1.598953127861023,0.08556473255157471,0.009644090197980404,0.7205561399459839,0.1082678809762001,0.07960961014032364,0.050667330622673035,0.031254831701517105,0.005741830449551344,0.00158015638589859,0.0023221035953611135
3,0,1,2.2780613899230957,0.18258020281791687,0.03588302806019783,0.4888848066329956,0.15412791073322296,0.12754341959953308,0.11130937188863754,0.08225154131650925,0.019096562638878822,0.00707589415833354,0.009710569866001606
4,0,1,1.1437517404556274,0.020535962656140327,8.187937055481598e-05,0.9111666083335876,0.0386546291410923,0.046356212347745895,0.003009420121088624,0.0007312102825380862,6.71915477141738e-05,7.076346719259163e-06,7.6114729381515644e-06
5,0,1,1.019519329071045,0.0027884754817932844,1.7508048699710343e-07,0.9857908487319946,0.00908261351287365,0.004964801017194986,0.00014023089897818863,2.1365727661759593e-05,1.6201197183818294e-07,4.5802095449687386e-09,8.488293623543086e-09
6,0,1,1.1995006799697876,0.02850009687244892,0.0005877669900655746,0.8795015215873718,0.057513315230607986,0.05108298361301422,0.008618568070232868,0.002695858245715499,0.0004290038486942649,7.41653420845978e-05,8.459776290692389e-05
7,0,1,1.0091845989227295,0.0013120855437591672,1.1480147804832086e-05,0.9942598342895508,0.0027077682316303253,0.002678194083273411,0.0003158605832140893,2.6800438718055375e-05,6.5687759160937276e-06,1.5208885315587395e-06,3.390483243492781e-06
8,0,1,1.1928898096084595,0.027555687353014946,0.0013116542249917984,0.8844615817070007,0.0650511085987091,0.03040783293545246,0.015610490925610065,0.003157135332003236,0.000703120487742126,0.00021210592240095139,0.00039642781484872103
9,0,1,1.2452501058578491,0.03503572940826416,0.0005543111474253237,0.8578991293907166,0.05589114502072334,0.07344844192266464,0.009245547465980053,0.002961465623229742,0.00047834753058850765,4.397757584229112e-05,3.198603735654615e-05
10,0,1,1.0743834972381592,0.010626213625073433,0.0002043627027887851,0.9558691382408142,0.01851578615605831,0.02224193513393402,0.0024058842100203037,0.0007628672756254673,0.00014373946760315448,2.830295306921471e-05,3.23202766594477e-05
11,0,1,1.1667845249176025,0.02382636070251465,0.00041108494042418897,0.9053568840026855,0.045376893132925034,0.030978074297308922,0.014423703774809837,0.0034533629659563303,0.0002307884715264663,4.899138366454281e-05,0.00013130507431924343
12,0,1,1.0114206075668335,0.001631515333428979,1.288280948585907e-08,0.9923836588859558,0.003916060086339712,0.0036071655340492725,8.283691568067297e-05,1.0388754162704572e-05,1.0602137834325731e-08,3.39024835982471e-10,1.941646621261839e-09
13,0,1,1.1338317394256592,0.019118819385766983,8.662199434184004e-06,0.9091708064079285,0.05098572000861168,0.03733624890446663,0.0018646904500201344,0.0006337737431749701,7.921503311081324e-06,2.867264754513599e-07,4.539694771210634e-07
14,0,1,1.007291316986084,0.0010416166624054313,3.882347755279625e-06,0.9952192902565002,0.002538478234782815,0.0020011807791888714,0.00021875527454540133,1.8260794604429975e-05,2.7378043796488782e-06,3.529712842009758e-07,7.915721766948991e-07
15,0,1,1.0073927640914917,0.0010561092058196664,3.2492132504557958e-06,0.9960888624191284,0.0006005187751725316,0.003173980861902237,0.00010809904779307544,2.54495425906498e-05,2.252300646432559e-06,2.85018359136302e-07,7.118941880435159e-07
16,0,1,1.301590919494629,0.043084416538476944,0.00036873543285764754,0.7951564788818359,0.12965482473373413,0.05960237607359886,0.010104114189743996,0.005113471299409866,0.000289090967271477,3.783137071877718e-05,4.181309850537218e-05
17,0,1,1.1614470481872559,0.023063864558935165,3.065646524191834e-05,0.9075455665588379,0.026259027421474457,0.06408293545246124,0.0014626040356233716,0.000619294005446136,2.8064727302989922e-05,1.3907966831538943e-06,1.2009420515823876e-06
18,0,1,1.3802993297576904,0.05432847514748573,6.255820335354656e-05,0.7010023593902588,0.24350495636463165,0.03943902626633644,0.006375833414494991,0.00961515586823225,5.307331957737915e-05,3.5757882415055064e-06,5.909099854761735e-06
19,0,1,1.0000028610229492,4.0871756823435135e-07,3.137910663461869e-21,0.9999971389770508,2.687001824597246e-06,1.265597688870912e-07,3.0643792624934774e-12,3.3883791226377996e-14,3.1311524605324046e-21,1.3151619073503704e-25,6.626717960365094e-24
20,0,1,1.8888530731201172,0.1269790083169937,0.009696407243609428,0.5908748507499695,0.07993605732917786,0.24478329718112946,0.03403447940945625,0.04067500680685043,0.005703082773834467,0.0019218164961785078,0.00207150774076581
21,0,1,1.009269118309021,0.0013241597916930914,5.3693515411623594e-08,0.9921075701713562,0.00656951405107975,0.0012761711841449142,4.095789699931629e-05,5.949239493929781e-06,4.810659959275654e-08,1.907214386420719e-09,3.6797034308477805e-09
22,0,1,1.4710423946380615,0.06729177385568619,0.005557471886277199,0.7651976943016052,0.07170367240905762,0.12058120220899582,0.020032133907079697,0.016927719116210938,0.003776244353502989,0.0009806988527998328,0.0008005283889360726
23,0,1,1.0459654331207275,0.006566490512341261,8.842050010571256e-05,0.9699051976203918,0.017972690984606743,0.008954442106187344,0.002734183333814144,0.00034509101533330977,5.300362317939289e-05,1.2009239071630873e-05,2.34076378546888e-05
24,0,1,1.061047911643982,0.008721129968762398,0.00021354154159780592,0.9645289778709412,0.014397606253623962,0.017719358205795288,0.002539989771321416,0.0006004878086969256,0.00013740354916080832,3.0275719836936332e-05,4.586226350511424e-05
25,0,1,1.0978758335113525,0.013982261531054974,0.000268729665549472,0.9461970925331116,0.016814792528748512,0.03180845454335213,0.003680410562083125,0.0012306517455726862,0.00018288569117430598,3.527737862896174e-05,5.056659210822545e-05
26,0,1,1.010538935661316,0.0015055622207000852,3.420992243263754e-06,0.9937511086463928,0.002158859744668007,0.0039202431216835976,0.00014342011127155274,2.280654189235065e-05,2.6725881525635486e-06,2.76698614243287e-07,4.7170561856546556e-07
27,0,7,5.412010192871094,0.6302871704101562,0.6045685410499573,0.1024920716881752,0.04812841862440109,0.10448676347732544,0.06669134646654129,0.07363291084766388,0.1484806388616562,0.27471601963043213,0.18137185275554657
28,0,1,1.8614451885223389,0.1230636015534401,0.015616192482411861,0.6028733849525452,0.10669731348752975,0.19468678534030914,0.04365403205156326,0.036472368985414505,0.008695777505636215,0.003399153705686331,0.0035212610382586718
29,0,1,1.8330175876617432,0.11900251358747482,0.00399996479973197,0.47301462292671204,0.3671635091304779,0.07096024602651596,0.03809654712677002,0.04676517844200134,0.0023691286332905293,0.0006783544667996466,0.0009524819324724376
30,0,1,1.157708764076233,0.02252982370555401,7.394381100311875e-05,0.8926417231559753,0.06690505892038345,0.032025426626205444,0.007048603612929583,0.0013052383437752724,6.406009197235107e-05,3.418028654778027e-06,6.465694241342135e-06
31,0,1,1.173513650894165,0.02478766441345215,3.544122591847554e-06,0.8609672784805298,0.10824049264192581,0.027715908363461494,0.002468178514391184,0.0006045540794730186,2.99823750538053e-06,1.753140566052025e-07,3.7057114354865917e-07
32,0,1,1.0037243366241455,0.0005320481141097844,1.7794164364204335e-07,0.9974961876869202,0.0013367482461035252,0.0011179158464074135,4.495140819926746e-05,4.004386028100271e-06,1.5123393382054928e-07,7.763292231288688e-09,1.8944424695632733e-08
33,0,1,3.524787425994873,0.3606839179992676,0.26975217461586,0.3640916347503662,0.06815240532159805,0.13560375571250916,0.09292332082986832,0.06947671622037888,0.07872431725263596,0.1020658016204834,0.08896205574274063
34,0,1,1.403873085975647,0.057696156203746796,0.00528712710365653,0.7705622911453247,0.1260065734386444,0.05695764347910881,0.030653437599539757,0.01053281407803297,0.003055038396269083,0.0010400793980807066,0.0011920095421373844
