rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.692756652832031,0.9561080932617188,0.9611032605171204
2,2412,0,8,7.649323463439941,0.9499033689498901,0.9811835885047913
3,3721,8,8,7.5310845375061035,0.933012068271637,0.9305487275123596
4,2910,0,8,7.397706508636475,0.9139580726623535,0.9170036315917969
5,4034,0,8,7.2647600173950195,0.8949657082557678,0.9371187686920166
6,3487,8,8,7.000200271606445,0.8571714758872986,0.8619858622550964
7,3375,0,7,6.9970855712890625,0.8567265272140503,0.9989936947822571
8,3208,7,7,6.991979598999023,0.8559970855712891,0.9982972145080566
9,3367,0,7,6.9817399978637695,0.8545342683792114,0.9954387545585632
10,3335,7,7,6.973466873168945,0.853352427482605,0.9861524701118469
11,3300,7,7,6.960021495819092,0.851431667804718,0.9903295040130615
12,4091,7,7,6.952114582061768,0.8503021001815796,0.9843817353248596
13,3780,7,7,6.900143623352051,0.8428776860237122,0.9730472564697266
14,4357,7,7,6.783595561981201,0.8262279629707336,0.9007096886634827
15,3250,0,7,6.713693141937256,0.8162418603897095,0.9474267363548279
16,3410,7,7,6.640875816345215,0.8058394193649292,0.8994284868240356
17,3100,0,7,6.56375789642334,0.7948225736618042,0.9100425839424133
18,3901,7,7,6.536127090454102,0.7908753156661987,0.8484458923339844
19,3448,7,7,6.492818832397461,0.784688413143158,0.8789595365524292
20,3086,7,7,6.433699131011963,0.776242733001709,0.8416346311569214
