node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.6975345611572266,0.09964779764413834,0.05175364762544632,1.2259142398834229,0.3213704228401184,0.7435386776924133,0.07345937937498093,0.09136989712715149,0.015930140390992165,0.023948270827531815,0.022525876760482788,0.01947193220257759,0.009755839593708515
1,0,1,1.5889923572540283,0.08414176851511002,0.04405795410275459,1.3123867511749268,0.3606923818588257,0.778667688369751,0.06921077519655228,0.07475470006465912,0.013214122503995895,0.020094841718673706,0.021800771355628967,0.014553792774677277,0.007703389972448349
2,0,1,1.3237931728363037,0.0462561659514904,0.021075375378131866,1.2404577732086182,0.3279838562011719,0.8610092997550964,0.061600856482982635,0.03840145468711853,0.007152217905968428,0.010760968551039696,0.00905343797057867,0.008531913161277771,0.0034900233149528503
3,0,1,1.1514976024627686,0.021642515435814857,0.008769650012254715,1.2027100324630737,0.31081870198249817,0.9305083155632019,0.03192199021577835,0.02117900177836418,0.0029582446441054344,0.004662849009037018,0.004187921993434429,0.003320314222946763,0.00126141426153481
4,0,1,1.325636625289917,0.04651951789855957,0.024082187563180923,1.3035427331924438,0.35667070746421814,0.8775845766067505,0.026389066129922867,0.05917205289006233,0.004629871342331171,0.00814220029860735,0.012933137826621532,0.008263972587883472,0.002885076915845275
5,0,1,1.0892378091812134,0.01274825818836689,0.0024921358563005924,1.2045938968658447,0.3116753399372101,0.9480340480804443,0.03046686388552189,0.015226371586322784,0.0010385791538283229,0.0027419731486588717,0.0011232213582843542,0.0009638826013542712,0.0004050319839734584
6,0,1,1.167114019393921,0.023873431608080864,0.008083093911409378,1.2349119186401367,0.3254619836807251,0.9256908893585205,0.024269238114356995,0.03388058394193649,0.0027311579324305058,0.005344887729734182,0.004304117057472467,0.0024627596139907837,0.001316217239946127
7,0,1,1.0920404195785522,0.01314863096922636,0.004128844011574984,1.5567759275436401,0.4718243479728699,0.958103358745575,0.012945958413183689,0.021057698875665665,0.0010908922413364053,0.0026732964906841516,0.0022814185358583927,0.0013258797116577625,0.0005215457640588284
8,0,1,1.5222762823104858,0.07461089640855789,0.036709122359752655,1.1896241903305054,0.3048681318759918,0.8004683256149292,0.06312346458435059,0.06723958253860474,0.013469215482473373,0.01899036392569542,0.01801280491054058,0.012633750215172768,0.006062566302716732
9,0,1,1.226242184638977,0.03232031315565109,0.008667453192174435,2.064826011657715,0.7028517723083496,0.8656868934631348,0.08623833954334259,0.032396722584962845,0.002613598247990012,0.004396972246468067,0.0026945846620947123,0.005501370411366224,0.0004714977985713631
10,0,1,1.10492742061615,0.014989631250500679,0.005135487299412489,1.3444150686264038,0.3752567172050476,0.9532598853111267,0.012822987511754036,0.025132494047284126,0.0013759713619947433,0.002273219171911478,0.0027447440661489964,0.001840293756686151,0.000550449185539037
11,0,1,1.4096587896347046,0.05852268263697624,0.01817331276834011,1.6470346450805664,0.5128679871559143,0.7873191237449646,0.1262761503458023,0.04220300540328026,0.014317738823592663,0.011710715480148792,0.004847785457968712,0.008337123319506645,0.004988403525203466
12,0,1,1.1937536001205444,0.027679085731506348,0.004775537643581629,1.64857816696167,0.5135698914527893,0.8961703777313232,0.038699232041835785,0.055798519402742386,0.002214340027421713,0.0023421593941748142,0.001552384695969522,0.00287847057916224,0.0003446824848651886
13,0,1,1.8238561153411865,0.11769372969865799,0.046800050884485245,1.2674587965011597,0.34026214480400085,0.6237343549728394,0.17954012751579285,0.10294054448604584,0.021929185837507248,0.02505577728152275,0.015973644331097603,0.02322896383702755,0.007597443647682667
14,0,1,1.3862900733947754,0.055184297263622284,0.018615972250699997,1.3176840543746948,0.3631012439727783,0.8218291401863098,0.07553130388259888,0.061252251267433167,0.01033071056008339,0.012440649792551994,0.007204257883131504,0.008403679355978966,0.003008034313097596
15,0,1,1.03610360622406,0.005157657898962498,0.001057042507454753,1.5067877769470215,0.4490930438041687,0.9810943603515625,0.007547817658632994,0.009052169509232044,0.0004376285069156438,0.0008108614711090922,0.0005871937028132379,0.0003296739887446165,0.00014017480134498328
16,0,1,1.252022385597229,0.036003198474645615,0.0156487338244915,1.4540126323699951,0.4250944256782532,0.8918829560279846,0.04158715158700943,0.03898207098245621,0.004243835341185331,0.0076553127728402615,0.007473696488887072,0.005475528072565794,0.002699509495869279
17,0,1,1.3379347324371338,0.0482763908803463,0.022671913728117943,1.4437882900238037,0.420445054769516,0.8684707880020142,0.03044954314827919,0.06386347115039825,0.006575575564056635,0.007968653924763203,0.011210751719772816,0.008124922402203083,0.003336239606142044
18,0,1,2.6573891639709473,0.2367698848247528,0.13546741008758545,1.2194572687149048,0.3184342384338379,0.48091503977775574,0.12150785326957703,0.12086211889982224,0.07747109979391098,0.06377645581960678,0.043879736214876175,0.0538744293153286,0.03771324083209038
