node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.8775938749313354,0.1253705471754074,0.06986676156520844,0.09162048250436783,-0.03375009447336197,0.6658626794815063,0.12685348093509674,0.09574893116950989,0.018829582259058952,0.02283848635852337,0.024246027693152428,0.029175329953432083,0.016445407643914223
1,0,1,1.6970939636230469,0.09958485513925552,0.05307880789041519,0.06145723909139633,-0.0381275936961174,0.7213695049285889,0.11489976942539215,0.07938586175441742,0.015818603336811066,0.015447553247213364,0.017160015180706978,0.023055385798215866,0.012863406911492348
2,0,1,2.602787971496582,0.22896970808506012,0.15414117276668549,0.20243504643440247,-0.026534665375947952,0.4814285933971405,0.1731187105178833,0.10240612179040909,0.0405195951461792,0.0483858622610569,0.05015701428055763,0.06891946494579315,0.035064697265625
3,0,1,2.5049679279327393,0.21499541401863098,0.14716880023479462,0.19043290615081787,-0.024562513455748558,0.5152016878128052,0.15781712532043457,0.10297558456659317,0.03676827251911163,0.04006846249103546,0.045221708714962006,0.06911712139844894,0.03282996639609337
4,0,1,1.6482388973236084,0.09260555356740952,0.050370827317237854,0.05426717922091484,-0.038338374346494675,0.7506638765335083,0.0958736389875412,0.07229305058717728,0.015611925162374973,0.015186706557869911,0.013371632434427738,0.025655971840023994,0.011343223042786121
5,0,1,1.8178590536117554,0.11683700978755951,0.06304789334535599,0.08094380795955658,-0.03589319810271263,0.6785857081413269,0.1305759698152542,0.09000463038682938,0.01777706667780876,0.02000872977077961,0.021305689588189125,0.02481617033481598,0.016926035284996033
6,0,1,1.3820102214813232,0.05457288771867752,0.024895062670111656,0.012033041566610336,-0.04253983125090599,0.8271370530128479,0.08358238637447357,0.050233352929353714,0.007232072297483683,0.006920010317116976,0.0066917166113853455,0.012297126464545727,0.005906218197196722
7,0,1,1.8517701625823975,0.12168145179748535,0.0725826621055603,0.09522499889135361,-0.026456454768776894,0.6923009753227234,0.11264008283615112,0.08178061246871948,0.02000589296221733,0.020689917728304863,0.023242652416229248,0.028801966458559036,0.02053804323077202
8,0,1,1.6552834510803223,0.09361191838979721,0.050389230251312256,0.059103824198246,-0.03450809419155121,0.7300134301185608,0.12226686626672745,0.07098573446273804,0.012405293062329292,0.01393947470933199,0.017308732494711876,0.020035840570926666,0.013044655323028564
9,0,1,1.1562230587005615,0.02231757901608944,0.0017473814077675343,0.0,-0.05299567058682442,0.8687252998352051,0.11439932137727737,0.014423716813325882,0.00034476732253097,0.0003594000590965152,0.0005163373425602913,0.0006945315981283784,0.0005365125252865255
10,0,1,1.1854989528656006,0.026499850675463676,0.010528231039643288,0.0,-0.04568707197904587,0.9064204692840576,0.05179106444120407,0.025288626551628113,0.002989618806168437,0.0029819223564118147,0.003380752634257078,0.004701987374573946,0.00244549079798162
11,0,1,1.3492461442947388,0.049892306327819824,0.016783472150564194,0.004787061363458633,-0.04510524496436119,0.7887539267539978,0.15216384828090668,0.0344955213367939,0.0038724723272025585,0.00393082806840539,0.004619476851075888,0.007494890596717596,0.00466910470277071
12,0,1,1.1265549659729004,0.018079280853271484,0.0029151097405701876,0.0,-0.04877287521958351,0.9071034789085388,0.0731469914317131,0.015516097657382488,0.000716760172508657,0.0006015435210429132,0.000641639344394207,0.001303205848671496,0.0009702644892968237
13,0,1,1.6568676233291626,0.09383822977542877,0.04016314446926117,0.057892754673957825,-0.03594549745321274,0.6736917495727539,0.18832561373710632,0.07581574469804764,0.010379550978541374,0.011624196544289589,0.013415833935141563,0.015035191550850868,0.011712120845913887
14,0,1,1.7277145385742188,0.10395921766757965,0.0466979555785656,0.07073847204446793,-0.033220767974853516,0.6306553483009338,0.2319197803735733,0.06754104048013687,0.0106694670394063,0.012516394257545471,0.016242748126387596,0.01576136238873005,0.014693845994770527
15,0,1,1.1316630840301514,0.018809011206030846,0.00864538922905922,0.0,-0.039249029010534286,0.942757248878479,0.02350522205233574,0.020649025216698647,0.002586179180070758,0.0018569726962596178,0.002092862268909812,0.004658624064177275,0.00189390336163342
16,0,1,1.234201431274414,0.03345734626054764,0.012078363448381424,0.0,-0.04292432963848114,0.8756555914878845,0.07272553443908691,0.03222872316837311,0.003863291349261999,0.003448356641456485,0.003705353243276477,0.005502431653439999,0.0028705778531730175
17,0,1,1.1740801334381104,0.024868590757250786,0.010309727862477303,0.0,-0.04345567896962166,0.917761504650116,0.038616858422756195,0.028182365000247955,0.002778988564386964,0.002350624417886138,0.002507489174604416,0.005794125143438578,0.0020081140100955963
18,0,1,1.719538688659668,0.10279124230146408,0.053748391568660736,0.06749647855758667,-0.035294774919748306,0.7044100165367126,0.13278576731681824,0.0770120695233345,0.01630612090229988,0.015737565234303474,0.015478904359042645,0.02442069537937641,0.013848792761564255
19,0,1,1.0945316553115845,0.013504521921277046,0.002696259645745158,0.0,-0.05572327598929405,0.9335193634033203,0.05120889097452164,0.011153887026011944,0.0008426560671068728,0.0005788663402199745,0.0007050909334793687,0.0012919778237119317,0.0006991909467615187
20,0,1,2.290121078491211,0.18430301547050476,0.1168045699596405,0.15909841656684875,-0.025204559788107872,0.5670388340950012,0.13069050014019012,0.12174885720014572,0.0339394249022007,0.029777878895401955,0.03728262335062027,0.048063840717077255,0.031458113342523575
21,0,1,1.328238606452942,0.0468912310898304,0.019047198817133904,0.0,-0.049377258867025375,0.8401268124580383,0.08413230627775192,0.04528924077749252,0.005573965143412352,0.005830517504364252,0.006017979700118303,0.00781060429289937,0.005218615289777517
22,0,1,1.198846459388733,0.02840663678944111,0.010381810367107391,0.0,-0.04693540185689926,0.8988857865333557,0.053153861314058304,0.031239749863743782,0.0034351374488323927,0.0029038519132882357,0.0030888032633811235,0.005203006323426962,0.002090000780299306
23,0,1,1.1832343339920044,0.0261763334274292,0.010160730220377445,0.0,-0.044667817652225494,0.9101442098617554,0.04568280279636383,0.027783777564764023,0.003402915084734559,0.00282564596273005,0.002977165160700679,0.004698168020695448,0.0024853970389813185
24,0,1,1.790372610092163,0.11291037499904633,0.06655031442642212,0.08556332439184189,-0.027347026392817497,0.7249814867973328,0.07971382886171341,0.08917573094367981,0.021284382790327072,0.01829426921904087,0.019986886531114578,0.030601393431425095,0.015962032601237297
