rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3421,5,8,7.181576728820801,0.883082389831543,0.9535046815872192
2,3367,0,7,7.165081977844238,0.8807259798049927,0.9805716276168823
3,3300,7,7,6.993281841278076,0.8561831116676331,0.9440088272094727
4,3250,0,7,6.967109203338623,0.8524441719055176,0.9576877355575562
5,3335,7,7,6.8942670822143555,0.8420381546020508,0.9271938800811768
6,3943,0,8,6.8151350021362305,0.830733597278595,0.9037436246871948
7,1450,0,8,6.797666072845459,0.8282380104064941,0.8900233507156372
8,3410,7,8,6.718576908111572,0.8169395327568054,0.8931435346603394
9,3475,8,7,6.70002555847168,0.814289391040802,0.8811904191970825
10,3721,8,8,6.697897911071777,0.8139854073524475,0.8786318302154541
11,3439,0,8,6.609350204467773,0.8013357520103455,0.8624238967895508
12,1177,0,8,6.595303058624268,0.7993289828300476,0.8589171171188354
13,3208,7,7,6.590815544128418,0.7986879348754883,0.8661887645721436
14,3100,0,7,6.492868423461914,0.7846955060958862,0.8473536968231201
15,3332,1,8,6.448040962219238,0.7782915830612183,0.8334516286849976
16,3136,6,8,6.282705307006836,0.7546721696853638,0.813391923904419
17,4173,0,7,6.256380081176758,0.7509114146232605,0.7955949306488037
18,3848,3,7,6.2448039054870605,0.7492576837539673,0.8140112161636353
19,3537,8,7,6.237449645996094,0.7482070922851562,0.7896014451980591
20,3901,7,7,6.2197136878967285,0.7456733584403992,0.7950201034545898
