node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.0337395668029785,0.14767707884311676,0.1625083202434665,0.014831241400349748,0.06960386037826538,0.61049485206604,0.09373357892036438,0.17090736329555511,0.018207328394055367,0.03705292567610741,0.03263318911194801,0.026603011414408684,0.010367662645876408
1,0,1,1.5710546970367432,0.08157924562692642,0.08755521569805368,0.0059759700711272574,0.02602715604007244,0.7392942309379578,0.10825403779745102,0.08919710665941238,0.013636413030326366,0.023590996861457825,0.011228341609239578,0.010600181296467781,0.0041986326687037945
2,0,1,3.2551534175872803,0.32216477394104004,0.3709746755201273,0.04880990157908727,0.28803402185440063,0.45542025566101074,0.0695287436246872,0.10565109550952911,0.03195619583129883,0.04940969869494438,0.08574553579092026,0.16393224895000458,0.03835625573992729
3,0,1,1.7488831281661987,0.10698330402374268,0.12469682323381126,0.017713519210068585,0.07934238761663437,0.777559220790863,0.047208745032548904,0.06326884031295776,0.012425827793776989,0.020194977521896362,0.028715405613183975,0.04088658466935158,0.009740396402776241
4,0,1,1.1712356805801392,0.02446223981678486,0.026514332168758047,0.0020520923519731895,0.008414199575781822,0.9285684823989868,0.017337704077363014,0.03640207275748253,0.004387447610497475,0.004890118725597858,0.0032120656687766314,0.004104229621589184,0.0010979041690006852
5,0,1,1.5381581783294678,0.07687973976135254,0.08423585763646457,0.007356117875112034,0.031875014305114746,0.7757588028907776,0.07463281601667404,0.08881431818008423,0.011150543577969074,0.017768453806638718,0.014736227691173553,0.012281382456421852,0.004857403691858053
6,0,1,1.1114813089370728,0.015925901010632515,0.016995793486637014,0.0010698924760044976,0.004348828922957182,0.9497034549713135,0.013904125429689884,0.026415353640913963,0.0027420888654887676,0.002886127447709441,0.0017292076954618096,0.002007673727348447,0.0006119474419392645
7,0,1,1.5205726623535156,0.07436752319335938,0.08129468569423715,0.00692716250087777,0.029934829100966454,0.7916061878204346,0.05650157481431961,0.09223967045545578,0.010245122015476227,0.019472692161798477,0.013429444283246994,0.01171944197267294,0.004785941448062658
8,0,1,1.2337498664855957,0.03339283913373947,0.035256799274014865,0.0018639601402753907,0.007713413331657648,0.8838351964950562,0.04352748394012451,0.05452227592468262,0.004074524622410536,0.0063270446844398975,0.003854405600577593,0.0026389083359390497,0.00122009904589504
9,0,1,1.0197889804840088,0.002826997311785817,0.0029317418319513614,0.00010474452016554411,0.00042016588849946856,0.98894202709198,0.0041078729555010796,0.006351552437990904,7.409891986753792e-05,0.00010425961227156222,0.00020802275685127825,0.00018642842769622803,2.5714700313983485e-05
10,0,1,1.0569133758544922,0.008130482397973537,0.008460820128070402,0.0003303377300968653,0.0013321822043508291,0.9710031747817993,0.009243783541023731,0.016297927126288414,0.0009673073654994369,0.0011555776000022888,0.0006442851736210287,0.0004871598503086716,0.00020073710766155273
11,0,1,1.893799066543579,0.1276855766773224,0.14883760162677945,0.02115202494945706,0.09699266403913498,0.7124353051185608,0.10108481347560883,0.0688401386141777,0.009680898860096931,0.010966077446937561,0.029660969972610474,0.03749958425760269,0.029832109808921814
12,0,1,1.0362471342086792,0.005178161896765232,0.005218974103899389,4.081220713415641e-05,0.00016409855743404478,0.969859778881073,0.02503686398267746,0.0046890429221093655,0.00010972993914037943,0.00014049310993868858,8.324131340486929e-05,4.122866448597051e-05,3.962857954320498e-05
13,0,1,1.4303268194198608,0.06147525832056999,0.06675854385396379,0.005283285533393793,0.022517405450344086,0.8032855987548828,0.08028170466423035,0.0733700543642044,0.008768276311457157,0.0117769381031394,0.010213569737970829,0.007302251178771257,0.005001584067940712
14,0,1,1.3494017124176025,0.04991453140974045,0.05583443715602911,0.005919905746288662,0.024923676624894142,0.8608099222183228,0.04990065470337868,0.047505490481853485,0.008231216110289097,0.008629057556390762,0.009835577569901943,0.009514403529465199,0.005573695525527
15,0,1,1.0589234828948975,0.008417640812695026,0.008766539341117414,0.00034889852842238776,0.0014074414502829313,0.9728178977966309,0.004345686640590429,0.019055642187595367,0.0011100469855591655,0.0012631620047613978,0.0005647276411764324,0.0006387453177012503,0.00020396843319758773
16,0,1,1.078355073928833,0.011193581856787205,0.011452918027460903,0.0002593361706736988,0.0010490877320989966,0.9522527456283569,0.025866348296403885,0.017816608771681786,0.0011002701940014958,0.0019150706939399242,0.00055677630007267,0.0003358379763085395,0.00015647345571778715
17,0,1,1.105947494506836,0.015135356225073338,0.0162723991399236,0.0011370429148502646,0.0046180677600204945,0.9544740319252014,0.007302881684154272,0.030203592032194138,0.0018655916210263968,0.001535881543532014,0.001688473392277956,0.002452456159517169,0.00047713841195218265
18,0,2,2.4660756587982178,0.20943938195705414,0.22256109031230842,0.01312170835525428,0.06639191508293152,0.30498620867729187,0.3479604423046112,0.1854962557554245,0.02066226862370968,0.07450297474861145,0.027233174070715904,0.023153036832809448,0.016005706042051315
19,0,1,1.1633142232894897,0.023330602794885635,0.0233523472052261,2.1744410340464143e-05,8.905535651138052e-05,0.8442762494087219,0.1488722562789917,0.006507277023047209,9.58016753429547e-05,0.00015930131485220045,5.128725752001628e-05,1.789958514564205e-05,1.986851384572219e-05
20,0,1,1.6712770462036133,0.09589672088623047,0.10158996678857335,0.0056932459023428805,0.025188475847244263,0.7005254626274109,0.07711319625377655,0.16099342703819275,0.015478350222110748,0.02070106565952301,0.013176889158785343,0.007027710787951946,0.004983875434845686
21,0,1,1.1245450973510742,0.01779215596616268,0.018705602266625054,0.0009134463004623707,0.003719971515238285,0.9349876046180725,0.026429254561662674,0.030333563685417175,0.001713385572656989,0.0028162363450974226,0.0018495168769732118,0.0012972705299034715,0.00057318399194628
22,0,1,1.0528486967086792,0.007549813948571682,0.007800405253846432,0.00025059130527475067,0.0010099904611706734,0.9731910228729248,0.007636496797204018,0.016113413497805595,0.0008729531546123326,0.0011759961489588022,0.0005145269096828997,0.00037818559212610126,0.00011727800301741809
23,0,1,1.0321797132492065,0.004597101826220751,0.004719559752267044,0.00012245792604629287,0.000492093909997493,0.9814987778663635,0.008463678881525993,0.008391184732317924,0.0005007218569517136,0.000653428549412638,0.00021974057017359883,0.00018720880325417966,8.514455112162977e-05
24,0,1,1.321611762046814,0.045944537967443466,0.04892962275468553,0.002985084787242062,0.012515351176261902,0.865857720375061,0.024002479389309883,0.07801199704408646,0.00862294901162386,0.010989563539624214,0.005591436754912138,0.0046664816327393055,0.0022574325557798147
25,0,1,1.6033989191055298,0.08619984239339828,0.09584921235478439,0.009649369961386094,0.042238425463438034,0.7790762782096863,0.05708351731300354,0.08333161473274231,0.018091142177581787,0.02017909288406372,0.016740310937166214,0.017526032403111458,0.007972081191837788
26,0,1,1.6216645240783691,0.08880921453237534,0.09891570881916587,0.010106494286790536,0.04436609521508217,0.7868955731391907,0.041517723351716995,0.08303606510162354,0.020909247919917107,0.023275282233953476,0.01713193580508232,0.018053069710731506,0.009181089699268341
27,0,7,4.323570728302002,0.4747958183288574,0.5300608844971784,0.05526506616832094,0.4209034740924835,0.21041683852672577,0.09494373202323914,0.13360922038555145,0.051326241344213486,0.08880045264959335,0.1379770189523697,0.21814213693141937,0.06478431075811386
28,0,1,1.3558168411254883,0.05083097890019417,0.05400771158222624,0.0031767326820320713,0.013387426733970642,0.8275302648544312,0.06764533370733261,0.07328324764966965,0.00878839660435915,0.009365451522171497,0.005755902733653784,0.004422293975949287,0.0032092290930449963
29,0,1,2.4841806888580322,0.21202580630779266,0.24878141195310527,0.036755605645312606,0.1865827888250351,0.628764808177948,0.04979218542575836,0.09114857017993927,0.017497098073363304,0.026214508339762688,0.04302910715341568,0.12527933716773987,0.018274346366524696
30,0,1,2.409472942352295,0.2013532817363739,0.22564670594029013,0.024293424203916225,0.12167294323444366,0.5532333850860596,0.09556321054697037,0.12949077785015106,0.06334751844406128,0.03669216111302376,0.04109250009059906,0.051408566534519196,0.029171880334615707
31,0,1,2.250800609588623,0.17868579924106598,0.2018323146340647,0.023146515392998723,0.11272916197776794,0.5836748480796814,0.12054774165153503,0.12286674231290817,0.02410060726106167,0.03608083724975586,0.029756473377346992,0.06169692799448967,0.021275760605931282
32,0,1,1.0664153099060059,0.00948790181428194,0.009850845824259144,0.0003629440099772031,0.0014656822895631194,0.9657344818115234,0.011007183231413364,0.019511228427290916,0.0009926020866259933,0.0012888190103694797,0.0007684743031859398,0.000470228202175349,0.00022697974054608494
33,0,1,1.404306173324585,0.05775802582502365,0.06425505594126577,0.0064970301162421105,0.02758115343749523,0.8370895981788635,0.052949994802474976,0.06456737965345383,0.005941332783550024,0.011870580725371838,0.011922190897166729,0.012308662757277489,0.0033503002487123013
