rank,node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,P_high
1,3637,8,8,7.566685676574707,0.9380979537963867,0.9587050956971354,0.9511405825614929
2,2794,0,7,7.234071731567383,0.8905816674232483,0.9286685644704882,0.9945290088653564
3,3777,7,7,7.129129886627197,0.8755899667739868,0.9171156881382437,0.9536603689193726
4,4485,7,7,7.071751117706299,0.8673930168151855,0.9134217892960151,0.9917334318161011
5,5157,7,7,7.0646257400512695,0.8663750886917114,0.9130333449091061,0.9976381063461304
6,89,0,7,7.03078556060791,0.8615407943725586,0.9069232472630802,0.9364790916442871
7,3794,7,7,7.0177435874938965,0.8596776723861694,0.9063229577563454,0.9497579336166382
8,3901,0,7,6.965240001678467,0.8521771430969238,0.9031406989302084,0.9850314259529114
9,3651,7,7,6.879920482635498,0.839988648891449,0.8926206532000966,0.9397905468940735
10,4627,8,8,6.89951753616333,0.8427882194519043,0.8915099429391191,0.885461151599884
11,3593,0,7,6.843222618103027,0.8347460627555847,0.8914346076471501,0.9801114201545715
12,3477,0,7,6.846112251281738,0.8351588845252991,0.8899079105488141,0.948948860168457
13,3636,7,7,6.719648361206055,0.8170925974845886,0.8745386690373591,0.8973482251167297
14,4436,8,8,6.684304237365723,0.8120434880256653,0.8658808550574522,0.8183863759040833
15,307,0,7,6.629150390625,0.8041643500328064,0.863291045913992,0.8626285195350647
16,4315,8,7,6.510914325714111,0.7872734665870667,0.8469107909928922,0.800992488861084
17,4370,6,7,6.441908836364746,0.7774155735969543,0.8405657985443659,0.8106102347373962
18,5028,0,7,6.377046585083008,0.7681494951248169,0.8325379183187686,0.793472170829773
19,4198,8,8,6.355925559997559,0.7651322484016418,0.8280625429040013,0.7655407786369324
20,4394,0,8,6.30806303024292,0.7582947015762329,0.8201496709434786,0.7311733961105347
