rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4436,8,8,7.629053115844727,0.9470075964927673,0.9397107362747192
2,4198,8,8,7.431624889373779,0.9188035726547241,0.9049416184425354
3,3484,0,7,7.005236625671387,0.8578909635543823,0.997288167476654
4,2794,0,7,6.999445915222168,0.8570637106895447,0.9999783635139465
5,4485,7,7,6.979861259460449,0.8542658686637878,0.9977220296859741
6,3901,0,7,6.965539932250977,0.8522199988365173,0.999435544013977
7,3777,7,7,6.88167667388916,0.8402395248413086,0.9650797843933105
8,3477,0,7,6.820313930511475,0.8314734101295471,0.994604229927063
9,4183,3,7,6.807629108428955,0.8296613097190857,0.9395266771316528
10,3955,7,7,6.802464962005615,0.8289235830307007,0.9378587603569031
11,3593,0,7,6.695878028869629,0.8136968612670898,0.9999973177909851
12,4403,0,8,6.671698093414307,0.8102425932884216,0.7346957325935364
13,3794,7,7,6.604347229003906,0.8006210327148438,0.9062959551811218
14,4370,6,7,6.349470615386963,0.7642101049423218,0.8985247015953064
15,3721,1,7,6.343744277954102,0.7633920311927795,0.9244842529296875
16,89,0,7,6.2560625076293945,0.7508660554885864,0.8676180243492126
17,4871,7,7,6.238389492034912,0.7483413815498352,0.8773111701011658
18,4904,0,7,6.235403060913086,0.747914731502533,0.8712878227233887
19,4923,0,7,6.212613582611084,0.7446590662002563,0.8569448590278625
20,4145,8,8,6.158073902130127,0.7368677258491516,0.719375491142273
