rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.826524257659912,0.9752177596092224,0.9566475749015808
2,89,0,7,7.296077251434326,0.8994396328926086,0.96230149269104
3,4988,0,8,7.258081436157227,0.8940116167068481,0.9032535552978516
4,2836,0,7,7.220112323760986,0.888587474822998,0.951837420463562
5,2794,0,7,7.134591579437256,0.8763702511787415,0.9998153448104858
6,1660,0,8,7.0250139236450195,0.8607162833213806,0.8683707118034363
7,3794,7,7,6.978796005249023,0.8541136980056763,0.9671071171760559
8,3484,0,7,6.972806453704834,0.8532580733299255,0.9950174689292908
9,4485,7,7,6.956851005554199,0.8509787321090698,0.9911708831787109
10,3593,0,7,6.952051639556885,0.8502930998802185,0.9999282956123352
11,4315,8,8,6.939332962036133,0.8484761118888855,0.829005777835846
12,5157,7,7,6.9147138595581055,0.8449591398239136,0.9825530648231506
13,3777,7,7,6.8817877769470215,0.8402553796768188,0.9573941230773926
14,3901,0,7,6.820502758026123,0.8315004110336304,0.9883724451065063
15,2163,0,7,6.808895587921143,0.829842209815979,0.9372206330299377
16,3493,7,7,6.74823522567749,0.8211764693260193,0.9367511868476868
17,5042,4,7,6.703911304473877,0.8148444890975952,0.8846445083618164
18,998,0,7,6.692347049713135,0.8131924271583557,0.9334672093391418
19,5045,7,7,6.64140510559082,0.8059149980545044,0.8681052327156067
20,4690,7,7,6.567709445953369,0.7953870892524719,0.8878510594367981
