node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.084322452545166,0.012046064250171185,0.012140640351431673,9.457610126048837e-05,0.0006381950806826353,0.9425508379936218,0.03519763424992561,0.019879542291164398,0.0012476181145757437,0.0004862663336098194,0.00025542895309627056,0.00027890419005416334,0.00010386188660049811
1,0,1,1.8477026224136353,0.12110037356615067,0.13126487541693133,0.010164501850780647,0.07710020989179611,0.7311702966690063,0.04749944061040878,0.09482312947511673,0.032261427491903305,0.017145410180091858,0.03067510388791561,0.03316013514995575,0.013264971785247326
2,0,1,1.1502313613891602,0.021461622789502144,0.02206678036358877,0.000605157574086627,0.004122867248952389,0.9131119847297668,0.04818444326519966,0.02792380191385746,0.004230739548802376,0.002426250372081995,0.0016366776544600725,0.0017847174312919378,0.0007014722214080393
3,0,1,1.064771056175232,0.009253008291125298,0.00925314513315124,1.3684202594336594e-07,9.208003461935732e-07,0.9370567798614502,0.061128776520490646,0.0018038785783573985,9.351162589155138e-06,2.692619887056935e-07,2.3477274169181328e-07,6.265850629461056e-07,5.944255221379535e-08
4,0,2,1.980353832244873,0.14005054533481598,0.14005054537679795,4.198198600101446e-11,3.254608804681425e-10,0.01972886361181736,0.9801888465881348,8.18368571344763e-05,4.2619723217285355e-07,6.2495599806311475e-09,1.0977454362182115e-10,2.1289911500410597e-10,2.7872261790240493e-12
5,0,1,1.0110094547271729,0.001572779263369739,0.0015855615475770788,1.27822842073397e-05,8.534946391591802e-05,0.9904762506484985,0.008416485972702503,0.0009739138768054545,3.97840267396532e-05,8.285114745376632e-06,3.375219603185542e-05,3.734787605935708e-05,1.4249389096221421e-05
6,0,2,2.1487345695495605,0.16410493850708008,0.1651903353927885,0.0010853968857084118,0.00865656416863203,0.18005064129829407,0.5931008458137512,0.16326399147510529,0.040174901485443115,0.014753129333257675,0.0032191823702305555,0.004589141812175512,0.0008482402190566063
7,0,1,1.976477861404419,0.1394968330860138,0.14605764608862504,0.006560813002611243,0.05082927644252777,0.5674266815185547,0.16817021369934082,0.15363875031471252,0.03379768505692482,0.02613738365471363,0.019275251775979996,0.02216682769358158,0.00938719417899847
8,0,1,1.0015164613723755,0.00021663734514731914,0.00021663753050906465,1.8536174551309386e-10,1.2360127366051188e-09,0.9991917014122009,0.00010048515832750127,0.0007069996790960431,6.850028739791014e-07,3.1442453085617217e-09,1.4904885659028366e-10,1.0677003725589884e-09,1.9263490108611947e-11
9,0,1,1.1384979486465454,0.01978542096912861,0.020462839459832172,0.0006774184907035625,0.004607280250638723,0.935366153717041,0.011088251136243343,0.04571441560983658,0.0024634990841150284,0.0007605143473483622,0.0023681321181356907,0.0019665288273245096,0.00027261918876320124
10,0,1,1.9182041883468628,0.1311720311641693,0.13756529512811091,0.006393263963941603,0.04905661568045616,0.5789411067962646,0.178544819355011,0.14361847937107086,0.03361823782324791,0.016220688819885254,0.016937049105763435,0.022837340831756592,0.009282228536903858
11,0,1,1.093747615814209,0.013392516411840916,0.013639028169855474,0.00024651175801455806,0.0016657199012115598,0.9441162347793579,0.027789922431111336,0.023927908390760422,0.0016433957498520613,0.0008568128105252981,0.000598652521148324,0.000718250114005059,0.0003488171787466854
12,0,1,1.0622581243515015,0.008894017897546291,0.008982266187521898,8.824828997560759e-05,0.000593601434957236,0.959322452545166,0.02288142591714859,0.015999924391508102,0.0008900158572942019,0.0003126911469735205,0.00016915638116188347,0.0003610519634094089,6.339306855807081e-05
13,0,1,1.0271950960159302,0.003885013749822974,0.003997376175813695,0.00011236242599072053,0.0007520043873228133,0.9851558804512024,0.006031861994415522,0.007389017380774021,0.0005402974784374237,0.00013088886043988168,0.00035045319236814976,0.0003222558298148215,7.929534331196919e-05
14,0,1,1.2137806415557861,0.030540091916918755,0.03194319463502273,0.001403102718103978,0.00964869000017643,0.907378613948822,0.016979722306132317,0.058541189879179,0.005108041223138571,0.002343822969123721,0.0038512905593961477,0.0048192208632826805,0.0009781779954209924
15,0,1,1.099820613861084,0.014260088093578815,0.014858465166637072,0.000598377073058257,0.004046889487653971,0.9520118832588196,0.01718731038272381,0.022390274330973625,0.0030023979488760233,0.0013613783521577716,0.0014643834438174963,0.0019995856564491987,0.0005829205038025975
16,0,1,1.1346454620361328,0.019235065206885338,0.019488797147332298,0.00025373194044695847,0.001724721398204565,0.9153774976730347,0.0503208227455616,0.024038653820753098,0.007883014157414436,0.0006552637205459177,0.0006245335680432618,0.0008467254228889942,0.00025346240727230906
17,0,1,1.0819112062454224,0.01170160062611103,0.012675743517193337,0.0009741428910823051,0.0065711792558431625,0.9703196883201599,0.004015563987195492,0.017325835302472115,0.0012210032436996698,0.0005468181916512549,0.0029916251078248024,0.0026214374229311943,0.0009581168997101486
18,0,1,1.0609605312347412,0.008708647452294827,0.008798760391206454,9.011293891162744e-05,0.0006060306332074106,0.9595982432365417,0.02345442958176136,0.015321742743253708,0.0007469271076843143,0.0002728161052800715,0.00019336225523147732,0.00032504700357094407,8.762139623286203e-05
19,0,1,1.0193597078323364,0.0027656725142151117,0.002781984515828488,1.631200161337618e-05,0.00010904826922342181,0.9883008003234863,0.004660290665924549,0.006760053802281618,0.00012856294051744044,4.136574352742173e-05,3.715370985446498e-05,6.096803190303035e-05,1.092652564693708e-05
20,0,1,1.0150630474090576,0.002151863882318139,0.002155430703809256,3.5668214911168427e-06,2.383008904871531e-05,0.9881151914596558,0.008874760940670967,0.002923406893387437,5.13579580001533e-05,1.1487663869047537e-05,5.070849965704838e-06,1.5320894817705266e-05,3.4383444926788798e-06
21,0,1,1.0766057968139648,0.010943685658276081,0.010951575019879915,7.88936160383337e-06,5.3177704103291035e-05,0.9309484362602234,0.062057074159383774,0.006625736132264137,0.0002706186496652663,4.504769458435476e-05,1.8321847164770588e-05,3.0496265026158653e-05,4.359592367109144e-06
