rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3593,0,7,6.957087993621826,0.8510125875473022,0.9834609031677246
2,3777,7,7,6.801836967468262,0.8288338780403137,0.9104737043380737
3,5157,7,7,6.700512886047363,0.8143590092658997,0.8931090831756592
4,4485,7,7,6.688478469848633,0.8126397728919983,0.8924010396003723
5,3477,0,7,6.533420085906982,0.790488600730896,0.8659183979034424
6,3901,0,7,6.461632251739502,0.7802332043647766,0.8498684167861938
7,3794,7,7,6.22403621673584,0.7462908625602722,0.7852444648742676
8,3637,8,8,6.044829368591309,0.7206898927688599,0.7134774923324585
9,3846,3,7,6.001891136169434,0.7145558595657349,0.7162365913391113
10,4370,6,7,5.709066390991211,0.6727237701416016,0.6597806811332703
11,4330,7,7,5.686751842498779,0.6695359945297241,0.6591792106628418
12,4871,7,7,5.667028427124023,0.6667183637619019,0.6701475381851196
13,3816,8,7,5.62168550491333,0.6602407693862915,0.6405515074729919
14,3721,1,7,5.61689567565918,0.65955650806427,0.6549356579780579
15,3685,3,7,5.570372581481934,0.6529103517532349,0.6318904757499695
16,4437,0,7,5.551208972930908,0.6501727104187012,0.6572051048278809
17,5028,0,7,5.522929668426514,0.6461328268051147,0.6277512311935425
18,4315,8,7,5.511486530303955,0.6444980502128601,0.6193355917930603
19,3651,7,7,5.508742809295654,0.6441060900688171,0.6558384895324707
20,3799,1,7,5.502814769744873,0.6432592272758484,0.6262507438659668
