node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.008239269256592,0.14403417706489563,0.15915195836854845,0.015117781303652822,0.07064665853977203,0.6108673810958862,0.13525322079658508,0.11044705659151077,0.04173649847507477,0.03104916587471962,0.03402926027774811,0.023782391101121902,0.012835009954869747
1,0,1,1.9539480209350586,0.13627828657627106,0.1497652532036045,0.013486966627333466,0.06245977804064751,0.6265820860862732,0.13686205446720123,0.10679063946008682,0.02784288115799427,0.03946271911263466,0.02660319209098816,0.02188713848590851,0.013969448395073414
2,0,1,2.995206356048584,0.28502947092056274,0.3193476384494589,0.03431816752889616,0.19199766218662262,0.4140104651451111,0.13308218121528625,0.10358128696680069,0.09485284239053726,0.06247563287615776,0.07043317705392838,0.08261672407388687,0.03894776478409767
3,0,1,1.744805097579956,0.10640072822570801,0.11942441323686537,0.01302368501115736,0.05829765275120735,0.7290837168693542,0.09678161889314651,0.059508007019758224,0.03151923790574074,0.024809809401631355,0.02619985118508339,0.020473403856158257,0.01162439864128828
4,0,1,1.2233209609985352,0.031902994960546494,0.034293704036989114,0.0023907090764426217,0.009877973236143589,0.8904255032539368,0.04712717607617378,0.04299190640449524,0.0036115231923758984,0.0059660389088094234,0.005379663314670324,0.002875467762351036,0.0016228414606302977
5,0,1,2.1184873580932617,0.15978391468524933,0.1819498187308648,0.02216590404561547,0.10552477836608887,0.6463030576705933,0.09902328997850418,0.07522809505462646,0.033710721880197525,0.04021002724766731,0.04897579923272133,0.033686209470033646,0.022862769663333893
6,0,1,1.421606421470642,0.06022948771715164,0.0671395020225676,0.006910014305415959,0.029411496594548225,0.8368796706199646,0.05642147362232208,0.05186372250318527,0.010665890760719776,0.014757813885807991,0.013282830826938152,0.008886280469596386,0.0072423857636749744
7,0,1,1.4401638507843018,0.06288055330514908,0.07032263267309861,0.007442079367949536,0.03176576644182205,0.8340725302696228,0.06214473769068718,0.041459567844867706,0.010385467670857906,0.02017177827656269,0.01512356847524643,0.008856612257659435,0.007785583846271038
8,0,1,1.1810029745101929,0.02585756778717041,0.02747210197447189,0.0016145341873014807,0.006629561074078083,0.882298469543457,0.08662983030080795,0.017735939472913742,0.003807647153735161,0.0028986381366848946,0.004697175696492195,0.0011289838002994657,0.0008034019265323877
9,0,1,1.1716547012329102,0.024522099643945694,0.027027750108825525,0.0025056504648798307,0.010274555534124374,0.9035360813140869,0.06348337233066559,0.017818864434957504,0.0035231139045208693,0.0013641236582770944,0.005934310611337423,0.0035455231554806232,0.000794721650891006
10,0,1,1.0686759948730469,0.00981085654348135,0.010417724920731576,0.0006068683772502261,0.002451525069773197,0.9559402465820312,0.030283266678452492,0.009590325877070427,0.0008333426085300744,0.0009012885857373476,0.0018695491598919034,0.0003145963419228792,0.0002673794806469232
11,0,1,1.8640425205230713,0.1234346479177475,0.14177732351364208,0.018342675595894586,0.08370248973369598,0.7159991264343262,0.10026329010725021,0.04555433616042137,0.036720890551805496,0.017759887501597404,0.034218963235616684,0.02601112797856331,0.02347239851951599
12,0,1,1.1314191818237305,0.01877416856586933,0.020691481305417928,0.0019173127395485955,0.007815989665687084,0.9346915483474731,0.037222132086753845,0.013583336025476456,0.003948262892663479,0.002738603623583913,0.004002537112683058,0.00247552408836782,0.001337928930297494
13,0,1,2.0729360580444336,0.15327657759189606,0.17029531253361263,0.017018734941716573,0.0803980827331543,0.5560658574104309,0.2141134887933731,0.07799206674098969,0.040752582252025604,0.030678005889058113,0.03917291387915611,0.026572367176413536,0.014652807265520096
14,0,1,1.8024393320083618,0.1146341934800148,0.13024509709078003,0.015610903610765212,0.07052860409021378,0.7015509009361267,0.1286132037639618,0.04492254927754402,0.02999688871204853,0.024387996643781662,0.03899156674742699,0.019278809428215027,0.012258226051926613
15,0,1,1.114283561706543,0.01632622256875038,0.01705125326387178,0.0007250306951214007,0.0029482566751539707,0.9356069564819336,0.03200259804725647,0.025124045088887215,0.0013255801750347018,0.0029924947302788496,0.0019517730688676238,0.0006480057490989566,0.0003484777989797294
