rank,node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,P_high
1,3475,8,8,7.397149085998535,0.9138784408569336,0.9414923044135719,0.9161092042922974
2,3721,8,8,7.336437702178955,0.9052053689956665,0.9347528016491289,0.890569806098938
3,3772,8,8,7.135709762573242,0.8765299916267395,0.9141746709565725,0.8711121678352356
4,3487,8,8,7.085718154907227,0.8693882822990417,0.9107532973937567,0.9048633575439453
5,3208,7,7,6.9998626708984375,0.8571232557296753,0.9071297287409387,0.9999922513961792
6,3367,0,7,6.999841213226318,0.857120156288147,0.9071280032240037,0.9999980330467224
7,3335,7,7,6.99571418762207,0.8565306067466736,0.9066909484672309,0.9989256858825684
8,3250,0,7,6.994110584259033,0.856301486492157,0.9065728173272337,0.9995397329330444
9,3300,7,7,6.992957592010498,0.8561367988586426,0.9063629310332388,0.9974978566169739
10,3100,0,7,6.989974498748779,0.8557106256484985,0.9061487816355029,0.9987500309944153
11,3439,0,7,7.0047430992126465,0.857820451259613,0.9050125300038978,0.9483397006988525
12,4091,7,7,6.958344459533691,0.851192057132721,0.9025864076986094,0.9867820143699646
13,3448,7,7,6.953963756561279,0.8505662679672241,0.9017639706726239,0.9788897633552551
14,3198,7,7,6.871862411499023,0.8388375043869019,0.8931301811790029,0.9625188112258911
15,3410,7,7,6.688710689544678,0.8126729726791382,0.8737331919297805,0.9313005805015564
16,3497,7,7,6.649563789367676,0.8070805668830872,0.8693240845019643,0.9218284487724304
17,4058,8,8,6.709793567657471,0.8156847953796387,0.8668989983869849,0.7938916087150574
18,2795,0,7,6.547090530395508,0.7924414873123169,0.858309928347263,0.9067108035087585
19,202,0,7,6.551653861999512,0.7930933833122253,0.8575719176848284,0.8903745412826538
20,3537,8,8,6.582362174987793,0.7974802851676941,0.8543854744898928,0.8028169274330139
