rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4485,7,7,6.376345157623291,0.7680492997169495,0.894101083278656
2,3637,8,7,5.020534038543701,0.5743619799613953,0.5391785502433777
3,5157,7,7,4.784181118011475,0.5405973196029663,0.5896832942962646
4,3794,7,7,4.395890712738037,0.4851272404193878,0.5017010569572449
5,4871,7,7,4.061284065246582,0.4373262822628021,0.4829772114753723
6,4315,8,1,3.820450782775879,0.40292152762413025,0.38007858395576477
7,4925,1,1,3.742582321166992,0.3917974829673767,0.40791529417037964
8,3719,0,1,3.738534927368164,0.39121928811073303,0.34718307852745056
9,5148,0,1,3.705148220062256,0.38644975423812866,0.32519227266311646
10,5028,0,1,3.660365581512451,0.38005223870277405,0.35980165004730225
11,2163,0,1,3.66032338142395,0.38004618883132935,0.3223384618759155
12,3688,0,1,3.5925726890563965,0.37036752700805664,0.373383492231369
13,4330,7,1,3.559459686279297,0.3656370937824249,0.40051209926605225
14,3673,0,1,3.5458266735076904,0.36368951201438904,0.31023910641670227
15,4154,0,1,3.5429770946502686,0.3632824420928955,0.28576594591140747
16,4437,0,1,3.537259101867676,0.36246559023857117,0.37366312742233276
17,3929,0,1,3.491091012954712,0.35587015748023987,0.3019492030143738
18,5037,0,1,3.4793779850006104,0.35419684648513794,0.3575877547264099
19,3596,5,1,3.4621422290802,0.35173460841178894,0.25980842113494873
20,3805,7,1,3.4423751831054688,0.34891074895858765,0.2692304849624634
