node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.1489052772521973,0.1641293317079544,0.16784491383241315,0.0037155821244587496,0.0889032781124115,0.5953426957130432,0.10295204818248749,0.1482282429933548,0.0344524085521698,0.03012130782008171,0.028114818036556244,0.04043907672166824,0.020349381491541862
1,0,1,1.3559446334838867,0.05084923282265663,0.051278946812081456,0.0004297139894248224,0.009054704569280148,0.7954856157302856,0.10971545428037643,0.07038896530866623,0.009033593349158764,0.00632169283926487,0.0029164869338274,0.00448627769947052,0.0016519400523975492
2,0,7,4.752657413482666,0.5360938906669617,0.5470989384191969,0.011005047752235254,0.4744515120983124,0.16025890409946442,0.04061703011393547,0.14302940666675568,0.10993511974811554,0.0717080757021904,0.15430177748203278,0.20321328938007355,0.11693643778562546
3,0,1,3.282031297683716,0.3260044753551483,0.3336435701128638,0.0076390947577154485,0.22668087482452393,0.38597747683525085,0.06427647173404694,0.15603336691856384,0.10397662967443466,0.06305526942014694,0.07086598873138428,0.10349689424037933,0.05231798440217972
4,0,1,1.3376309871673584,0.048232998698949814,0.049252025603955814,0.0010190269050059982,0.021413369104266167,0.8559437990188599,0.051707085222005844,0.05602649971842766,0.010020251385867596,0.004889020696282387,0.007904639467597008,0.009830267168581486,0.0036784622352570295
5,0,1,2.782444477081299,0.25463491678237915,0.2620855394551711,0.007450622672791951,0.1999187469482422,0.5149063467979431,0.05482490360736847,0.14543454349040985,0.05409460514783859,0.030820852145552635,0.08400189876556396,0.08024419844150543,0.03567265719175339
6,0,1,1.225252628326416,0.03217894583940506,0.03269764901008105,0.0005187031706759899,0.010718989185988903,0.8967673182487488,0.037237852811813354,0.04397459328174591,0.007127811666578054,0.00417353818193078,0.0042094094678759575,0.004626166075468063,0.0018834138754755259
7,0,1,1.036549687385559,0.005221384111791849,0.005251073207446761,2.968909565491264e-05,0.0005968985497020185,0.9758421182632446,0.015211093239486217,0.007425783202052116,0.0006374106160365045,0.0002867349539883435,0.0002671878901310265,0.0002160810836357996,0.00011362958321115002
8,0,1,1.1818822622299194,0.025983180850744247,0.0260489385479018,6.575769715755308e-05,0.001350237405858934,0.8504961729049683,0.1271035075187683,0.01692371815443039,0.0032433895394206047,0.0008829556172713637,0.0005977499531581998,0.0005868853768333793,0.00016560210497118533
9,0,1,1.1710847616195679,0.02444067969918251,0.024713848337552507,0.00027316863836999804,0.005600246600806713,0.9214937090873718,0.01097858976572752,0.058619026094675064,0.0021576210856437683,0.0011508195893839002,0.0024780540261417627,0.0024536841083317995,0.0006685082335025072
10,0,1,1.3406683206558228,0.048666901886463165,0.04944303151873439,0.0007761296322712192,0.016316674649715424,0.8299587368965149,0.08265001326799393,0.054648302495479584,0.010818194597959518,0.005607948638498783,0.006713244132697582,0.0069547779858112335,0.002648652531206608
11,0,1,1.7370424270629883,0.10529177635908127,0.10708763954754795,0.0017958631884666815,0.04014410823583603,0.6707898378372192,0.12072164565324783,0.13197682797908783,0.026048142462968826,0.010319364257156849,0.015355362556874752,0.01735270954668522,0.007436035200953484
