rank,node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,P_high
1,3439,0,8,7.417606353759766,0.9168009161949158,0.9286540339584576,0.9497795104980469
2,3487,8,8,7.2718963623046875,0.8959851861000061,0.9107101648503211,0.9437744617462158
3,2795,0,8,7.241605758666992,0.8916579484939575,0.907020977782247,0.9453411102294922
4,4091,7,7,7.221882343292236,0.8888403177261353,0.9046743418370475,0.9496263265609741
5,3335,7,7,7.126560211181641,0.8752228617668152,0.8938821645711595,0.9969402551651001
6,4357,7,7,7.113404273986816,0.8733434677124023,0.8910873460892503,0.9339630603790283
7,3300,7,7,7.057840824127197,0.8654058575630188,0.8854157869891273,0.9911243319511414
8,3367,0,7,7.011823654174805,0.8588319420814514,0.8799836799990679,0.9988915920257568
9,3208,7,7,6.996101379394531,0.8565859198570251,0.8780698268456378,0.9986888766288757
10,3901,7,8,7.014253616333008,0.8591790795326233,0.8777984459822334,0.8814678192138672
11,3410,7,7,7.004092693328857,0.8577275276184082,0.877351913414364,0.9195681810379028
12,2075,0,7,6.949897289276123,0.8499853014945984,0.8714794950480413,0.9552038908004761
13,3250,0,7,6.943184852600098,0.8490263819694519,0.8712834771153137,0.9828249216079712
14,3100,0,7,6.839210033416748,0.8341728448867798,0.8580699343044664,0.960722804069519
15,3721,8,8,6.865192890167236,0.8378847241401672,0.8577999423746518,0.8189735412597656
16,3198,7,7,6.814609527587891,0.830658495426178,0.854067795266716,0.921581506729126
17,3448,7,7,6.803559303283691,0.8290799260139465,0.8514796123889792,0.8736904859542847
18,3475,8,7,6.796062469482422,0.8280089497566223,0.8495631684475669,0.8354783058166504
19,4058,8,8,6.772138595581055,0.8245912194252014,0.8461207651623353,0.8182618021965027
20,3225,3,7,6.652153491973877,0.8074504733085632,0.8327486935918831,0.8759034872055054
