node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.4270005226135254,0.061000075191259384,0.06308092405142902,0.002080848860169642,0.008864106610417366,0.7746725678443909,0.10748225450515747,0.07996898889541626,0.00788171123713255,0.02113027684390545,0.004252886399626732,0.002128744963556528,0.0024824757128953934
1,0,1,1.5808346271514893,0.08297637850046158,0.08641093866679442,0.0034345601663328448,0.014981337822973728,0.6850457191467285,0.16387790441513062,0.10204651951789856,0.01029050350189209,0.023758068680763245,0.006787216290831566,0.004335077479481697,0.0038590438198298216
2,0,1,1.4896458387374878,0.06994940340518951,0.07321265206520468,0.003263248660015164,0.014034714549779892,0.7576387524604797,0.10809100419282913,0.08346239477396011,0.011769763194024563,0.02500329539179802,0.007568753324449062,0.003797929733991623,0.0026680317241698503
3,0,2,1.885947823524475,0.12656398117542267,0.12656404268107466,6.150565198658017e-08,2.8167215759822284e-07,0.11519818007946014,0.8836573958396912,0.001144129317253828,1.883547318115575e-09,9.968609049337829e-08,7.95826338162442e-08,1.5183348978098365e-07,5.025603400099499e-08
4,0,2,1.9303258657455444,0.13290369510650635,0.13290369889957976,3.793073399077707e-09,1.749781830540087e-08,0.06971670687198639,0.9302407503128052,4.2233910789946094e-05,2.234622042962542e-09,1.815801340399048e-07,8.33948110567917e-09,6.837089117084361e-09,2.3212471944589197e-09
5,0,2,1.531550407409668,0.07593577355146408,0.07609021866991264,0.00015444511844855784,0.0006685471162199974,0.47967618703842163,0.5124859809875488,0.006853622384369373,2.5049348550965078e-05,0.0002906775916926563,8.9886540081352e-05,0.0003807990869972855,0.00019786151824519038
6,0,1,1.616793155670166,0.08811330795288086,0.09231288324172215,0.004199575288841295,0.0184214785695076,0.5733165144920349,0.324739545583725,0.07566659897565842,0.001016084337607026,0.0068397801369428635,0.0038343349006026983,0.010968550108373165,0.003618593793362379
7,0,1,2.5317234992980957,0.21881763637065887,0.24014276117976516,0.021325124809106283,0.10919409245252609,0.4267597794532776,0.18946479260921478,0.17040491104125977,0.051818132400512695,0.052358195185661316,0.04367201402783394,0.04045276716351509,0.025069311261177063
8,0,1,1.0000741481781006,1.0592596481728833e-05,1.0592599743344783e-05,3.2616159489509254e-12,1.3046601993194074e-11,0.9999344348907471,5.710737968911417e-05,8.500064723193645e-06,9.107478660119739e-12,2.975597768184457e-09,9.60296946128647e-12,2.156393770144649e-12,1.2872387617629544e-12
9,0,1,1.0507694482803345,0.0072527783922851086,0.007353455573092017,0.00010067718080690786,0.00040565081872045994,0.9641576409339905,0.02398545667529106,0.010550562292337418,0.00016066787065938115,0.00074003916233778,0.00022767555492464453,0.00014344767259899527,3.452759483479895e-05
10,0,1,1.6768431663513184,0.09669188410043716,0.10469141286270366,0.007999528762266492,0.03542325645685196,0.7007589936256409,0.12224345654249191,0.10330791026353836,0.009763036854565144,0.028503308072686195,0.014728431589901447,0.013824354857206345,0.006870470941066742
11,0,1,1.0730208158493042,0.010431544855237007,0.010654373636840053,0.00022282878160304618,0.0009007109329104424,0.9584758877754211,0.018441390246152878,0.019508101046085358,0.0004208414175081998,0.0022531338036060333,0.00036077050026506186,0.00029530454776249826,0.00024463588488288224
12,0,1,1.152726650238037,0.021818092092871666,0.021967000469296748,0.00014890837642508035,0.0006089189555495977,0.8802617788314819,0.09448039531707764,0.021640004590153694,0.0005487587186507881,0.002460053190588951,0.0003144525398965925,0.0001536874915473163,0.00014077895320951939
13,0,1,1.1376293897628784,0.01966134086251259,0.021386552259489884,0.0017252113969772943,0.007039246615022421,0.9444518089294434,0.013964323326945305,0.02711181342601776,0.002083367435261607,0.005349438637495041,0.0022022612392902374,0.00307655637152493,0.0017604291206225753
14,0,1,1.1588349342346191,0.022690704092383385,0.023580610542560762,0.0008899064501773775,0.0036422715056687593,0.9182097315788269,0.0337674506008625,0.03578376770019531,0.0018084724433720112,0.006788339465856552,0.0016589881852269173,0.001256737858057022,0.00072654546238482
15,0,1,1.1269495487213135,0.01813565008342266,0.018427629559883217,0.00029197947646055595,0.0011894900817424059,0.9170308113098145,0.05207386612892151,0.024714011698961258,0.0014686686918139458,0.003523018676787615,0.0005195396952331066,0.0003376507665961981,0.00033229964901693165
16,0,1,1.0535866022109985,0.007655228953808546,0.007682327625454269,2.709867164572337e-05,0.00010923087393166497,0.9531739950180054,0.04099482670426369,0.005416750442236662,7.005631050560623e-05,0.00023508495360147208,5.524202060769312e-05,4.625871224561706e-05,7.730141987849493e-06
17,0,1,1.2994052171707153,0.04277217388153076,0.04323975548761047,0.0004675816060797089,0.0019538989290595055,0.7552534341812134,0.20555226504802704,0.03271632269024849,0.0007970354636199772,0.003726984839886427,0.0009745433926582336,0.0006069004302844405,0.0003724551061168313
18,0,1,1.1013612747192383,0.014480181969702244,0.014660109328661557,0.0001799273589593133,0.0007302840822376311,0.9317275881767273,0.041677411645650864,0.0238601416349411,0.0002292380522703752,0.0017753592692315578,0.0003474408877082169,0.00024273725284729153,0.00014010595623403788
19,0,1,1.0462442636489868,0.006606323178857565,0.006631978582658269,2.5655403800703948e-05,0.00010330407531000674,0.9659964442253113,0.023778805509209633,0.009251357056200504,9.298892837250605e-05,0.0007770064403302968,6.131902046035975e-05,2.464513454469852e-05,1.733991848595906e-05
