node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.562303066253662,0.08032900840044022,0.046104490756988525,0.04018335044384003,-0.040145643055438995,0.7961202263832092,0.06529349088668823,0.0668412446975708,0.01413851510733366,0.011502119712531567,0.012998108752071857,0.02183229848742485,0.011274083517491817
1,0,1,1.9824049472808838,0.1403435617685318,0.08761425316333771,0.10253538191318512,-0.037808194756507874,0.6604650020599365,0.1143573597073555,0.08944673091173172,0.026492616161704063,0.021623989567160606,0.025567278265953064,0.03898485004901886,0.023062122985720634
2,0,1,2.1015138626098633,0.15735912322998047,0.09893147647380829,0.12372703850269318,-0.033632081001996994,0.623740017414093,0.12093968689441681,0.10409864783287048,0.027520352974534035,0.02476976253092289,0.030839266255497932,0.04010484740138054,0.02798735722899437
3,0,1,1.0647850036621094,0.0092550003901124,0.0008178470889106393,0.0,-0.07399533689022064,0.9475089907646179,0.04373552277684212,0.007679647300392389,0.00011939474643440917,0.0001386914518661797,0.00023284289636649191,0.0004820875183213502,0.00010291665239492431
4,0,1,1.5576913356781006,0.07967019081115723,0.024707026779651642,0.023091111332178116,-0.056579094380140305,0.6607831716537476,0.24004068970680237,0.061990708112716675,0.004790544509887695,0.007687829434871674,0.004707143642008305,0.014988570474088192,0.00501131359487772
5,0,1,1.0952658653259277,0.01360940933227539,0.0010869755642488599,0.0,-0.07603999227285385,0.9197964668273926,0.07044773548841476,0.007873628288507462,0.00037771937786601484,0.0004174862115178257,0.0004758691065944731,0.0003893442917615175,0.000221762151340954
6,0,1,1.7341651916503906,0.10488074272871017,0.0635886862874031,0.06646634638309479,-0.03841442987322807,0.7387763261795044,0.08593078702688217,0.08098961412906647,0.01645522005856037,0.01425941288471222,0.017007065936923027,0.0312548466026783,0.015326776541769505
7,0,1,2.3975653648376465,0.19965219497680664,0.13298878073692322,0.17260955274105072,-0.02704266645014286,0.5380802154541016,0.15077483654022217,0.10714433342218399,0.03643924370408058,0.034572530537843704,0.0450277104973793,0.055971819907426834,0.031989242881536484
8,0,1,1.0016419887542725,0.0002345698158023879,1.2023635918012587e-06,0.0,-0.08990893512964249,0.9988288283348083,0.0007065650424920022,0.0004629802133422345,1.2699553053607815e-07,4.544204159628862e-07,1.5362122951501078e-07,8.915550893107138e-07,1.57187329818953e-07
9,0,1,1.093919038772583,0.01341700553894043,0.004634792450815439,0.0,-0.05603107437491417,0.9549907445907593,0.017414867877960205,0.02086508274078369,0.0011959506664425135,0.0008985456079244614,0.001222203834913671,0.0024071636144071817,0.0010054250014945865
10,0,1,1.3269898891448975,0.04671284183859825,0.021539874374866486,0.0,-0.056650202721357346,0.8503888249397278,0.07199479639530182,0.045353297144174576,0.005346634890884161,0.005376524291932583,0.00743540283292532,0.009165867231786251,0.0049386038444936275
11,0,1,1.60139799118042,0.0859140008687973,0.053049832582473755,0.0563807338476181,-0.02953326515853405,0.7923291921615601,0.05633805692195892,0.07520554214715958,0.014331644400954247,0.008745724335312843,0.01255827583372593,0.02956121787428856,0.010930337011814117
12,0,1,1.201981782913208,0.02885453961789608,0.010951035656034946,0.0,-0.05533626303076744,0.8994014859199524,0.05193936079740524,0.031083304435014725,0.003735077101737261,0.002889660419896245,0.003045592689886689,0.0054540373384952545,0.0024514056276530027
13,0,1,1.063175082206726,0.009025012142956257,0.00346721475943923,0.0,-0.05769781023263931,0.967951238155365,0.017402080819010735,0.00934892613440752,0.0010377492289990187,0.000792750041000545,0.0006551549304276705,0.0021693650633096695,0.0006426948821172118
14,0,1,1.2218204736709595,0.0316886380314827,0.015049368143081665,0.0,-0.044150806963443756,0.9093936681747437,0.030305851250886917,0.03742683678865433,0.004499245434999466,0.003324982011690736,0.003957091830670834,0.0075681619346141815,0.0035241148434579372
15,0,1,1.2214157581329346,0.03163082152605057,0.011445717886090279,0.0,-0.06495369225740433,0.8860020637512207,0.061961617320775986,0.033441975712776184,0.0036528976634144783,0.0034959192853420973,0.003577481722459197,0.005337477661669254,0.002530758734792471
16,0,1,3.340470552444458,0.33435294032096863,0.22439144551753998,0.3120586574077606,-0.022294286638498306,0.3081587553024292,0.17776010930538177,0.12920746207237244,0.08702389150857925,0.0734584629535675,0.051150090992450714,0.11905000358819962,0.05419134721159935
17,0,1,1.4208449125289917,0.06012070178985596,0.02958552911877632,0.016296815127134323,-0.043823886662721634,0.80836421251297,0.10276565700769424,0.043517157435417175,0.0087953582406044,0.006972197443246841,0.008863436058163643,0.01260179653763771,0.008120296522974968
18,0,1,1.3136239051818848,0.04480341449379921,0.0214550718665123,0.003164205700159073,-0.04163919389247894,0.8681977391242981,0.04934263601899147,0.050955094397068024,0.005815807729959488,0.004233677405864,0.005843661725521088,0.010509341023862362,0.005102067720144987
19,0,1,1.1532983779907227,0.021899769082665443,0.008906072936952114,0.0,-0.050553567707538605,0.9248458743095398,0.03910659998655319,0.022049300372600555,0.0032189602497965097,0.0018731969175860286,0.002568799303844571,0.004261447582393885,0.0020758260507136583
20,0,1,1.023080587387085,0.0032972267363220453,0.0006530683021992445,0.0,-0.06259942799806595,0.9860142469406128,0.007973875850439072,0.0050333356484770775,0.0001937654596986249,0.00013175478670746088,0.00011872703180415556,0.00040226304554380476,0.0001320782321272418
21,0,1,1.1813769340515137,0.025910990312695503,0.012138757854700089,0.0,-0.040036968886852264,0.9243942499160767,0.02671853080391884,0.030864277854561806,0.003578201401978731,0.0023059837985783815,0.0023021074011921883,0.007395688910037279,0.002440961543470621
22,0,1,1.220852255821228,0.031550321727991104,0.010842051357030869,0.0,-0.06549137085676193,0.8656170964241028,0.10092134028673172,0.016293874010443687,0.003303199540823698,0.003022454446181655,0.002667955355718732,0.005214743781834841,0.002959351520985365
