rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3208,7,7,6.3158063888549805,0.7594009041786194,0.7935547232627869
2,3427,1,7,6.235951900482178,0.7479931116104126,0.8144283890724182
3,3367,0,7,6.202494144439697,0.7432134747505188,0.804420530796051
4,3335,7,7,6.130983352661133,0.7329975962638855,0.7452698945999146
5,3225,3,7,5.829975128173828,0.6899964213371277,0.6722197532653809
6,3421,5,7,5.606098651885986,0.6580141186714172,0.5551480054855347
7,3475,8,7,5.475818157196045,0.6394025683403015,0.5804166793823242
8,3300,7,7,5.333902835845947,0.6191290020942688,0.5740931034088135
9,3250,0,7,5.2340312004089355,0.6048616170883179,0.5625890493392944
10,3410,7,7,5.188467025756836,0.5983524322509766,0.5050625801086426
11,3448,7,7,5.156176567077637,0.5937395095825195,0.5181998610496521
12,3187,4,7,5.119927406311035,0.5885610580444336,0.5059521198272705
13,3100,0,7,5.114192485809326,0.5877417922019958,0.517977237701416
14,3117,5,7,5.110795974731445,0.5872565507888794,0.48842477798461914
15,3848,3,7,5.042723655700684,0.5775319337844849,0.475302517414093
16,3439,0,7,4.917366981506348,0.5596238374710083,0.47371119260787964
17,3901,7,7,4.879210472106934,0.554172933101654,0.47829437255859375
18,3649,1,7,4.871264457702637,0.5530377626419067,0.471521258354187
19,3332,1,7,4.869874954223633,0.5528392791748047,0.44956111907958984
20,4091,7,7,4.826828956604004,0.5466898679733276,0.472592294216156
