node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.8819764852523804,0.1259966343641281,0.0701528936624527,0.08325996994972229,-0.04273664578795433,0.6646744012832642,0.1266803741455078,0.09662969410419464,0.01891501061618328,0.02294762432575226,0.0241495743393898,0.029269983991980553,0.016733337193727493
1,0,1,1.6929247379302979,0.09898924827575684,0.05238291248679161,0.050329070538282394,-0.04866017773747444,0.7219955325126648,0.11485961079597473,0.07976268976926804,0.015691939741373062,0.01530742272734642,0.016894221305847168,0.022657819092273712,0.012830873019993305
2,0,1,2.603158950805664,0.22902271151542664,0.1539597064256668,0.19599588215351105,-0.03302682563662529,0.4802105128765106,0.1746373325586319,0.1024378091096878,0.04045826941728592,0.048296235501766205,0.049977414309978485,0.06867659837007523,0.0353056900203228
3,0,1,2.5004191398620605,0.21434558928012848,0.14606614410877228,0.1830001324415207,-0.03134548291563988,0.5141342878341675,0.15983431041240692,0.10359777510166168,0.036336809396743774,0.040030717849731445,0.04502743110060692,0.06815198063850403,0.032886724919080734
4,0,1,1.6540634632110596,0.09343763440847397,0.05080452933907509,0.045860711485147476,-0.0475769080221653,0.7488510012626648,0.0959727019071579,0.07328483462333679,0.015722373500466347,0.015364398248493671,0.013419687747955322,0.025895755738019943,0.011489084921777248
5,0,1,1.8141320943832397,0.11630458384752274,0.06248244643211365,0.07080574333667755,-0.04549884423613548,0.6791989207267761,0.13075467944145203,0.09005793929100037,0.01757531799376011,0.019930731505155563,0.021087024360895157,0.02439042739570141,0.01700499653816223
6,0,1,1.3797725439071655,0.054253220558166504,0.02461366355419159,0.0007810294628143311,-0.05347219109535217,0.8278891444206238,0.08320184051990509,0.050230178982019424,0.007170049473643303,0.0068949745036661625,0.006570524536073208,0.012134143151342869,0.0059089963324368
7,0,1,1.8477134704589844,0.12110192328691483,0.07221315801143646,0.08394578844308853,-0.03715617209672928,0.6938254833221436,0.11226706206798553,0.08119148761034012,0.019911911338567734,0.020591039210557938,0.02298368327319622,0.028561333194375038,0.020668145269155502
8,0,1,1.6458796262741089,0.09226851910352707,0.04873577132821083,0.04735247790813446,-0.04491604119539261,0.7329017519950867,0.11903323233127594,0.07337149232625961,0.012070307508111,0.013887347653508186,0.016682352870702744,0.019442478194832802,0.012610938400030136
9,0,1,1.1464701890945435,0.020924312993884087,0.0019080848433077335,0.0,-0.06903016567230225,0.8796665072441101,0.10300575941801071,0.014658862724900246,0.00036325419205240905,0.00039747479604557157,0.0005668289959430695,0.0007558260695077479,0.0005854297778569162
10,0,1,1.180310845375061,0.025758692994713783,0.010026901960372925,0.0,-0.05894029140472412,0.9092026948928833,0.04928555339574814,0.025707300752401352,0.002850566292181611,0.0029270665254443884,0.0031541939824819565,0.00452925730496645,0.002343450440093875
11,0,1,1.3426992893218994,0.04895704239606857,0.01628044992685318,0.0,-0.05787593126296997,0.7921779155731201,0.14965303242206573,0.03421444818377495,0.0037879450246691704,0.003886062651872635,0.004494321532547474,0.007265045773237944,0.004521082155406475
12,0,1,1.1205320358276367,0.01721886172890663,0.002819649176672101,0.0,-0.06122023984789848,0.9123406410217285,0.06823660433292389,0.015316973440349102,0.000713888555765152,0.0005723752547055483,0.0006252704770304263,0.0012568267993628979,0.0009375519584864378
13,0,1,1.640944480895996,0.09156350046396255,0.03908360376954079,0.044681765139102936,-0.04688173532485962,0.6829877495765686,0.18066591024398804,0.07564950734376907,0.010265911929309368,0.011347376741468906,0.01312068197876215,0.014551625587046146,0.011411297135055065
14,0,1,1.7175183296203613,0.10250262171030045,0.04594246298074722,0.0584956631064415,-0.04400695860385895,0.6362900137901306,0.2273719310760498,0.06754253804683685,0.01047270093113184,0.012380322441458702,0.016103703528642654,0.015267922542989254,0.014570837840437889
15,0,1,1.127122163772583,0.01816030964255333,0.008255922235548496,0.0,-0.053734179586172104,0.944343626499176,0.02310381457209587,0.020045939832925797,0.002473128028213978,0.0017775828018784523,0.001977544045075774,0.004439625423401594,0.0018387527670711279
16,0,1,1.230474829673767,0.03292497619986534,0.011809056624770164,0.0,-0.05660305172204971,0.8773748278617859,0.07168734818696976,0.03200707957148552,0.0037689993623644114,0.0033525293692946434,0.0036258213222026825,0.005355420988053083,0.002827813383191824
17,0,1,1.1716703176498413,0.024524331092834473,0.01010666973888874,0.0,-0.05480320379137993,0.9189735054969788,0.03777638450264931,0.0280871894210577,0.0027289697900414467,0.002327176509425044,0.0024064902681857347,0.005709669087082148,0.001990510383620858
18,0,1,1.7152338027954102,0.1021762564778328,0.05307748168706894,0.05644978582859039,-0.04572645574808121,0.705928385257721,0.13156786561012268,0.07743518799543381,0.016302440315485,0.015688717365264893,0.015116691589355469,0.024175740778446198,0.013785051181912422
19,0,1,1.0930979251861572,0.013299703598022461,0.0026744059287011623,0.0,-0.06921153515577316,0.9346995949745178,0.050233565270900726,0.010959362611174583,0.0008430506568402052,0.0005900520482100546,0.0006909837247803807,0.0012826368911191821,0.0007007853128015995
20,0,1,2.265353202819824,0.18076474964618683,0.1135680079460144,0.14711833000183105,-0.03364637494087219,0.5722054839134216,0.13081294298171997,0.12103138118982315,0.03321921452879906,0.029162952676415443,0.03592650219798088,0.04695514589548111,0.030686359852552414
21,0,1,1.3185312747955322,0.04550446942448616,0.018237009644508362,0.0,-0.06113274767994881,0.84392249584198,0.08238841593265533,0.04451431706547737,0.00536092184484005,0.005576880183070898,0.005724053829908371,0.0074871378019452095,0.005025818943977356
22,0,1,1.196575403213501,0.02808220125734806,0.010108423419296741,0.0,-0.05815909057855606,0.8997196555137634,0.052611373364925385,0.03130754828453064,0.0033827328588813543,0.0028704556170850992,0.002987488405779004,0.005065237171947956,0.0020556983072310686
23,0,1,1.18254816532135,0.02607830986380577,0.009990299120545387,0.0,-0.058302558958530426,0.9100012183189392,0.045944567769765854,0.02789350412786007,0.003359063295647502,0.002811301266774535,0.0029168883338570595,0.004604078829288483,0.002469331957399845
24,0,1,1.792057991027832,0.11315114051103592,0.06620992720127106,0.07591854780912399,-0.037232592701911926,0.7230609059333801,0.08102219551801682,0.09009846299886703,0.021198956295847893,0.018409570679068565,0.019795818254351616,0.03027411736547947,0.016139987856149673
25,0,1,2.2108778953552246,0.17298255860805511,0.11676888912916183,0.14176420867443085,-0.03121831826865673,0.6207646131515503,0.1015571653842926,0.09741989523172379,0.03604051470756531,0.02744893915951252,0.03373054787516594,0.05335772782564163,0.029680617153644562
26,0,1,2.0144526958465576,0.14492180943489075,0.09046364575624466,0.11048655956983566,-0.034435249865055084,0.6646474599838257,0.0971827581524849,0.09196290373802185,0.02826683782041073,0.0274763535708189,0.027959508821368217,0.038688283413648605,0.023815857246518135
27,0,1,2.9911861419677734,0.28445515036582947,0.20281650125980377,0.25705957412719727,-0.027395565062761307,0.4002382457256317,0.15679232776165009,0.13918167352676392,0.04754456505179405,0.0534265860915184,0.06325381249189377,0.09351716190576553,0.04604552686214447
28,0,1,2.1827006340026855,0.16895723342895508,0.09960073232650757,0.1413930356502533,-0.027564167976379395,0.576684296131134,0.14337848126888275,0.12256322801113129,0.032186370342969894,0.02558697760105133,0.029807018116116524,0.04230254516005516,0.027491163462400436
29,0,1,1.9300671815872192,0.1328667402267456,0.09072704613208771,0.1017545759677887,-0.03111216239631176,0.695662260055542,0.09324853867292404,0.08320212364196777,0.019207080826163292,0.017952904105186462,0.018397584557533264,0.05731259286403656,0.015016870573163033
30,0,1,2.8413007259368896,0.26304295659065247,0.17654280364513397,0.2403258979320526,-0.022717034444212914,0.3834804594516754,0.22385752201080322,0.12447524815797806,0.05445965379476547,0.03718433901667595,0.05290992558002472,0.07360349595546722,0.05002937838435173
31,0,1,2.360353469848633,0.1943362057209015,0.10886386036872864,0.1627877652645111,-0.031548433005809784,0.4286819100379944,0.30303701758384705,0.10578805208206177,0.02542773447930813,0.02820146083831787,0.030291451141238213,0.04481274634599686,0.03375965729355812
32,0,1,1.3665626049041748,0.05236608535051346,0.018453050404787064,0.0,-0.05418887734413147,0.800386905670166,0.12077831476926804,0.05002203583717346,0.004970952402800322,0.0053887078538537025,0.0062648830935359,0.007369154132902622,0.004819014109671116
33,0,1,1.597843050956726,0.08540614694356918,0.04074251651763916,0.03373285382986069,-0.051673293113708496,0.7229570746421814,0.14689791202545166,0.07012859731912613,0.008994068950414658,0.010280025191605091,0.011995001696050167,0.018622152507305145,0.010125359520316124
34,0,1,1.9881553649902344,0.14116504788398743,0.07790124416351318,0.10447733104228973,-0.03668771684169769,0.5793599486351013,0.22079990804195404,0.08261718600988388,0.021080082282423973,0.01824170909821987,0.024486081674695015,0.030422547832131386,0.022992616519331932
35,0,1,1.2632577419281006,0.03760824725031853,0.009969428181648254,0.0,-0.06531151384115219,0.8285192847251892,0.1279916763305664,0.027662592008709908,0.0028679699171334505,0.002988876774907112,0.0034659276716411114,0.0034725279547274113,0.003030973020941019
36,0,1,1.408963918685913,0.058423418551683426,0.018821023404598236,0.0037212297320365906,-0.054702188819646835,0.7497732639312744,0.1807274967432022,0.04138154163956642,0.004987324588000774,0.004309401847422123,0.0060236891731619835,0.0064260587096214294,0.006371276453137398
37,0,1,2.452676773071289,0.20752525329589844,0.13527819514274597,0.17549239099025726,-0.03203286603093147,0.5189829468727112,0.1534334272146225,0.11571662873029709,0.036240749061107635,0.04034814611077309,0.043008655309677124,0.06323493272066116,0.029034599661827087
38,0,1,1.7160098552703857,0.10228712111711502,0.05861904099583626,0.06053377315402031,-0.04175333306193352,0.7378069162368774,0.08492469787597656,0.08997691422700882,0.01408667117357254,0.01458574179559946,0.015852319076657295,0.028100349009037018,0.014666375704109669
