rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4034,0,8,7.448184490203857,0.9211692214012146,0.9172601103782654
2,3475,8,8,7.313568115234375,0.9019383192062378,0.9310566186904907
3,3439,0,7,7.105828762054443,0.8722612261772156,0.9298057556152344
4,3367,0,7,6.996157646179199,0.8565939664840698,0.9999912977218628
5,3208,7,7,6.983572483062744,0.8547960519790649,0.9979958534240723
6,3335,7,7,6.975803852081299,0.8536862730979919,0.9953897595405579
7,3300,7,7,6.91958475112915,0.8456549644470215,0.9888688325881958
8,2795,0,7,6.905185699462891,0.843597948551178,0.9809240698814392
9,2412,0,7,6.863208293914795,0.8376011848449707,0.9576717615127563
10,4173,0,8,6.855432510375977,0.8364903330802917,0.8178273439407349
11,3487,8,8,6.839827060699463,0.8342610001564026,0.869463324546814
12,878,0,7,6.836305141448975,0.8337578773498535,0.928314208984375
13,2910,0,7,6.751918315887451,0.8217025995254517,0.9016790986061096
14,4091,7,7,6.713059425354004,0.8161513209342957,0.9494217038154602
15,4058,8,8,6.614857196807861,0.8021224737167358,0.7904140949249268
16,3100,0,7,6.6068549156188965,0.8009792566299438,0.9644342660903931
17,3250,0,7,6.5855889320373535,0.797941267490387,0.9648696780204773
18,3225,3,7,6.580865859985352,0.7972665429115295,0.9168400764465332
19,3448,7,7,6.531627178192139,0.7902324795722961,0.8923411965370178
20,201,0,7,6.531553268432617,0.7902218699455261,0.9277742505073547
