rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3335,7,7,7.040281772613525,0.8628973960876465,0.996601402759552
2,3367,0,7,7.027735233306885,0.8611050248146057,0.9986485838890076
3,3208,7,7,7.018304347991943,0.8597577810287476,0.9959959387779236
4,3300,7,7,6.834069728851318,0.833438515663147,0.9440778493881226
5,3250,0,7,6.815601825714111,0.8308002352714539,0.9503160119056702
6,3100,0,7,6.767582416534424,0.8239403367042542,0.9285857081413269
7,2795,0,7,6.716696262359619,0.8166708946228027,0.891771674156189
8,3475,8,7,6.666019439697266,0.8094313740730286,0.8888941407203674
9,3439,0,7,6.643507480621338,0.8062153458595276,0.8910421133041382
10,3410,7,7,6.633630752563477,0.8048043847084045,0.8903059959411621
11,3421,5,8,6.55940580368042,0.7942008376121521,0.8077324628829956
12,3448,7,7,6.548734664916992,0.7926763892173767,0.8896578550338745
13,3198,7,7,6.491279125213623,0.7844684720039368,0.8731638193130493
14,3117,5,7,6.34512186050415,0.7635888457298279,0.8185246586799622
15,3487,8,7,6.3013787269592285,0.7573398351669312,0.8223721981048584
16,4091,7,7,6.2671637535095215,0.7524519562721252,0.8432242274284363
17,3901,7,7,6.19532585144043,0.7421894073486328,0.7937024831771851
18,2241,0,6,6.019407272338867,0.7170581817626953,0.8996133804321289
19,4173,0,7,6.009530067443848,0.7156471610069275,0.7677780389785767
20,3308,0,7,5.964672088623047,0.7092388868331909,0.7400743961334229
