node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.464024782180786,0.2091463953256607,0.10331860184669495,0.5049617886543274,0.08723675459623337,0.19226986169815063,0.052270520478487015,0.059942521154880524,0.05174896493554115,0.0240656528621912,0.027503982186317444
1,0,1,2.236201286315918,0.17660018801689148,0.1143866777420044,0.6327264904975891,0.07409672439098358,0.09570987522602081,0.043071914464235306,0.04000827297568321,0.040621280670166016,0.03802802413702011,0.03573737293481827
2,0,1,1.4561620950698853,0.06516601145267487,0.02311730943620205,0.8126614093780518,0.04188266023993492,0.09358499944210052,0.018964802846312523,0.009788960218429565,0.01178227923810482,0.0071975770406425,0.0041374522261321545
3,0,1,1.0232292413711548,0.003318462986499071,3.1382256565848365e-05,0.9779126644134521,0.02107357606291771,0.0009814820950850844,6.010551487634075e-07,3.2846494946170424e-07,2.455614094287739e-07,2.959607809316367e-05,1.5406159263875452e-06
4,0,2,1.864500880241394,0.12350012362003326,4.362281833891757e-05,0.13768209517002106,0.860723614692688,0.0011024575214833021,0.0004469697014428675,1.1828630022137077e-06,3.7491292459890246e-05,3.607519602155662e-06,2.52400627687166e-06
5,0,1,1.9991388320922852,0.1427341252565384,0.08364245295524597,0.5170266628265381,0.35864967107772827,0.01902073808014393,0.021468527615070343,0.00019185181008651853,0.002072124043479562,0.04407816007733345,0.037492167204618454
6,0,1,1.8175913095474243,0.1167987585067749,0.040618278086185455,0.5507931113243103,0.28887051343917847,0.06340537220239639,0.053959984332323074,0.0023527636658400297,0.01738899014890194,0.018930986523628235,0.004298300947993994
7,0,1,3.434224843978882,0.3477464020252228,0.24720852077007294,0.3043414056301117,0.13270865380764008,0.1175815612077713,0.14640918374061584,0.051750581711530685,0.12098058313131332,0.06837539374828339,0.057852547615766525
8,0,1,1.0066529512405396,0.0009504216141067445,1.0733532285200909e-08,0.9966742992401123,1.4149798062135233e-06,0.0033225405495613813,5.532243676498183e-07,1.1624231319729006e-06,1.0151479656883566e-08,2.0883006435212792e-10,3.7322259172078986e-10
9,0,1,1.0101810693740845,0.0014544384321197867,3.8349089663825e-06,0.9947383999824524,0.0005028791492804885,0.004623074550181627,0.00011625155457295477,1.5680720025557093e-05,3.023833642146201e-06,3.4949079008583794e-07,4.6158442046362325e-07
