edge_id,src,dst,w_raw,w_norm,severity,severity_norm,severity_base_max,severity_high_tail,severity_avg,R_ij,P_level,C_level,RiskLevel
15,9,10,0.0,0.009999999776482582,3.803562641143799,0.4170020198985528,0.40050894021987915,0.33716827630996704,0.39531953632831573,0.004170020105778313,1,4,4
16,10,3497,0.0,0.009999999776482582,3.7309110164642334,0.4061957797950918,0.3901301324367523,0.2552056312561035,0.28271788358688354,0.004061957707159086,1,4,4
17,11,3782,0.0,0.009999999776482582,3.309014320373535,0.34344269565584007,0.32985919713974,0.2681761384010315,0.2487225905060768,0.0034344268797929763,1,4,4
18,11,12,0.0,0.009999999776482582,3.309014320373535,0.34344269565584007,0.32985919713974,0.2681761384010315,0.26494506746530533,0.0034344268797929763,1,4,4
19,12,13,0.0,0.009999999776482582,2.400216579437256,0.20826769559281555,0.20003093779087067,0.0993586853146553,0.16125134006142616,0.002082676909376698,1,3,3
20,13,14,0.0,0.009999999776482582,4.276498794555664,0.48734676271099675,0.46807125210762024,0.3738710880279541,0.29527149721980095,0.004873467518179478,1,5,5
21,14,15,0.0,0.009999999776482582,4.276498794555664,0.48734676271099675,0.46807125210762024,0.3738710880279541,0.3316064700484276,0.004873467518179478,1,5,5
22,16,17,0.0,0.009999999776482582,4.369894504547119,0.5012385007891254,0.48141351342201233,0.46144330501556396,0.288539569824934,0.005012384895855718,1,5,5
23,17,3181,0.0,0.009999999776482582,4.369894504547119,0.5012385007891254,0.48141351342201233,0.46144330501556396,0.24368930491618812,0.005012384895855718,1,5,5
24,18,3181,0.0,0.009999999776482582,4.050601005554199,0.45374661848509446,0.43580013513565063,0.3141651153564453,0.22088261577300727,0.004537466083430672,1,5,5
25,19,3181,0.0,0.009999999776482582,2.5702662467956543,0.23356096260949682,0.22432374954223633,0.13853123784065247,0.11514442297630012,0.002335609573890025,1,3,3
26,19,20,0.0,0.009999999776482582,2.5702662467956543,0.23356096260949682,0.22432374954223633,0.13853123784065247,0.15521779283881187,0.002335609573890025,1,3,3
27,20,3784,0.0,0.009999999776482582,1.6027828454971313,0.08965704294530508,0.08611183613538742,0.0403703972697258,0.0653369352221489,0.0008965704094131401,1,2,2
28,21,3784,0.0,0.009999999776482582,2.8088219165802,0.2690438324768903,0.25840312242507935,0.12605640292167664,0.15148257836699486,0.00269043826463292,1,3,3
29,21,22,0.0,0.009999999776482582,2.8088219165802,0.2690438324768903,0.25840312242507935,0.12605640292167664,0.1653728000819683,0.00269043826463292,1,3,3
30,22,23,0.0,0.009999999776482582,3.8580658435821533,0.4251088642961073,0.4082951247692108,0.2764201760292053,0.24031880125403404,0.004251088547941837,1,4,4
31,24,25,0.0,0.009999999776482582,2.6000137329101562,0.23798562386183483,0.22857339680194855,0.13697980344295502,0.12124290969222784,0.0023798561854244163,1,3,3
32,25,26,0.0,0.009999999776482582,2.6000137329101562,0.23798562386183483,0.22857339680194855,0.13697980344295502,0.12155128689482808,0.0023798561854244163,1,3,3
33,26,3497,0.0,0.009999999776482582,2.227139472961426,0.1825241259060178,0.17530563473701477,0.08646714687347412,0.09491740586236119,0.0018252412182628566,1,3,3
34,4838,4839,0.9999998807907104,0.9999998807907104,2.833284616470337,0.27268243444100293,0.2618978023529053,0.16268888115882874,0.19748913496732712,0.27268240193472365,5,3,15
35,3785,4838,0.0,0.009999999776482582,2.833284616470337,0.27268243444100293,0.2618978023529053,0.16268888115882874,0.20074395090341568,0.002726824283460756,1,3,3
36,3785,4839,0.0,0.009999999776482582,1.977130651473999,0.14533771126597192,0.1395900994539261,0.06512327492237091,0.13633528351783752,0.0014533770801742093,1,2,2
37,3495,4839,0.5,0.5049999952316284,2.7314794063568115,0.257539874575131,0.247354194521904,0.17647142708301544,0.19021733105182648,0.13005763543239535,5,3,15
38,4838,4840,0.5,0.5049999952316284,2.833284616470337,0.27268243444100293,0.2618978023529053,0.16268888115882874,0.21247433125972748,0.13770462809245532,5,3,15
39,4839,4840,0.0,0.009999999776482582,2.1413559913635254,0.1697646607353142,0.16305086016654968,0.06908317655324936,0.14806566387414932,0.0016976465694077834,1,3,3
40,27,4839,0.0,0.009999999776482582,2.1704049110412598,0.1740854035999579,0.1672006994485855,0.06783853471279144,0.15014058351516724,0.001740853997088459,1,3,3
41,27,4838,0.0,0.009999999776482582,2.833284616470337,0.27268243444100293,0.2618978023529053,0.16268888115882874,0.2145492509007454,0.002726824283460756,1,3,3
42,28,3787,0.0,0.009999999776482582,1.7630765438079834,0.11349919936774251,0.10901093482971191,0.0533287413418293,0.05455999714831705,0.0011349919683083772,1,2,2
43,3182,3787,0.5,0.5049999952316284,1.9234994649887085,0.1373605709175552,0.131928488612175,0.0683697983622551,0.12046971172094345,0.06936708765837914,5,2,10
44,29,3790,0.0,0.009999999776482582,3.4090142250061035,0.3583167091836109,0.34414488077163696,0.19832459092140198,0.28127315640449524,0.0035831670117460837,1,4,4
45,29,30,0.0,0.009999999776482582,2.5288100242614746,0.22739474523039307,0.21840143203735352,0.11885493248701096,0.15706292167305946,0.0022739474014772444,1,3,3
46,30,3789,0.0,0.009999999776482582,2.390496015548706,0.20682185228621316,0.1986422836780548,0.06610774248838425,0.1471833474934101,0.0020682184766338454,1,3,3
47,31,3787,0.0,0.009999999776482582,1.8004305362701416,0.11905524918171594,0.11434721946716309,0.0533287413418293,0.1116790771484375,0.0011905524652062376,1,2,2
48,32,3787,0.0,0.009999999776482582,2.6910336017608643,0.25152394943573986,0.24157622456550598,0.0907992571592331,0.17529357969760895,0.0025152394381374146,1,3,3
49,32,3497,0.0,0.009999999776482582,2.6910336017608643,0.25152394943573986,0.24157622456550598,0.0907992571592331,0.20844092965126038,0.0025152394381374146,1,3,3
50,33,3497,0.0,0.009999999776482582,2.227139472961426,0.1825241259060178,0.17530563473701477,0.08646714687347412,0.08780428128375206,0.0018252412182628566,1,3,3
51,33,34,0.0,0.009999999776482582,3.0064806938171387,0.2984437065584306,0.28664010763168335,0.15320876240730286,0.14347151773108635,0.0029844369988769395,1,4,4
52,34,3788,0.0,0.009999999776482582,4.411105155944824,0.5073681652089266,0.48730072379112244,0.40881720185279846,0.3869704157114029,0.005073681538683644,1,5,5
53,3478,4573,0.0,0.009999999776482582,3.716405153274536,0.4040381932762652,0.3880578875541687,0.2780405879020691,0.2840329632163048,0.004040381842453079,1,4,4
54,35,3497,0.0,0.009999999776482582,3.6460719108581543,0.393576785971385,0.37801027297973633,0.2528861463069916,0.27665795385837555,0.003935767771742583,1,4,4
55,35,36,0.0,0.009999999776482582,5.344939708709717,0.6462671453918539,0.6207056641578674,0.6081750392913818,0.4993579685688019,0.006462671309466575,1,6,6
56,36,3497,0.0,0.009999999776482582,5.344939708709717,0.6462671453918539,0.6207056641578674,0.6081750392913818,0.3980056494474411,0.006462671309466575,1,6,6
57,37,3576,0.0,0.009999999776482582,1.925208568572998,0.13761479705980056,0.13217265903949738,0.05658585578203201,0.0663900918152649,0.0013761479398387015,1,2,2
58,37,3784,0.0,0.009999999776482582,1.311934232711792,0.04639608810634145,0.04456203430891037,0.0008431319147348404,0.022584779449971393,0.0004639608706930807,1,2,2
59,3576,3784,0.0,0.009999999776482582,1.925208568572998,0.13761479705980056,0.13217265903949738,0.05658585578203201,0.08836734667420387,0.0013761479398387015,1,2,2
60,38,3496,0.0,0.009999999776482582,1.855383038520813,0.12722890823089858,0.12219757586717606,0.05310838669538498,0.06143223334220238,0.0012722890538711088,1,2,2
61,38,39,0.0,0.009999999776482582,1.855383038520813,0.12722890823089858,0.12219757586717606,0.05310838669538498,0.06110697080021055,0.0012722890538711088,1,2,2
62,39,40,0.0,0.009999999776482582,1.9869805574417114,0.14680277745736878,0.14099721610546112,0.0335298590362072,0.07050679091935308,0.00146802774176071,1,2,2
63,40,41,0.0,0.009999999776482582,3.599858283996582,0.38670293681223666,0.3714083135128021,0.3175625205039978,0.2562027648091316,0.0038670292816875246,1,4,4
64,41,42,0.0,0.009999999776482582,3.599858283996582,0.38670293681223666,0.3714083135128021,0.3175625205039978,0.35960549116134644,0.0038670292816875246,1,4,4
65,42,43,0.0,0.009999999776482582,4.090113639831543,0.4596237633948759,0.4414448142051697,0.3196854293346405,0.3946237415075302,0.004596237531214842,1,5,5
66,43,44,0.0,0.009999999776482582,4.090113639831543,0.4596237633948759,0.4414448142051697,0.3196854293346405,0.26965586096048355,0.004596237531214842,1,5,5
67,44,3792,0.0,0.009999999776482582,1.6903517246246338,0.10268207560513436,0.0986216738820076,0.011106426827609539,0.09824429079890251,0.0010268207331001111,1,2,2
68,45,3783,0.0,0.009999999776482582,3.0114471912384033,0.29918243007465606,0.2873496115207672,0.20413148403167725,0.24580737948417664,0.0029918242338740765,1,4,4
69,45,46,0.0,0.009999999776482582,2.429856061935425,0.21267628347255707,0.20426514744758606,0.08151319622993469,0.11186034977436066,0.002126762787188717,1,3,3
70,46,3496,0.0,0.009999999776482582,1.1361888647079468,0.020255641095504425,0.019455552101135254,0.016225505620241165,0.01006122145918198,0.00020255640642755565,1,2,2
71,47,4842,0.0,0.009999999776482582,3.2365779876708984,0.33266847817886475,0.31951114535331726,0.20886731147766113,0.20763524249196053,0.0033266847074314484,1,4,4
72,47,48,0.0,0.009999999776482582,1.6703153848648071,0.09970186132394153,0.09575933963060379,0.06999648362398148,0.0518479342572391,0.0009970185909543127,1,2,2
73,48,49,0.0,0.009999999776482582,2.448546886444092,0.2154563718530528,0.20693527162075043,0.12392558157444,0.10743590025231242,0.0021545636703722763,1,3,3
74,49,4841,0.0,0.009999999776482582,3.506838798522949,0.3728671762711044,0.35811981558799744,0.2234775424003601,0.28252754360437393,0.0037286716793687356,1,4,4
75,4841,4842,0.0,0.009999999776482582,3.506838798522949,0.3728671762711044,0.35811981558799744,0.2234775424003601,0.33881548047065735,0.0037286716793687356,1,4,4
76,50,4842,0.0,0.009999999776482582,3.3121399879455566,0.3439076133037422,0.33030572533607483,0.20886731147766113,0.32490843534469604,0.0034390760561680803,1,4,4
77,50,4843,0.0,0.009999999776482582,3.3121399879455566,0.3439076133037422,0.33030572533607483,0.15714314579963684,0.2932717204093933,0.0034390760561680803,1,4,4
78,4842,4843,0.0,0.009999999776482582,3.2365779876708984,0.33266847817886475,0.31951114535331726,0.20886731147766113,0.2878744304180145,0.0033266847074314484,1,4,4
79,51,4843,0.0,0.009999999776482582,2.79366397857666,0.2667892471883018,0.2562377154827118,0.12278328835964203,0.14809520170092583,0.0026678924122509745,1,3,3
80,52,4843,0.0,0.009999999776482582,3.2120590209960938,0.32902149820200877,0.31600841879844666,0.16140054166316986,0.2861230671405792,0.003290214908478052,1,4,4
81,52,4842,0.0,0.009999999776482582,3.2365779876708984,0.33266847817886475,0.31951114535331726,0.20886731147766113,0.31775978207588196,0.0033266847074314484,1,4,4
82,53,3782,0.0,0.009999999776482582,3.098436117172241,0.3121211847180673,0.2997765839099884,0.21569298207759857,0.23368128389120102,0.003121211777416152,1,4,4
83,53,3784,0.0,0.009999999776482582,3.098436117172241,0.3121211847180673,0.2997765839099884,0.21569298207759857,0.1721693091094494,0.003121211777416152,1,4,4
84,3782,3784,0.0,0.009999999776482582,2.1731019020080566,0.1744865552619801,0.16758598387241364,0.01753784716129303,0.106074009090662,0.0017448655136190166,1,3,3
85,54,3782,0.0,0.009999999776482582,2.1731019020080566,0.1744865552619801,0.16758598387241364,0.05530023202300072,0.1147264912724495,0.0017448655136190166,1,3,3
86,54,3784,0.0,0.009999999776482582,1.4330689907073975,0.06441372595089642,0.06186699867248535,0.05530023202300072,0.05321451649069786,0.0006441372451113745,1,2,2
87,3783,3784,0.0,0.009999999776482582,3.0114471912384033,0.29918243007465606,0.2873496115207672,0.20413148403167725,0.1659558229148388,0.0029918242338740765,1,4,4
88,55,56,0.0,0.009999999776482582,3.128251075744629,0.3165558840708589,0.30403587222099304,0.22132113575935364,0.17297501489520073,0.003165558769952835,1,4,4
89,56,57,0.0,0.009999999776482582,2.2585105895996094,0.18719029113310198,0.17978723347187042,0.2084173858165741,0.11085069552063942,0.0018719028694907294,1,3,3
90,57,58,0.0,0.009999999776482582,3.0942835807800293,0.3115035390008216,0.29918336868286133,0.2084173858165741,0.23948530107736588,0.0031150353203817493,1,4,4
91,58,3782,0.0,0.009999999776482582,3.0942835807800293,0.3115035390008216,0.29918336868286133,0.13499540090560913,0.23338467627763748,0.0031150353203817493,1,4,4
92,3572,3793,0.9999998807907104,0.9999998807907104,3.850904941558838,0.4240437396093364,0.4072721302509308,0.01086517795920372,0.20531313552055508,0.42404368905938344,5,4,20
93,3568,3793,0.9999998807907104,0.9999998807907104,2.143497943878174,0.17008325794213763,0.16335685551166534,0.09624508023262024,0.08335549815092236,0.1700832376666333,5,3,15
94,3568,3572,0.0,0.009999999776482582,3.850904941558838,0.4240437396093364,0.4072721302509308,0.09624508023262024,0.28531449288129807,0.004240437301312202,1,4,4
95,59,60,0.0,0.009999999776482582,4.268319606781006,0.48613018217163223,0.46690279245376587,0.3944890797138214,0.24147090315818787,0.004861301713057759,1,5,5
96,60,61,0.0,0.009999999776482582,4.268319606781006,0.48613018217163223,0.46690279245376587,0.3944890797138214,0.2457772195339203,0.004861301713057759,1,5,5
97,61,4844,0.0,0.009999999776482582,1.172561526298523,0.02566572730968264,0.024651646614074707,0.00891016237437725,0.020786174573004246,0.0002566572673600893,1,2,2
98,62,4845,0.0,0.009999999776482582,3.7717885971069336,0.4122759518803537,0.39596980810165405,0.2962868809700012,0.35570262372493744,0.004122759426652681,1,4,4
99,62,63,0.0,0.009999999776482582,3.208048105239868,0.32842492163532877,0.3154354393482208,0.23992867767810822,0.16371789807453752,0.003284249142944597,1,4,4
100,63,3796,0.0,0.009999999776482582,2.827852249145508,0.27187442165642234,0.2611217498779297,0.11668568104505539,0.13656105333939195,0.0027187441557955548,1,3,3
101,64,4846,0.0,0.009999999776482582,3.228325366973877,0.33144097519325705,0.3183321952819824,0.24556173384189606,0.30415068566799164,0.0033144096778497394,1,4,4
102,64,65,0.0,0.009999999776482582,3.671304225921631,0.39732985641331325,0.38161489367485046,0.27758899331092834,0.33579203486442566,0.0039732984753229885,1,4,4
103,65,4846,0.0,0.009999999776482582,3.671304225921631,0.39732985641331325,0.38161489367485046,0.27758899331092834,0.34997354447841644,0.0039732984753229885,1,4,4
104,3494,4847,0.0,0.009999999776482582,2.243582248687744,0.18496983848902346,0.17765460908412933,0.07882143557071686,0.15718262642621994,0.0018496983435462538,1,3,3
105,66,3494,0.0,0.009999999776482582,2.6728291511535645,0.24881622226160519,0.23897559940814972,0.16816113889217377,0.20831510424613953,0.0024881621670012925,1,3,3
106,66,67,0.0,0.009999999776482582,4.4617815017700195,0.5149058012147627,0.4945402145385742,0.47501134872436523,0.36675790697336197,0.005149057897057212,1,5,5
107,68,4848,0.0,0.009999999776482582,2.396158218383789,0.20766405977465738,0.19945117831230164,0.0854337066411972,0.18170571327209473,0.002076640551330039,1,3,3
108,68,69,0.0,0.009999999776482582,2.803833246231079,0.2683018198149212,0.2576904594898224,0.16839849948883057,0.228570818901062,0.002683018138179082,1,3,3
109,69,3788,0.0,0.009999999776482582,4.411105155944824,0.5073681652089266,0.48730072379112244,0.40881720185279846,0.3724955916404724,0.005073681538683644,1,5,5
110,70,3790,0.0,0.009999999776482582,3.4090142250061035,0.3583167091836109,0.34414488077163696,0.19832459092140198,0.21372925862669945,0.0035831670117460837,1,4,4
111,70,71,0.0,0.009999999776482582,3.815208673477173,0.418734251607432,0.40217265486717224,0.2660006880760193,0.2427431456744671,0.004187342422479921,1,4,4
112,71,3788,0.0,0.009999999776482582,4.411105155944824,0.5073681652089266,0.48730072379112244,0.40881720185279846,0.44473668932914734,0.005073681538683644,1,5,5
113,72,3790,0.0,0.009999999776482582,4.403311729431152,0.5062089895716925,0.4861873984336853,0.36382848024368286,0.41516613960266113,0.005062089782570399,1,5,5
114,72,3183,0.0,0.009999999776482582,4.403311729431152,0.5062089895716925,0.4861873984336853,0.36382848024368286,0.34988270699977875,0.005062089782570399,1,5,5
115,3183,4849,0.0,0.009999999776482582,2.4950461387634277,0.22237268512493916,0.2135780155658722,0.1504732072353363,0.2051977440714836,0.002223726801545223,1,3,3
116,73,3790,0.0,0.009999999776482582,3.4090142250061035,0.3583167091836109,0.34414488077163696,0.23610350489616394,0.33545416593551636,0.0035831670117460837,1,4,4
117,73,74,0.0,0.009999999776482582,3.287344217300415,0.3402194569457365,0.32676345109939575,0.23610350489616394,0.3012775778770447,0.0034021944934123907,1,4,4
118,74,4849,0.0,0.009999999776482582,2.9305419921875,0.28714853183720324,0.2757917046546936,0.2074432373046875,0.23630458861589432,0.002871485254189334,1,3,3
119,75,3790,0.0,0.009999999776482582,3.4090142250061035,0.3583167091836109,0.34414488077163696,0.19832459092140198,0.1793370288796723,0.0035831670117460837,1,4,4
120,75,76,0.0,0.009999999776482582,1.1017042398452759,0.015126382183709092,0.014529176987707615,0.0023513645865023136,0.008729866473004222,0.00015126381845608104,1,2,2
121,76,77,0.0,0.009999999776482582,1.0806589126586914,0.011996090931186644,0.011522701941430569,0.00022197241196408868,0.007226628949865699,0.00011996090663053117,1,2,2
122,78,3799,0.0,0.009999999776482582,2.864353656768799,0.2773036531812029,0.26633623242378235,0.17602349817752838,0.2184428796172142,0.0027730364698298326,1,3,3
123,78,79,0.0,0.009999999776482582,3.1535377502441406,0.3203170222287622,0.307648241519928,0.1907307207584381,0.28699223697185516,0.0032031701506911882,1,4,4
124,79,80,0.0,0.009999999776482582,3.1535377502441406,0.3203170222287622,0.307648241519928,0.1907307207584381,0.177574647590518,0.0032031701506911882,1,4,4
125,81,82,0.0,0.009999999776482582,2.7519917488098145,0.26059088306400513,0.2502845227718353,0.20037662982940674,0.12740949424915016,0.00260590877239345,1,3,3
126,82,83,0.0,0.009999999776482582,2.7519917488098145,0.26059088306400513,0.2502845227718353,0.20037662982940674,0.18334408476948738,0.00260590877239345,1,3,3
127,83,84,0.0,0.009999999776482582,4.2842698097229,0.48850261817281043,0.4691813886165619,0.3733462393283844,0.29279251769185066,0.004885026072539261,1,5,5
128,84,4783,0.0,0.009999999776482582,4.2842698097229,0.48850261817281043,0.4691813886165619,0.3733462393283844,0.3404138907790184,0.004885026072539261,1,5,5
129,85,86,0.0,0.009999999776482582,2.0103518962860107,0.15027904766715983,0.14433598518371582,0.028975384309887886,0.07285737141501158,0.0015027904430816137,1,3,3
130,86,87,0.0,0.009999999776482582,2.0103518962860107,0.15027904766715983,0.14433598518371582,0.028975384309887886,0.09296812303364277,0.0015027904430816137,1,3,3
131,87,88,0.0,0.009999999776482582,5.182478904724121,0.6221026604439546,0.5974969863891602,0.5812252759933472,0.31954862363636494,0.006221026465388765,1,6,6
132,89,90,0.0,0.009999999776482582,7.1466755867004395,0.9142581763964678,0.8780965209007263,0.9938302040100098,0.46833541989326477,0.009142581559612051,1,8,8
133,90,91,0.0,0.009999999776482582,2.6993179321289062,0.2527561689322253,0.24275970458984375,0.13149598240852356,0.1506670117378235,0.0025275616328268467,1,3,3
134,91,4850,0.0,0.009999999776482582,2.6993179321289062,0.2527561689322253,0.24275970458984375,0.13149598240852356,0.19251520186662674,0.0025275616328268467,1,3,3
135,3791,4850,0.0,0.009999999776482582,2.3276329040527344,0.19747157116400021,0.18966184556484222,0.13279284536838531,0.16596627235412598,0.0019747156675016665,1,3,3
136,3497,4850,0.0,0.009999999776482582,2.227139472961426,0.1825241259060178,0.17530563473701477,0.08646714687347412,0.15878816694021225,0.0018252412182628566,1,3,3
137,92,4850,0.0,0.009999999776482582,3.8007895946502686,0.4165895734341655,0.4001128077507019,0.24916604161262512,0.2711917534470558,0.004165895641226629,1,4,4
138,92,3497,0.0,0.009999999776482582,3.8007895946502686,0.4165895734341655,0.4001128077507019,0.24916604161262512,0.28770922124385834,0.004165895641226629,1,4,4
139,93,3797,0.0,0.009999999776482582,3.43994140625,0.3629168277435684,0.3485630452632904,0.2551036775112152,0.2305467575788498,0.003629168196317452,1,4,4
140,93,94,0.0,0.009999999776482582,3.9852397441864014,0.44402477249771405,0.4264628291130066,0.35272830724716187,0.3875129371881485,0.004440247625729869,1,4,4
141,94,3788,0.0,0.009999999776482582,4.411105155944824,0.5073681652089266,0.48730072379112244,0.40881720185279846,0.4568817764520645,0.005073681538683644,1,5,5
142,95,3575,0.0,0.009999999776482582,4.039097785949707,0.45203564210484193,0.4341568350791931,0.28648805618286133,0.39272165298461914,0.004520356320010579,1,5,5
143,3495,3575,0.0,0.009999999776482582,4.039097785949707,0.45203564210484193,0.4341568350791931,0.28648805618286133,0.34075551480054855,0.004520356320010579,1,5,5
144,96,3497,0.0,0.009999999776482582,3.129286050796509,0.3167098222975987,0.3041837215423584,0.25627613067626953,0.23974467813968658,0.0031670981521858253,1,4,4
145,96,97,0.0,0.009999999776482582,3.5955348014831543,0.38605987778966955,0.3707906901836395,0.2637602388858795,0.33748720586299896,0.0038605986916055886,1,4,4
146,97,98,0.0,0.009999999776482582,3.5955348014831543,0.38605987778966955,0.3707906901836395,0.2637602388858795,0.28640762716531754,0.0038605986916055886,1,4,4
147,99,3578,0.0,0.009999999776482582,5.333918571472168,0.6446278475650722,0.6191312074661255,0.594508945941925,0.4245530143380165,0.00644627833156517,1,6,6
148,99,100,0.0,0.009999999776482582,5.333918571472168,0.6446278475650722,0.6191312074661255,0.594508945941925,0.5247316211462021,0.00644627833156517,1,6,6
149,100,3497,0.0,0.009999999776482582,4.012324333190918,0.44805332441051426,0.4303320348262787,0.3615436553955078,0.30281883478164673,0.004480533143957421,1,5,5
150,101,3497,0.0,0.009999999776482582,2.98429536819458,0.2951438555762407,0.2834707796573639,0.20991137623786926,0.22938820719718933,0.0029514384897926143,1,3,3
151,101,102,0.0,0.009999999776482582,5.429440975189209,0.6588359021687774,0.6327772736549377,0.6188032627105713,0.4581240266561508,0.006588358874426475,1,6,6
152,102,3497,0.0,0.009999999776482582,5.429440975189209,0.6588359021687774,0.6327772736549377,0.6188032627105713,0.40404145419597626,0.006588358874426475,1,6,6
153,103,3781,0.0,0.009999999776482582,3.9622440338134766,0.44060437122105034,0.42317771911621094,0.31444913148880005,0.4164942353963852,0.004406043613727752,1,4,4
154,103,104,0.0,0.009999999776482582,3.8686752319335938,0.426686909540832,0.40981075167655945,0.2709740102291107,0.3875602036714554,0.004266869000036364,1,4,4
155,104,105,0.0,0.009999999776482582,3.5571675300598145,0.38035311683534634,0.3653096556663513,0.25790777802467346,0.18371689750347286,0.0038035310833379166,1,4,4
156,106,3497,0.0,0.009999999776482582,5.0895843505859375,0.6082854556495649,0.5842263102531433,0.5723768472671509,0.37976597249507904,0.006082854420533255,1,6,6
157,106,3802,0.0,0.009999999776482582,5.0895843505859375,0.6082854556495649,0.5842263102531433,0.5723768472671509,0.4827349781990051,0.006082854420533255,1,6,6
158,107,3802,0.0,0.009999999776482582,3.8931541442871094,0.43032790079006034,0.41330772638320923,0.3154035210609436,0.3972756862640381,0.004303278911714822,1,4,4
159,108,3575,0.0,0.009999999776482582,4.039097785949707,0.45203564210484193,0.4341568350791931,0.28648805618286133,0.26073867455124855,0.004520356320010579,1,5,5
160,109,3575,0.0,0.009999999776482582,4.82089900970459,0.5683210936767245,0.545842707157135,0.4882442355155945,0.48999977111816406,0.005683210809737581,1,5,5
161,109,3497,0.0,0.009999999776482582,4.82089900970459,0.5683210936767245,0.545842707157135,0.4882442355155945,0.3605741709470749,0.005683210809737581,1,5,5
162,110,3497,0.0,0.009999999776482582,4.0776190757751465,0.4577653029606636,0.43965986371040344,0.34333011507987976,0.3074827492237091,0.004577652927288118,1,5,5
163,110,3575,0.0,0.009999999776482582,4.0776190757751465,0.4577653029606636,0.43965986371040344,0.34333011507987976,0.4369083493947983,0.004577652927288118,1,5,5
164,3497,3575,0.0,0.009999999776482582,4.039097785949707,0.45203564210484193,0.4341568350791931,0.28648805618286133,0.30473123490810394,0.004520356320010579,1,5,5
165,111,3454,0.0,0.009999999776482582,3.6829872131347656,0.3990675803749908,0.3832838833332062,0.27340900897979736,0.2888951972126961,0.003990675714551353,1,4,4
166,111,112,0.0,0.009999999776482582,4.495737075805664,0.5199563775932208,0.49939101934432983,0.41347628831863403,0.441337451338768,0.0051995636597129006,1,5,5
167,112,3497,0.0,0.009999999776482582,4.495737075805664,0.5199563775932208,0.49939101934432983,0.41347628831863403,0.3373483270406723,0.0051995636597129006,1,5,5
168,113,114,0.0,0.009999999776482582,2.0611493587493896,0.1578346808855557,0.15159276127815247,0.022641543298959732,0.08687857817858458,0.0015783467735767565,1,3,3
169,114,115,0.0,0.009999999776482582,2.936077117919922,0.28797184225245964,0.2765824496746063,0.19718798995018005,0.1493734223768115,0.002879718358157874,1,3,3
170,115,3497,0.0,0.009999999776482582,2.936077117919922,0.28797184225245964,0.2765824496746063,0.19718798995018005,0.22594404220581055,0.002879718358157874,1,3,3
171,116,3497,0.0,0.009999999776482582,3.9260380268096924,0.4352190777186571,0.41800543665885925,0.351410448551178,0.296655535697937,0.004352190679907527,1,4,4
172,116,117,0.0,0.009999999776482582,3.9260380268096924,0.4352190777186571,0.41800543665885925,0.351410448551178,0.3724227249622345,0.004352190679907527,1,4,4
