rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4485,7,7,7.068346977233887,0.8669067025184631,0.9874778985977173
2,3777,7,7,7.011601448059082,0.8588002324104309,0.9851868152618408
3,3593,0,7,6.993524551391602,0.8562178015708923,0.9991816878318787
4,3901,0,7,6.926018238067627,0.8465740084648132,0.9776947498321533
5,3477,0,7,6.904647350311279,0.8435210585594177,0.98177570104599
6,2794,0,7,6.838601589202881,0.8340859413146973,0.9141697883605957
7,3846,3,7,6.668854713439941,0.8098363876342773,0.8741044402122498
8,4315,8,7,6.661263942718506,0.8087520003318787,0.8374537229537964
9,4330,7,7,6.521990776062012,0.7888558506965637,0.7978349924087524
10,4370,6,7,6.509064674377441,0.7870092391967773,0.7953237295150757
11,3651,7,7,6.423851490020752,0.7748359441757202,0.7962934374809265
12,3584,3,7,6.404083728790283,0.772011935710907,0.7956689596176147
13,3701,0,7,6.292206287384033,0.756029486656189,0.7482831478118896
14,5150,7,7,6.248885154724121,0.7498407363891602,0.7337419986724854
15,5028,0,7,6.230990886688232,0.7472844123840332,0.7312147617340088
16,3493,7,7,6.230053901672363,0.7471505403518677,0.7801132202148438
17,4925,1,7,6.175013065338135,0.7392875552177429,0.7287365198135376
18,3520,1,7,6.106409549713135,0.7294870615005493,0.762202262878418
19,3685,3,7,6.094128608703613,0.7277326583862305,0.6971795558929443
20,4871,7,7,6.091996192932129,0.7274280190467834,0.7339306473731995
