rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3477,0,7,7.330988883972168,0.9044269919395447,0.9749506711959839
2,3777,7,7,7.129773139953613,0.8756818771362305,0.9422703981399536
3,3593,0,7,7.1243743896484375,0.8749106526374817,0.9616942405700684
4,4485,7,7,7.090954303741455,0.8701363205909729,0.9441518187522888
5,3901,0,7,6.7685933113098145,0.8240847587585449,0.8897551894187927
6,3636,7,7,6.761994361877441,0.8231420516967773,0.8758447766304016
7,5157,7,7,6.751626968383789,0.8216609954833984,0.8914164304733276
8,3651,7,7,6.741607666015625,0.8202296495437622,0.8742218017578125
9,4436,8,7,6.649072170257568,0.807010293006897,0.8459001183509827
10,2794,0,7,6.548953533172607,0.792707622051239,0.8533284068107605
11,3794,7,7,6.492056369781494,0.7845794558525085,0.8172512054443359
12,3721,1,7,6.480092525482178,0.782870352268219,0.8223729729652405
13,3460,3,7,6.327003002166748,0.7610004544258118,0.8020838499069214
14,4370,6,7,6.287016868591309,0.7552881240844727,0.7763016223907471
15,4614,0,7,6.285172939300537,0.7550247311592102,0.7913873791694641
16,4183,3,7,6.221645832061768,0.745949387550354,0.7726081609725952
17,16,0,7,6.157403945922852,0.7367720007896423,0.7682772874832153
18,926,0,7,6.142581939697266,0.7346545457839966,0.7722277641296387
19,3492,3,7,6.038980484008789,0.7198543548583984,0.7477061748504639
20,3688,0,7,6.038437366485596,0.7197767496109009,0.7203254103660583
