rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4627,8,8,7.999416828155518,0.999916672706604,0.9999104142189026
2,4145,8,8,7.9973273277282715,0.9996181726455688,0.9998624324798584
3,4315,8,8,7.996450424194336,0.9994929432868958,0.9995836019515991
4,4389,8,8,7.993217945098877,0.999031126499176,0.9993696212768555
5,3197,0,8,7.860202312469482,0.9800289273262024,0.9848570823669434
6,4589,8,8,7.811309814453125,0.9730442762374878,0.9821397066116333
7,813,0,8,7.675349235534668,0.9536213278770447,0.9627901315689087
8,4829,0,8,7.593100070953369,0.9418714642524719,0.9464554786682129
9,5150,7,8,7.554113864898682,0.9363020062446594,0.8943724036216736
10,1766,0,7,7.3815693855285645,0.9116527438163757,0.9805624485015869
11,4198,8,8,7.166756629943848,0.8809652328491211,0.8497273921966553
12,3658,7,7,7.118762016296387,0.8741088509559631,0.9946299195289612
13,89,0,7,7.041780948638916,0.8631115555763245,0.9998366236686707
14,2794,0,7,7.025036334991455,0.8607195019721985,1.0
15,3794,7,7,7.0123419761657715,0.8589059710502625,0.9989173412322998
16,3144,0,7,7.01075553894043,0.8586793541908264,0.9910627603530884
17,3777,7,7,6.999992847442627,0.8571418523788452,0.9999986290931702
18,3901,0,7,6.999783515930176,0.857111930847168,0.999998927116394
19,3955,7,7,6.999673843383789,0.857096254825592,0.999967098236084
20,2488,0,7,6.998360633850098,0.8569086790084839,0.9999999403953552
