rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3777,7,7,6.80026912689209,0.8286098837852478,0.932020366191864
2,3593,0,7,6.656728267669678,0.8081040382385254,0.9465523958206177
3,3846,3,7,6.569549083709717,0.7956498861312866,0.8661826252937317
4,3477,0,7,6.5048089027404785,0.7864012718200684,0.8859323859214783
5,3901,0,7,6.370802879333496,0.767257571220398,0.8535772562026978
6,3955,7,7,6.338052272796631,0.7625789046287537,0.8106431365013123
7,4183,3,7,6.323117733001709,0.7604454159736633,0.8116270303726196
8,3484,0,7,6.246206760406494,0.7494581341743469,0.8703216910362244
9,3804,1,7,6.1269402503967285,0.732420027256012,0.7890939712524414
10,3816,8,7,6.039021968841553,0.7198602557182312,0.7287174463272095
11,4485,7,7,5.971833229064941,0.710261881351471,0.7493790984153748
12,4328,5,7,5.628494739532471,0.6612135171890259,0.6274696588516235
13,3584,3,7,5.548256874084473,0.6497510075569153,0.6290290951728821
14,3492,3,7,5.493355751037598,0.6419079899787903,0.6251881122589111
15,3721,1,7,5.471059799194336,0.638722836971283,0.6096678972244263
16,3685,3,7,5.44729471206665,0.6353278160095215,0.5940186977386475
17,3799,1,7,5.445531368255615,0.6350759267807007,0.5998942255973816
18,3701,0,7,5.4176177978515625,0.6310882568359375,0.5884507298469543
19,4330,7,7,5.396990776062012,0.6281415224075317,0.5844711661338806
20,4497,1,7,5.329981803894043,0.6185688376426697,0.5739538669586182
