node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.7844858169555664,0.11206940561532974,0.06473340094089508,0.07879403233528137,-0.03327536955475807,0.683229923248291,0.144038125872612,0.0765620768070221,0.016270073130726814,0.015166442841291428,0.022364556789398193,0.03055723011493683,0.01181161217391491
1,0,1,1.8512613773345947,0.12160877138376236,0.07422610372304916,0.09034307301044464,-0.03126567602157593,0.6669004559516907,0.15344977378845215,0.06868542730808258,0.01835145801305771,0.01838669553399086,0.02476610615849495,0.038210973143577576,0.011249025352299213
2,0,1,3.226956367492676,0.31813663244247437,0.2347409725189209,0.30496224761009216,-0.013174404390156269,0.3614162802696228,0.15298321843147278,0.1138567253947258,0.08030825108289719,0.05669454485177994,0.08298037946224213,0.09866908937692642,0.05309149622917175
3,0,1,2.8986663818359375,0.2712380588054657,0.19597186148166656,0.2546547055244446,-0.01658330112695694,0.43743690848350525,0.15636740624904633,0.0942406952381134,0.06580044329166412,0.050182685256004333,0.06318148225545883,0.08975467085838318,0.04303570091724396
4,0,1,1.8592703342437744,0.12275290489196777,0.07486579567193985,0.09283944964408875,-0.029913468286395073,0.6616873741149902,0.1531762331724167,0.07207236438989639,0.022605471312999725,0.01559273712337017,0.02896270714700222,0.03437311202287674,0.011529971845448017
5,0,1,2.9492337703704834,0.2784619629383087,0.19555699825286865,0.262910395860672,-0.015551524236798286,0.4080530107021332,0.15270191431045532,0.12681534886360168,0.06612975150346756,0.050742942839860916,0.07153930515050888,0.08428018540143967,0.03973750025033951
6,0,1,2.0517725944519043,0.15025322139263153,0.09563542902469635,0.11994124203920364,-0.030311981216073036,0.6028386950492859,0.17395177483558655,0.07886885106563568,0.0280262753367424,0.020678982138633728,0.03458010032773018,0.04699945077300072,0.014055874198675156
7,0,1,1.6517915725708008,0.09311307966709137,0.0625925362110138,0.06390561908483505,-0.029207447543740273,0.7604166269302368,0.11064255237579346,0.03568069264292717,0.017596589401364326,0.013071068562567234,0.021381139755249023,0.030671993270516396,0.0105394022539258
8,0,1,1.7349200248718262,0.10498857498168945,0.06141558289527893,0.07550360262393951,-0.029484961181879044,0.6992771029472351,0.15152983367443085,0.05200088396668434,0.021239973604679108,0.014536594972014427,0.02396901696920395,0.024448955431580544,0.012997611425817013
9,0,1,1.278854489326477,0.03983635455369949,0.006046797148883343,0.0,-0.043189432471990585,0.773093581199646,0.1999351978302002,0.018181174993515015,0.001848293119110167,0.0008949770126491785,0.0033150948584079742,0.002265182789415121,0.0004665194428525865
10,0,1,1.958112359046936,0.13687320053577423,0.08177544921636581,0.11041613668203354,-0.026457035914063454,0.6282541155815125,0.16316883265972137,0.08023513853549957,0.02762599103152752,0.01894037425518036,0.02918831817805767,0.03821773827075958,0.014369393698871136
11,0,1,1.9528346061706543,0.13611923158168793,0.06758425384759903,0.1101883128285408,-0.025930916890501976,0.5678020715713501,0.23380470275878906,0.08715900033712387,0.026080848649144173,0.0175690446048975,0.02789214625954628,0.02111230418086052,0.01857980340719223
12,0,1,1.8857156038284302,0.12653079628944397,0.068095862865448,0.1003301814198494,-0.026200613006949425,0.6358267068862915,0.15568791329860687,0.09798336774110794,0.027066711336374283,0.015339558012783527,0.028301792219281197,0.02856503427028656,0.01122904010117054
13,0,1,1.635451316833496,0.09077876061201096,0.042637478560209274,0.05919330567121506,-0.0315854549407959,0.6816033124923706,0.19653208553791046,0.054493989795446396,0.013541590422391891,0.011191471479833126,0.018316617235541344,0.01728838123381138,0.007032480556517839
14,0,1,1.7949718236923218,0.11356740444898605,0.058564361184835434,0.08490564674139023,-0.028661755844950676,0.6259481906890869,0.22248825430870056,0.059678927063941956,0.02077838033437729,0.012541958130896091,0.02130594477057457,0.02671600505709648,0.010542410425841808
15,0,1,1.2727848291397095,0.0389692597091198,0.019263016059994698,0.0021695196628570557,-0.03679974004626274,0.8633963465690613,0.08803253620862961,0.019120922312140465,0.005461723543703556,0.004725411534309387,0.0074460688047111034,0.0087252426892519,0.00309170363470912
16,0,1,1.8013265132904053,0.11447521299123764,0.05840592458844185,0.0845695286989212,-0.029905682429671288,0.6279866695404053,0.20806024968624115,0.07624533027410507,0.01558147557079792,0.01372036524116993,0.021161461248993874,0.027368884533643723,0.009875576011836529
17,0,1,1.6925296783447266,0.09893281012773514,0.059494271874427795,0.06548787653446198,-0.03344493359327316,0.7282832860946655,0.11205795407295227,0.07346291840076447,0.015869801864027977,0.010831660591065884,0.02094019018113613,0.03196951746940613,0.006584562361240387
18,0,1,1.9141197204589844,0.13058853149414062,0.08056946098804474,0.10479073226451874,-0.02579781785607338,0.6387168765068054,0.18104466795921326,0.05614492669701576,0.02613043412566185,0.01739354617893696,0.030238540843129158,0.030689366161823273,0.019641557708382607
19,0,1,1.9905757904052734,0.14151082932949066,0.08457937836647034,0.11641889810562134,-0.02509196102619171,0.6505265235900879,0.11968851834535599,0.09205066412687302,0.03003530576825142,0.023119652643799782,0.02740287035703659,0.03304852917790413,0.024127982556819916
20,0,1,2.2009406089782715,0.17156293988227844,0.1103997603058815,0.14562393724918365,-0.025939006358385086,0.5922013521194458,0.14726705849170685,0.07960154116153717,0.03525437414646149,0.03527584671974182,0.03722173720598221,0.05075071007013321,0.022427313029766083
21,0,1,1.7755063772201538,0.11078662425279617,0.06098606437444687,0.08056497573852539,-0.030221661552786827,0.6628721952438354,0.178280770778656,0.06548229604959488,0.01823114976286888,0.01414758525788784,0.021836524829268456,0.02825220301747322,0.010897337459027767
