node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.4056012630462646,0.057943038642406464,0.02596529945731163,0.021781351417303085,-0.03616168722510338,0.7796626091003418,0.15537434816360474,0.024640439078211784,0.007331037428230047,0.007026365026831627,0.010092451237142086,0.010724823921918869,0.005148023366928101
1,0,1,2.2029597759246826,0.17185139656066895,0.10614483058452606,0.1471078246831894,-0.024743540212512016,0.5454583168029785,0.20205369591712952,0.08629907667636871,0.03313988819718361,0.02690422162413597,0.0390343964099884,0.04367375746369362,0.02343668043613434
2,0,1,2.2743966579437256,0.18205666542053223,0.12161854654550552,0.15936048328876495,-0.022696182131767273,0.5552657842636108,0.17372174561023712,0.0857338011264801,0.03730134293437004,0.026358721777796745,0.040596816688776016,0.058267753571271896,0.02275397814810276
3,0,1,1.3184685707092285,0.04549551010131836,0.00908217579126358,0.003016900271177292,-0.04247860983014107,0.7744168043136597,0.16989220678806305,0.04450688511133194,0.0012595710577443242,0.0008423796971328557,0.0025449167005717754,0.006071106065064669,0.00046615334576927125
4,0,1,2.0119028091430664,0.14455755054950714,0.057786840945482254,0.10965953767299652,-0.03489801660180092,0.4380006194114685,0.3840665817260742,0.08991798758506775,0.015702445060014725,0.01452556625008583,0.015640540048480034,0.030436107888817787,0.011710193939507008
5,0,1,1.5412269830703735,0.07731813937425613,0.027243146672844887,0.040655240416526794,-0.03666291385889053,0.6668907403945923,0.2501719892024994,0.04099642485380173,0.008558869361877441,0.0061387657187879086,0.009179385378956795,0.013512682169675827,0.004551079589873552
6,0,1,2.176499366760254,0.16807134449481964,0.1104038804769516,0.14441293478012085,-0.023658432066440582,0.5787127614021301,0.17253613471984863,0.07432645559310913,0.0373510904610157,0.026669727638363838,0.043928757309913635,0.048391617834568024,0.01808350160717964
7,0,1,2.6582016944885254,0.2368859499692917,0.15811334550380707,0.21536366641521454,-0.021522281691432,0.4478644132614136,0.18473966419696808,0.12144482880830765,0.0471898652613163,0.04064788296818733,0.05268998071551323,0.07500210404396057,0.03042125701904297
8,0,1,1.008689522743225,0.0012413604417815804,2.2362170057022013e-05,0.0,-0.049455709755420685,0.9917751550674438,0.00785164162516594,0.00034560784115456045,3.246014784963336e-06,1.8912361383627285e-06,4.94747200718848e-06,1.721032094792463e-05,2.0437585135368863e-07
9,0,1,1.3197447061538696,0.04567781463265419,0.020114781334996223,0.005928162485361099,-0.0397496372461319,0.8239378929138184,0.12242593616247177,0.02381741628050804,0.0052114990539848804,0.00449243001639843,0.006311759352684021,0.012100226245820522,0.0017027948051691055
10,0,1,2.173733949661255,0.16767628490924835,0.0965658500790596,0.144786536693573,-0.0228897538036108,0.5384110808372498,0.19910740852355957,0.10797658562660217,0.03559936583042145,0.02233966439962387,0.03758122771978378,0.03828173875808716,0.02070288173854351
11,0,1,1.2208346128463745,0.031547803431749344,0.014445905573666096,0.0,-0.03893249109387398,0.887502908706665,0.06983820348978043,0.019655514508485794,0.005035923328250647,0.0035215974785387516,0.0058187455870211124,0.006992613896727562,0.0016345469048246741
12,0,1,1.3840659856796265,0.054866570979356766,0.029326152056455612,0.018167197704315186,-0.03669935464859009,0.8258804082870483,0.09897790104150772,0.02961183898150921,0.009152814745903015,0.007050886284559965,0.010196471586823463,0.014687665738165379,0.004442013334482908
13,0,1,1.2376818656921387,0.03395455330610275,0.017472319304943085,0.0,-0.035475727170705795,0.8845774531364441,0.07202181220054626,0.016009166836738586,0.005621900781989098,0.004297338891774416,0.007378645706921816,0.007962358184158802,0.002131315181031823
14,0,1,1.8898320198059082,0.12711885571479797,0.08060882985591888,0.09833760559558868,-0.028781235218048096,0.6821621656417847,0.11732108891010284,0.07467169314622879,0.02628190442919731,0.01895429939031601,0.02836875431239605,0.039019715040922165,0.013220359571278095
15,0,1,1.6230921745300293,0.08901316672563553,0.05184948816895485,0.056786563247442245,-0.03222658857703209,0.7335379123687744,0.1449965387582779,0.04289022833108902,0.014399847015738487,0.012326077558100224,0.01925417222082615,0.0246269553899765,0.007968361489474773
16,0,1,1.257044792175293,0.03672068566083908,0.01977558061480522,0.0,-0.03794917091727257,0.8902199864387512,0.05210373178124428,0.02983003854751587,0.004413709044456482,0.003656927263364196,0.0035271774977445602,0.013962510041892529,0.0022858944721519947
17,0,1,1.4217731952667236,0.060253314673900604,0.029297571629285812,0.026365555822849274,-0.03388774022459984,0.7985008955001831,0.11837153136730194,0.035146210342645645,0.01081783976405859,0.007865861989557743,0.010954463854432106,0.013981693424284458,0.004361412953585386
18,0,1,1.4613263607025146,0.06590376794338226,0.03169848397374153,0.03129999712109566,-0.0346037857234478,0.7845351696014404,0.11515118181705475,0.050876446068286896,0.009305956773459911,0.008432692848145962,0.011475994251668453,0.01616365648806095,0.004058834630995989
19,0,1,1.0643388032913208,0.009191257879137993,0.0021617626771330833,0.0,-0.04535236209630966,0.9529880881309509,0.03915008157491684,0.00476655550301075,0.0005583823658525944,0.0003750926407519728,0.0006811721250414848,0.001289875479415059,0.00019071514543611556
20,0,1,1.0094492435455322,0.0013498918851837516,0.00018397644453216344,0.0,-0.04782533273100853,0.9922491312026978,0.0068229129537940025,0.0006664717220701277,5.4388445278164e-05,2.3071743271430023e-05,7.493403245462105e-05,0.00010006113006966189,8.981281098385807e-06
21,0,1,1.0694838762283325,0.00992626789957285,0.002158693503588438,0.0,-0.044511828571558,0.9475778341293335,0.044712409377098083,0.004381129052489996,0.000713980058208108,0.0004558664804790169,0.0010620142566040158,0.0009429212659597397,0.00015375805378425866
22,0,1,1.2105497121810913,0.030078530311584473,0.010609685443341732,0.0,-0.038433101028203964,0.8761715292930603,0.08754792809486389,0.018604736775159836,0.004597469698637724,0.002468571998178959,0.003952844999730587,0.004236486274749041,0.0024203534703701735
