rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.773927688598633,0.9677039384841919,0.9758670926094055
2,2794,0,7,7.250086784362793,0.8928695321083069,0.9886830449104309
3,3593,0,7,7.001122951507568,0.857303261756897,0.9990787506103516
4,3477,0,7,6.884134292602539,0.8405905961990356,0.9684838652610779
5,5157,7,7,6.86439323425293,0.8377704620361328,0.9290834665298462
6,3777,7,7,6.73988676071167,0.8199838399887085,0.8963507413864136
7,4485,7,7,6.645431041717529,0.8064901232719421,0.9106171131134033
8,3901,0,7,6.450284481048584,0.7786120772361755,0.873566210269928
9,998,0,7,6.423387050628662,0.7747696042060852,0.8433036804199219
10,3756,6,7,6.387508392333984,0.7696440815925598,0.8203587532043457
11,3794,7,7,6.370290756225586,0.7671843767166138,0.805572509765625
12,4315,8,8,6.320539951324463,0.7600771188735962,0.7367770671844482
13,4627,8,8,5.977388381958008,0.7110554575920105,0.7027220129966736
14,4198,8,8,5.972509860992432,0.7103585600852966,0.6798887848854065
15,3824,0,7,5.921378135681152,0.7030540108680725,0.740336000919342
16,2407,0,7,5.822185039520264,0.6888836026191711,0.6897541880607605
17,4370,6,7,5.7796711921691895,0.6828101873397827,0.6698669791221619
18,3458,7,7,5.776476860046387,0.6823538541793823,0.6784745454788208
19,5150,7,7,5.702590465545654,0.6717986464500427,0.6586340665817261
20,3651,7,7,5.579988956451416,0.6542841196060181,0.6639477014541626
