node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.8822184801101685,0.12603120505809784,0.0701749324798584,0.10249793529510498,-0.02353326790034771,0.6645954251289368,0.12670175731182098,0.09665198624134064,0.01892131008207798,0.022954516112804413,0.024156838655471802,0.0292800385504961,0.016738053411245346
1,0,1,1.693150520324707,0.09902150183916092,0.052403002977371216,0.07238487899303436,-0.026636620983481407,0.721919596195221,0.11488113552331924,0.07978533953428268,0.015698470175266266,0.01531254407018423,0.016899269074201584,0.022669384256005287,0.012834345921874046
2,0,1,2.6031389236450195,0.22901985049247742,0.15394549071788788,0.21065087616443634,-0.018368979915976524,0.480181485414505,0.17467914521694183,0.10242883116006851,0.04045742750167847,0.048307597637176514,0.0499851293861866,0.06864888221025467,0.03531147912144661
3,0,1,2.5002243518829346,0.21431776881217957,0.14602278172969818,0.1968759149312973,-0.01744188740849495,0.5141153335571289,0.15990617871284485,0.10358265787363052,0.03633230924606323,0.040040869265794754,0.04503578692674637,0.0680956095457077,0.03289138525724411
4,0,1,1.6543558835983276,0.09347940981388092,0.05083387345075607,0.06755077838897705,-0.02592863142490387,0.7487712502479553,0.09598216414451599,0.07330901175737381,0.015732107684016228,0.015371672809123993,0.013426130637526512,0.025912292301654816,0.011495450511574745
5,0,1,1.8144301176071167,0.11634715646505356,0.06250627338886261,0.09125454723834991,-0.025092607364058495,0.6790892481803894,0.13079394400119781,0.09008777886629105,0.017583686858415604,0.01993907429277897,0.02109486237168312,0.024400951340794563,0.017010461539030075
6,0,1,1.380005121231079,0.054286446422338486,0.024631785228848457,0.025049619376659393,-0.029236841946840286,0.8278003334999084,0.08323467522859573,0.05025780200958252,0.00717564532533288,0.0068998029455542564,0.006574880797415972,0.012144134379923344,0.005912770051509142
7,0,1,1.8479740619659424,0.12113915383815765,0.07223771512508392,0.10024596750736237,-0.020893186330795288,0.693745493888855,0.1122848391532898,0.08121462911367416,0.01991986110806465,0.020597610622644424,0.02299111895263195,0.028571993112564087,0.020674604922533035
8,0,1,1.6465320587158203,0.09236172586679459,0.04879571124911308,0.06757008284330368,-0.02479165978729725,0.7326835989952087,0.11910242587327957,0.0734272450208664,0.012086259201169014,0.013904846273362637,0.016702834516763687,0.01946740224957466,0.01262547355145216
9,0,1,1.146639108657837,0.020948443561792374,0.0019081344362348318,0.0,-0.03799759969115257,0.8795003294944763,0.10316970199346542,0.014660931192338467,0.00036331271985545754,0.0003975684230681509,0.0005669346428476274,0.0007556879427284002,0.0005855117924511433
10,0,1,1.1805341243743896,0.025790588930249214,0.010042455978691578,0.0,-0.03207945451140404,0.9091059565544128,0.04933018982410431,0.025734372437000275,0.0028552210424095392,0.00293178902938962,0.0031590766739100218,0.004536543041467667,0.0023468362633138895
11,0,1,1.3428888320922852,0.048984117805957794,0.01628284715116024,0.016961973160505295,-0.032022129744291306,0.7920141220092773,0.1498033106327057,0.0342240072786808,0.0037888186052441597,0.003886893857270479,0.004494926426559687,0.0072666616179049015,0.004521259572356939
12,0,1,1.120636224746704,0.017233746126294136,0.002821829868480563,0.0,-0.033621978014707565,0.9122607707977295,0.06830240041017532,0.015327708795666695,0.0007144907722249627,0.000572897435631603,0.0006257824134081602,0.0012579733738675714,0.0009380740812048316
13,0,1,1.6409412622451782,0.09156303852796555,0.03907021880149841,0.06513778865337372,-0.02642524614930153,0.6829096078872681,0.18076449632644653,0.07564624398946762,0.010263782925903797,0.011345764622092247,0.013116637244820595,0.014548451639711857,0.011405127122998238
14,0,1,1.717561960220337,0.10250885039567947,0.04593246057629585,0.07762189954519272,-0.024886952713131905,0.6361952424049377,0.22747354209423065,0.06754714995622635,0.010472273454070091,0.012379459105432034,0.016100743785500526,0.015266395173966885,0.01456532347947359
15,0,1,1.1272047758102417,0.018172111362218857,0.008261959068477154,0.0,-0.029365941882133484,0.9443126916885376,0.02311195619404316,0.020059214904904366,0.0024752921890467405,0.0017789261182770133,0.001978824380785227,0.00444322032853961,0.0018399142427369952
16,0,1,1.2305853366851807,0.03294076398015022,0.011815753765404224,0.001879822462797165,-0.031060904264450073,0.8773229718208313,0.07171353697776794,0.032021697610616684,0.003771550487726927,0.0033544159960001707,0.003627486526966095,0.005359194241464138,0.0028290729969739914
17,0,1,1.1718100309371948,0.024544289335608482,0.010116618126630783,0.0,-0.029896507039666176,0.9189168214797974,0.03779655694961548,0.02810884453356266,0.002731808926910162,0.0023293078411370516,0.002408594125881791,0.005715928040444851,0.001992096658796072
18,0,1,1.7156939506530762,0.10224199295043945,0.05311701446771622,0.07687323540449142,-0.025368759408593178,0.7057653665542603,0.13162383437156677,0.07747894525527954,0.016315210610628128,0.01569953002035618,0.015126604586839676,0.02419738471508026,0.01379302702844143
19,0,1,1.0931929349899292,0.013313276693224907,0.0026778148021548986,0.0,-0.03724575787782669,0.9346362352371216,0.05028143897652626,0.010969587601721287,0.0008440815145149827,0.0005908400635235012,0.0006917630671523511,0.0012844465672969818,0.0007016051094979048
20,0,1,2.265681266784668,0.18081161379814148,0.11359944939613342,0.16224293410778046,-0.018568705767393112,0.5721086859703064,0.13083045184612274,0.12105898559093475,0.03323008492588997,0.029172366484999657,0.03593532368540764,0.04697220027446747,0.030691923573613167
21,0,1,1.3186136484146118,0.0455162338912487,0.018242178484797478,0.012576509267091751,-0.03293972462415695,0.8438825011253357,0.0824115052819252,0.04452286288142204,0.005362641531974077,0.005578408949077129,0.00572500005364418,0.0074904863722622395,0.005026692990213633
22,0,1,1.1967096328735352,0.028101375326514244,0.010116946883499622,0.0,-0.03158498927950859,0.8996607661247253,0.05263574421405792,0.03132788464426994,0.0033856951631605625,0.0028729622717946768,0.002989755244925618,0.005069967824965715,0.0020572238136082888
23,0,1,1.182649850845337,0.026092836633324623,0.009996771812438965,0.0,-0.0317615270614624,0.9099565148353577,0.045964475721120834,0.027907950803637505,0.0033613338600844145,0.002813110128045082,0.002918562153354287,0.0046074166893959045,0.002470793668180704
24,0,1,1.7924253940582275,0.11320362985134125,0.0662446916103363,0.092564657330513,-0.020638970658183098,0.722954273223877,0.08103621006011963,0.09013456851243973,0.021211901679635048,0.018418435007333755,0.019804837182164192,0.03029259666800499,0.01614725962281227
25,0,1,2.211435079574585,0.17306216061115265,0.11682787537574768,0.15572936832904816,-0.017332790419459343,0.6206158995628357,0.10157996416091919,0.09745220839977264,0.03606094792485237,0.027463175356388092,0.03374652937054634,0.053386930376291275,0.029694413766264915
26,0,1,2.0148448944091797,0.14497783780097961,0.09050101786851883,0.12554433941841125,-0.01943349651992321,0.6645307540893555,0.09720742702484131,0.09199349582195282,0.02827933244407177,0.027488000690937042,0.0279709305614233,0.03870461881160736,0.02382546477019787
27,0,1,2.991565227508545,0.2845093309879303,0.2028581202030182,0.26944953203201294,-0.01505980920046568,0.4001452326774597,0.15680018067359924,0.13920055329799652,0.04755517840385437,0.053440678864717484,0.0632660761475563,0.09353902190923691,0.04605301842093468
28,0,1,2.1831254959106445,0.16901792585849762,0.09964160621166229,0.1531432420015335,-0.01587471179664135,0.5765576958656311,0.14340484142303467,0.1225961446762085,0.03220119699835777,0.025598563253879547,0.029818881303071976,0.04232293367385864,0.027499791234731674
29,0,1,1.9306797981262207,0.13295425474643707,0.09079252183437347,0.11596004664897919,-0.016994206234812737,0.6954927444458008,0.09327917546033859,0.0832454115152359,0.01922271028161049,0.017967458814382553,0.01841084472835064,0.05735417827963829,0.015027500689029694
30,0,1,2.841679811477661,0.2630971074104309,0.17657741904258728,0.24979865550994873,-0.01329844444990158,0.38331732153892517,0.22396188974380493,0.12448595464229584,0.05446227267384529,0.03719521313905716,0.05292598158121109,0.07361172884702682,0.050039712339639664
31,0,1,2.3605241775512695,0.19436059892177582,0.1088649183511734,0.17630891501903534,-0.01805168204009533,0.4285446107387543,0.30315351486206055,0.10579986125230789,0.025430800393223763,0.02820643223822117,0.030296113342046738,0.04480952396988869,0.03375927731394768
32,0,1,1.3667598962783813,0.05239427089691162,0.018461983650922775,0.022174693644046783,-0.030219558626413345,0.8002665638923645,0.12086459994316101,0.05004151910543442,0.0049733626656234264,0.005391930229961872,0.006268151104450226,0.007373033557087183,0.0048207989893853664
33,0,1,1.5981919765472412,0.0854559987783432,0.04076510667800903,0.05712581053376198,-0.028330165892839432,0.7227803468704224,0.14700950682163239,0.07015936076641083,0.008998703211545944,0.010287112556397915,0.012002023868262768,0.018632670864462852,0.010130411945283413
34,0,1,1.9884170293807983,0.1412024348974228,0.07791604101657867,0.12029757350683212,-0.02090487815439701,0.5792064070701599,0.22091634571552277,0.08262976258993149,0.02108466811478138,0.018246736377477646,0.024492816999554634,0.03042640909552574,0.022996816784143448
35,0,1,1.2633885145187378,0.037626929581165314,0.00997224822640419,0.0021692365407943726,-0.035457711666822433,0.8284129500389099,0.12808777391910553,0.02766834944486618,0.0028688327874988317,0.0029898458160459995,0.0034669607412070036,0.0034735880326479673,0.0030316999182105064
36,0,1,1.4091392755508423,0.058448467403650284,0.01882500946521759,0.027751417830586433,-0.030697068199515343,0.7496303915977478,0.18085765838623047,0.04138810187578201,0.0049884142354130745,0.0043105329386889935,0.0060248710215091705,0.006427362095564604,0.006372775416821241
37,0,1,2.453016519546509,0.2075737863779068,0.13530772924423218,0.18990951776504517,-0.017664296552538872,0.5188732743263245,0.15346184372901917,0.11574392765760422,0.03625123202800751,0.04036189988255501,0.04301977530121803,0.06324891000986099,0.02903904765844345
38,0,1,1.7164063453674316,0.10234376043081284,0.058656468987464905,0.07937052845954895,-0.022973230108618736,0.7376797795295715,0.08496011793613434,0.09001212567090988,0.014096256345510483,0.01459519937634468,0.01586063578724861,0.02812150865793228,0.014674322679638863
39,0,1,1.0576930046081543,0.008241857402026653,0.0018927983473986387,0.0,-0.03610212355852127,0.9681574702262878,0.01483276765793562,0.014192812144756317,0.0005842833197675645,0.00033963698660954833,0.0004827419761568308,0.0009207481634803116,0.0004893082077614963
