node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,delta_rc,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.2890770435333252,0.04129672050476074,0.043485968814199916,0.0021892483094391735,0.009134205989539623,0.8646438121795654,0.04790109023451805,0.05749252066016197,0.00849640928208828,0.012332023121416569,0.004911055322736502,0.0027438427787274122,0.0014793078880757093
1,0,1,1.2634271383285522,0.037632446736097336,0.03945635451152322,0.0018239077754258833,0.007580919656902552,0.88057541847229,0.033406008034944534,0.059093162417411804,0.00824793055653572,0.011096702888607979,0.003951935097575188,0.002458592178300023,0.0011703927302733064
2,0,1,1.7013041973114014,0.1001863107085228,0.10932640828455276,0.009140097576029953,0.040631067007780075,0.7493194937705994,0.019716739654541016,0.14236818253993988,0.022534606978297234,0.025429951027035713,0.023384790867567062,0.01012052595615387,0.00712575064972043
3,0,1,1.0158791542053223,0.002268450567498803,0.002289078307119861,2.062773962105795e-05,8.269855607068166e-05,0.9892599582672119,0.005920727271586657,0.004724648781120777,5.531715942197479e-06,6.207671049196506e-06,2.8300524718360975e-05,5.4324493248714134e-05,7.353885678185179e-08
4,0,1,1.297219157218933,0.0424598790705204,0.04247360055372142,1.3721483201021157e-05,5.73197212361265e-05,0.7042808532714844,0.29474151134490967,0.0007493820157833397,4.5065713493386284e-05,0.00012590510596055537,4.8048459575511515e-06,5.163523746887222e-05,8.796367865215871e-07
5,0,1,1.358067274093628,0.05115246772766113,0.0511627995488428,1.033182118166361e-05,4.355524288257584e-05,0.6427929401397705,0.3568003177642822,0.0001922052470035851,5.8945159253198653e-05,0.00011200899461982772,7.843391358619556e-06,3.153296347591095e-05,4.1788871385506354e-06
6,0,1,1.243566632270813,0.034795232117176056,0.03519761098631859,0.0004023788691425304,0.0016675378428772092,0.7913378477096558,0.18776661157608032,0.014505735598504543,0.001592923072166741,0.0031292869243770838,0.0005701164482161403,0.0010398332960903645,5.75881203985773e-05
7,0,1,2.288799285888672,0.18411418795585632,0.20387156479479968,0.019757376838943352,0.09686344116926193,0.5648970603942871,0.06782986968755722,0.18154509365558624,0.04527021571993828,0.0435943566262722,0.04485553875565529,0.040642090141773224,0.011365807615220547
8,0,1,1.001578450202942,0.00022549288405571133,0.00022549385926627283,9.752105614986798e-10,3.901722056554036e-09,0.9988331198692322,0.0007600598037242889,0.00040487066144123673,4.9958792658344464e-08,2.061539589703898e-06,9.873312167840709e-10,2.8760842596398106e-09,3.8306503802321146e-11
9,0,1,1.1006320714950562,0.014376009814441204,0.014622668140764355,0.00024665832632315174,0.001001024036668241,0.9362325668334961,0.039765678346157074,0.017068810760974884,0.002507556928321719,0.0034242989495396614,0.0005739072221331298,0.0003504383785184473,7.667849422432482e-05
10,0,1,3.682126522064209,0.38316091895103455,0.436720710191866,0.053559791240831434,0.34731775522232056,0.2976246774196625,0.1551886647939682,0.10103791952133179,0.05720037594437599,0.04163064435124397,0.13102540373802185,0.18243518471717834,0.033857159316539764
11,0,1,1.1716912984848022,0.024527328088879585,0.025195285872689658,0.0006679577838100712,0.002739011775702238,0.9147752523422241,0.021971073001623154,0.05231323838233948,0.0028138027992099524,0.005387582816183567,0.0015973715344443917,0.0008763247169554234,0.00026531561161391437
12,0,1,1.1637790203094482,0.02339700236916542,0.024991344028451046,0.0015943416592856235,0.0065301526337862015,0.9264205098152161,0.02672317996621132,0.02768639847636223,0.0058655692264437675,0.0067742629908025265,0.0032198254484683275,0.002282143337652087,0.0010281840804964304
13,0,1,1.0753827095031738,0.010768958367407322,0.011245893057209673,0.00047693468980235037,0.00192850676830858,0.9663217067718506,0.00304925418458879,0.025803053751587868,0.001280967378988862,0.0016166236018761992,0.0013525261310860515,0.000376607698854059,0.00019937304023187608
14,0,1,1.2975400686264038,0.04250572249293327,0.04712402743467441,0.004618304941741142,0.019293295219540596,0.8851166367530823,0.020100103691220284,0.06141408160328865,0.006946958601474762,0.00712886406108737,0.011812476441264153,0.006172551307827234,0.0013082671212032437
15,0,1,1.021667242050171,0.0030953201930969954,0.003158711700277039,6.339150718004345e-05,0.0002543533337302506,0.9885421991348267,0.0033312698360532522,0.007125462871044874,0.00024795150966383517,0.0004986039130017161,0.00019356873235665262,4.6388053306145594e-05,1.439653442503186e-05
16,0,2,3.876193046569824,0.41088470816612244,0.46252571175197543,0.051641003585852996,0.35063427686691284,0.0893644392490387,0.4528467357158661,0.005807545501738787,0.07870551198720932,0.02264156937599182,0.053720440715551376,0.2619507312774658,0.03496308624744415
17,0,1,2.12213134765625,0.1603044718503952,0.18038770189927839,0.020083230048883183,0.09566910564899445,0.5710877776145935,0.19151556491851807,0.07201258093118668,0.04200200363993645,0.027712982147932053,0.03415969759225845,0.05163165181875229,0.009877755306661129
18,0,1,2.1764144897460938,0.16805921494960785,0.1847291185639126,0.01666990361430476,0.08014947175979614,0.5721125602722168,0.09852209687232971,0.17235563695430756,0.03203083947300911,0.044829368591308594,0.03177106752991676,0.03973293676972389,0.008645469322800636
19,0,1,1.5143792629241943,0.07348275184631348,0.08308947873016637,0.00960672688385289,0.04147457331418991,0.8279669880867004,0.04725009202957153,0.04207444563508034,0.022753538563847542,0.0184803307056427,0.016630468890070915,0.016262803226709366,0.008581303991377354
20,0,1,1.0044351816177368,0.0006335973739624023,0.0006366796604842235,3.0822865218212516e-06,1.2336962754488923e-05,0.9975071549415588,0.0007787102949805558,0.001583837904036045,5.298432370182127e-05,6.492758984677494e-05,5.9308649724698626e-06,4.31619127994054e-06,2.08990650207852e-06
21,0,1,1.121254324913025,0.01732204668223858,0.017807489340821794,0.0004854426585832143,0.001975998980924487,0.9209468364715576,0.052792277187108994,0.018863722681999207,0.0023895208723843098,0.0030317686032503843,0.0006820337730459869,0.0010291083017364144,0.0002648569061420858
22,0,1,1.2646013498306274,0.03780019283294678,0.038355002698476595,0.0005548098655298178,0.002306422684341669,0.8576400279998779,0.0850256010890007,0.01920858398079872,0.016336118802428246,0.019483355805277824,0.00042920332634821534,0.0010697607649490237,0.0008074585348367691
23,0,1,1.10333251953125,0.01476178877055645,0.01507850916656342,0.00031672039600696896,0.0012858632253482938,0.9245502352714539,0.058872073888778687,0.011076708324253559,0.0017528614262118936,0.0024623405188322067,0.0006154748261906207,0.0005711510311812162,9.923743346007541e-05
24,0,1,1.0023103952407837,0.0003300564712844789,0.00033020907380227547,1.5260251779659283e-07,6.106116074988677e-07,0.9988100528717041,0.00016329657228197902,0.0009749847231432796,1.0189026397711132e-05,4.081117731402628e-05,3.798810439548106e-07,1.3084876115954103e-07,9.988179527908869e-08
25,0,1,1.0631046295166016,0.009014947339892387,0.009328838332970687,0.0003138909930782994,0.0012669857824221253,0.9707145094871521,0.004822336602956057,0.02029680274426937,0.0011749023105949163,0.0017244312912225723,0.000632984098047018,0.0003366607124917209,0.00029734100098721683
