node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.3463921546936035,0.19234172999858856,0.10844184458255768,0.17353130877017975,-0.018810415640473366,0.5203509330749512,0.16083139181137085,0.1131037026643753,0.060777269303798676,0.03649475798010826,0.04821665212512016,0.03161712363362312,0.02860807254910469
1,0,1,1.925589680671692,0.1322270929813385,0.0686800554394722,0.10922182351350784,-0.023005284368991852,0.645876407623291,0.12953008711338043,0.09114033728837967,0.04121704027056694,0.023556029424071312,0.03143027797341347,0.02199614979326725,0.015253625810146332
2,0,1,1.399721622467041,0.05710308998823166,0.02236027829349041,0.028290368616580963,-0.02881273627281189,0.8120642304420471,0.09135507047176361,0.049729473888874054,0.016711171716451645,0.007779777515679598,0.011417089030146599,0.006032711826264858,0.00491047790274024
3,0,1,1.011439561843872,0.0016342231538146734,8.362542757822666e-06,0.0,-0.04820607230067253,0.9891056418418884,0.01041166391223669,0.0004433943540789187,2.9769338652840815e-05,1.3240755833976436e-06,5.256565145828063e-06,1.6496626358275535e-06,1.456315089853888e-06
4,0,1,1.3620445728302002,0.05172065272927284,7.246900349855423e-05,0.0029905512928962708,-0.04873010143637657,0.6412968635559082,0.35614439845085144,0.0019669837784022093,0.0005059730028733611,1.3286083230923396e-05,4.7983663534978405e-05,1.6216949006775394e-05,8.268388228316326e-06
5,0,1,1.2861086130142212,0.04087265953421593,0.008428454399108887,0.002046015113592148,-0.03882665932178497,0.8150364756584167,0.13245415687561035,0.030529025942087173,0.011229993775486946,0.0023219475988298655,0.003141867695376277,0.003096813103184104,0.0021897738333791494
6,0,1,1.6606106758117676,0.0943729504942894,0.04078565537929535,0.06493109464645386,-0.029441839084029198,0.6896545886993408,0.16331824660301208,0.06493721157312393,0.029097598046064377,0.01220674067735672,0.021382687613368034,0.01143611129373312,0.00796685740351677
7,0,1,3.0474205017089844,0.29248863458633423,0.18820936977863312,0.2776229679584503,-0.014865626581013203,0.36454764008522034,0.1592712253332138,0.14245881140232086,0.08627835661172867,0.059234533458948135,0.07144523411989212,0.06711670756340027,0.04964743182063103
8,0,1,1.0016363859176636,0.00023376941680908203,1.4959495047150995e-06,0.0,-0.048019889742136,0.9985629916191101,0.0012533513363450766,0.00017195387044921517,9.77680701907957e-06,3.8530089341293206e-07,7.873980507611122e-07,5.866257879461045e-07,1.2192556653189968e-07
9,0,1,1.226766586303711,0.03239522501826286,0.008223460055887699,0.0,-0.03729258105158806,0.8644934892654419,0.08407004922628403,0.03400764241814613,0.007657059468328953,0.0015484620817005634,0.005079487804323435,0.0018890530336648226,0.001254918985068798
10,0,1,1.3419328927993774,0.04884755611419678,0.014865894801914692,0.0165250301361084,-0.03232252597808838,0.8005632162094116,0.13114887475967407,0.037091221660375595,0.012417198158800602,0.003913595341145992,0.008191600441932678,0.0039824810810387135,0.0026918137446045876
11,0,1,1.2924695014953613,0.041781358420848846,0.011995616368949413,0.007658366113901138,-0.0341230072081089,0.8320465087890625,0.10453593730926514,0.03679284080862999,0.011396373622119427,0.0032327529042959213,0.006849499884992838,0.0030425256118178368,0.0021035904064774513
12,0,1,1.2350280284881592,0.03357543423771858,0.010122179053723812,0.0003668591380119324,-0.033208590000867844,0.8685089945793152,0.08051396161317825,0.0288012083619833,0.009299294091761112,0.0027544398326426744,0.00485102366656065,0.003157209837809205,0.002113945549353957
13,0,1,1.2810304164886475,0.04014720395207405,0.011954857036471367,0.007246691733598709,-0.03290051221847534,0.8453364372253418,0.0903342142701149,0.03713299706578255,0.011558604426681995,0.003682875307276845,0.006890853401273489,0.0028794645331799984,0.002184539334848523
14,0,1,1.337020993232727,0.04814585670828819,0.017247289419174194,0.015681639313697815,-0.03246423229575157,0.8355268836021423,0.08102452754974365,0.04661375656723976,0.014416459947824478,0.005171085242182016,0.008641553111374378,0.004612646531313658,0.003993089310824871
15,0,1,1.2307567596435547,0.03296525031328201,0.009658543393015862,0.0002157166600227356,-0.03274953365325928,0.8747009038925171,0.07253648340702057,0.029673775658011436,0.010008702054619789,0.003421627916395664,0.004755572881549597,0.002938512247055769,0.0019644577987492085
16,0,1,1.4217568635940552,0.06025097891688347,0.03422302007675171,0.030082976445555687,-0.030167987570166588,0.8543900847434998,0.03400459513068199,0.05719852074980736,0.015702994540333748,0.0044807749800384045,0.007350608240813017,0.01653679646551609,0.010335616767406464
17,0,1,1.1795940399169922,0.025656292214989662,0.005586415063589811,0.0,-0.03874865919351578,0.8813404440879822,0.08556922525167465,0.020384863018989563,0.005971275269985199,0.0011477641528472304,0.003634179010987282,0.0010863321367651224,0.0008659042068757117
18,0,1,1.630896806716919,0.09012811630964279,0.03326946869492531,0.06097077205777168,-0.029157359153032303,0.6633747816085815,0.2038315385580063,0.06709352135658264,0.024268584325909615,0.008162092417478561,0.017905384302139282,0.009651304222643375,0.005712782498449087
19,0,1,1.046223759651184,0.006603394169360399,0.0010153494076803327,0.0,-0.041452452540397644,0.9685270190238953,0.021823832765221596,0.0073609305545687675,0.001087490702047944,0.0001852239656727761,0.0005957582034170628,0.000241028523305431,0.00017856271006166935
20,0,1,1.029252529144287,0.004178932867944241,0.0001810383691918105,0.0,-0.04598120599985123,0.9752600789070129,0.021257564425468445,0.002912994008511305,0.0003577044699341059,3.052437386941165e-05,0.00013451746781356633,2.4314091206179e-05,2.2206806534086354e-05
21,0,1,1.0770370960235596,0.011005299165844917,0.001193121774122119,0.0,-0.04411178454756737,0.9405345320701599,0.04794193059206009,0.008689931593835354,0.0014506801962852478,0.00018981713219545782,0.0007421590853482485,0.00026351865381002426,0.0001874440349638462
22,0,1,1.1738269329071045,0.02483241818845272,0.0028972334694117308,0.0,-0.0418555922806263,0.8656319379806519,0.1110883429646492,0.015795404091477394,0.0038619309198111296,0.0007251763599924743,0.0013240694534033537,0.0009713093168102205,0.0006018545827828348
23,0,1,1.2204697132110596,0.03149567171931267,0.008209265768527985,0.0,-0.03789932653307915,0.8638952970504761,0.09274892508983612,0.02529476210474968,0.007832025177776814,0.002019585110247135,0.004919149912893772,0.002069579204544425,0.0012205360690131783
24,0,1,1.0021268129348755,0.00030383042758330703,2.8890826797578484e-06,0.0,-0.048566754907369614,0.998225748538971,0.0014500216348096728,0.00030529656214639544,1.5276566045940854e-05,8.133096116580418e-07,1.1532483767950907e-06,8.695898827681958e-07,8.662442496643052e-07
