node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.1208651065826416,0.16012358665466309,0.08493106067180634,0.9892814755439758,0.25057992339134216,0.6218094229698181,0.0604950487613678,0.16479071974754333,0.02721519023180008,0.04075849428772926,0.0413665734231472,0.025675030425190926,0.01788945309817791
1,0,1,2.3623411655426025,0.19462016224861145,0.1352721005678177,0.9521884322166443,0.23450227081775665,0.6162099242210388,0.07152268290519714,0.10070648044347763,0.02832140401005745,0.047967370599508286,0.03726797550916672,0.059796854853630066,0.038207270205020905
2,0,1,1.5330991744995117,0.07615702599287033,0.04100971668958664,0.9268724322319031,0.22352926433086395,0.811924397945404,0.03910984843969345,0.0812462866306305,0.01470691617578268,0.012002811767160892,0.014914460480213165,0.017874298617243767,0.008220953866839409
3,0,1,1.0690827369689941,0.009868962690234184,0.00024921944714151323,1.0022183656692505,0.2561873197555542,0.939891517162323,0.05213558301329613,0.007717582862824202,4.428431566338986e-06,1.5242984545693616e-06,9.809830771700945e-06,0.00023212828091345727,7.2813340921129566e-06
4,0,2,1.9923360347747803,0.14176228642463684,0.00017344308434985578,1.163626790046692,0.3261483907699585,0.009164653718471527,0.9901947379112244,0.0002942064602393657,0.00017159439448732883,1.3085123100609053e-06,7.094765169313177e-05,3.937715518986806e-05,6.311828474281356e-05
5,0,2,2.2375943660736084,0.17679919302463531,0.1062268614768982,1.3895171880722046,0.42405861616134644,0.36546051502227783,0.49457627534866333,0.015662726014852524,0.017626311630010605,0.00044730587978847325,0.004983963444828987,0.07659558206796646,0.024647319689393044
6,0,2,2.071744203567505,0.15310631692409515,0.05546209216117859,0.7229155898094177,0.13512596487998962,0.3146021068096161,0.552785336971283,0.04650576412677765,0.02705860510468483,0.0035860545467585325,0.01658642292022705,0.024634527042508125,0.014241144992411137
7,0,1,3.196462392807007,0.3137803375720978,0.21629232168197632,1.0047354698181152,0.25727835297584534,0.33184942603111267,0.17096199095249176,0.150943323969841,0.06955321878194809,0.06039976328611374,0.08519013971090317,0.07031088322401047,0.06079130619764328
8,0,1,1.0024949312210083,0.00035641875001601875,6.443391953325772e-07,0.8387783765792847,0.18534567952156067,0.9987519979476929,7.420016117976047e-06,0.001237223856151104,5.709824222321913e-07,2.0270924778742483e-06,5.557783424592344e-07,2.7527915946734538e-08,6.103294225567879e-08
9,0,1,1.0129889249801636,0.001855560694821179,0.0006259645451791584,1.1138402223587036,0.3045688569545746,0.9937331080436707,0.0024509744253009558,0.0028340951539576054,0.0002437488583382219,0.00011205203918507323,0.0001464875094825402,0.0003983979404438287,8.107905887300149e-05
