node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.4829093217849731,0.06898704916238785,0.028505217283964157,2.1099741458892822,0.6484995484352112,0.789121150970459,0.0836731418967247,0.06737221777439117,0.021536637097597122,0.009791700169444084,0.015705816447734833,0.007409960962831974,0.005389440339058638
1,0,1,1.5832301378250122,0.08331859111785889,0.03317265957593918,2.0650413036346436,0.6225358843803406,0.746126115322113,0.10039769113063812,0.07957006245851517,0.02678990550339222,0.013943478465080261,0.018070412799715996,0.008519036695361137,0.006583208218216896
2,0,1,2.312662124633789,0.18752315640449524,0.10705134272575378,1.805831789970398,0.4727560579776764,0.5493557453155518,0.12687940895557404,0.11805497109889984,0.06663814932107925,0.03202041983604431,0.04494895786046982,0.03778472915291786,0.024317651987075806
3,0,1,2.1730895042419434,0.16758421063423157,0.09069076925516129,1.8032574653625488,0.47126850485801697,0.5980963110923767,0.10151802748441696,0.11698903143405914,0.056092843413352966,0.03661304712295532,0.04153722524642944,0.028898239135742188,0.020255306735634804
4,0,1,1.4463622570037842,0.06376603990793228,0.02355225756764412,2.073915958404541,0.6276639699935913,0.8003942370414734,0.07820779830217361,0.06833698600530624,0.020613616332411766,0.008895130828022957,0.01200700644403696,0.006792682223021984,0.004752569366246462
5,0,1,1.9842408895492554,0.1406058371067047,0.08117173612117767,1.8403154611587524,0.4926818609237671,0.6510245203971863,0.10205728560686111,0.10069084167480469,0.039429932832717896,0.025625694543123245,0.04369986057281494,0.020793041214346886,0.016678834334015846
6,0,1,1.281748652458191,0.04024980589747429,0.011937572620809078,2.364004611968994,0.7952868342399597,0.8621227741241455,0.05969978868961334,0.04850684851408005,0.012658830732107162,0.005074087530374527,0.006890025921165943,0.0030204965732991695,0.002027050592005253
7,0,1,1.2439485788345337,0.03484979644417763,0.011071859858930111,2.5509510040283203,0.9033106565475464,0.8868065476417542,0.04413740336894989,0.0417349673807621,0.01081903651356697,0.005430274177342653,0.006478555034846067,0.0023829771671444178,0.0022103271912783384
8,0,1,1.1754961013793945,0.02507087215781212,0.005430241115391254,2.7182817459106445,0.9999999403953552,0.8963044881820679,0.06156976893544197,0.02830432541668415,0.00651001650840044,0.0018811019835993648,0.0033451432827860117,0.0010580690577626228,0.0010270292405039072
9,0,1,1.2151637077331543,0.03073767200112343,0.0056265234015882015,2.7182817459106445,0.9999999403953552,0.8576574921607971,0.09859171509742737,0.029248807579278946,0.007967652752995491,0.0009077477152459323,0.0038783459458500147,0.0010885209776461124,0.0006596561870537698
10,0,1,1.1040438413619995,0.01486340630799532,0.0027133114635944366,2.7182817459106445,0.9999999403953552,0.9376899600028992,0.035060059279203415,0.02046123519539833,0.0031595933251082897,0.0009156945161521435,0.0017877549398690462,0.0004977122880518436,0.00042784411925822496
11,0,1,1.1836419105529785,0.02623455785214901,0.00552330119535327,2.7182817459106445,0.9999999403953552,0.885369598865509,0.07497282326221466,0.026104694232344627,0.006735263392329216,0.001294325920753181,0.0032800377812236547,0.001026563928462565,0.0012166994856670499
12,0,1,1.0409048795700073,0.0058435541577637196,0.000605891109444201,2.7182817459106445,0.9999999403953552,0.9715710878372192,0.019494371488690376,0.006936631631106138,0.001248587155714631,0.00014340960478875786,0.00047459296183660626,7.410109537886456e-05,5.7197037676814944e-05
13,0,1,1.2523335218429565,0.036047644913196564,0.009238790720701218,2.7182817459106445,0.9999999403953552,0.8571382164955139,0.08166029304265976,0.03846675530076027,0.010862348601222038,0.0026336065493524075,0.006142611149698496,0.0017680760938674212,0.0013281034771353006
14,0,1,1.1431246995925903,0.02044638618826866,0.003877690527588129,2.7182817459106445,0.9999999403953552,0.91571044921875,0.04779524728655815,0.02529228664934635,0.005739724263548851,0.0015847267350181937,0.0026335525326430798,0.0006901068845763803,0.0005540312267839909
15,0,1,1.5296521186828613,0.07566458731889725,0.0328415147960186,2.533137321472168,0.8930173516273499,0.7941045761108398,0.05634910985827446,0.07917992025613785,0.023002393543720245,0.01452241837978363,0.017332080751657486,0.007380136754363775,0.008129295893013477
16,0,1,1.5430021286010742,0.07757173478603363,0.029585275799036026,2.2010533809661865,0.7011281847953796,0.7526953220367432,0.10707647353410721,0.07587876170873642,0.022314006462693214,0.012450169771909714,0.01615961082279682,0.007352353073656559,0.006073311436921358
17,0,1,1.2948905229568481,0.04212721809744835,0.014543944038450718,2.464986801147461,0.8536376953125,0.863132894039154,0.05461070314049721,0.04998854920268059,0.012696689926087856,0.0050273765809834,0.007954904809594154,0.0037948538083583117,0.0027941856533288956
18,0,1,1.5977650880813599,0.08539501577615738,0.02710946649312973,2.59616756439209,0.9294382929801941,0.6600017547607422,0.2159261405467987,0.07125638425350189,0.01832139678299427,0.00738482316955924,0.013446592725813389,0.008050279691815376,0.005612593609839678
19,0,1,1.0390805006027222,0.005582928657531738,0.0010855300351977348,2.7182817459106445,0.9999999403953552,0.977590799331665,0.011487371288239956,0.0083079868927598,0.0012083238689228892,0.0003198422200512141,0.000657375087030232,0.00021099593141116202,0.000217159089515917
20,0,1,1.5276448726654053,0.07537783682346344,0.030122539028525352,2.690951347351074,0.9842075109481812,0.7725655436515808,0.08267026394605637,0.08200018852949142,0.02141033485531807,0.011231133714318275,0.014797351323068142,0.009444394148886204,0.005880794022232294
21,0,1,1.1454623937606812,0.02078034169971943,0.0033426557201892138,2.1597673892974854,0.6772717833518982,0.9038577675819397,0.0646180734038353,0.02312442846596241,0.0038435880560427904,0.0012134731514379382,0.0022833789698779583,0.000621057057287544,0.0004382195766083896
22,0,1,1.1260228157043457,0.018003258854150772,0.0031485464423894882,2.5592072010040283,0.9080813527107239,0.9311773777008057,0.031806401908397675,0.026693426072597504,0.005467788316309452,0.001706505659967661,0.0018077139975503087,0.0008242487092502415,0.0005165836773812771
23,0,1,1.1534286737442017,0.02191838249564171,0.004563252907246351,2.653597831726074,0.9626234173774719,0.9203881621360779,0.03380923718214035,0.03208979591727257,0.0068613518960773945,0.002288222312927246,0.0025284592993557453,0.0011829393915832043,0.0008518540416844189
24,0,1,1.3238556385040283,0.04626509174704552,0.016363784670829773,2.5744826793670654,0.9169080257415771,0.8594524264335632,0.046750571578741074,0.05560925602912903,0.014195314608514309,0.007628556806594133,0.009050501510500908,0.0036591505631804466,0.003654132131487131
25,0,1,1.2950983047485352,0.042156901210546494,0.013458848930895329,2.2273526191711426,0.7163247466087341,0.8647382855415344,0.05099860578775406,0.051421329379081726,0.013276110403239727,0.0061069633811712265,0.00674930214881897,0.0037125449161976576,0.002997001865878701
26,0,1,1.2866400480270386,0.04094857722520828,0.012299280613660812,2.1028733253479004,0.6443964838981628,0.8684205412864685,0.04653388634324074,0.05388891324400902,0.012447737157344818,0.006409770809113979,0.006974691059440374,0.002799719339236617,0.0025248699821531773
27,0,1,3.5791993141174316,0.36845704913139343,0.2670265734195709,1.5878766775131226,0.3468143343925476,0.27646759152412415,0.13916300237178802,0.1628500521183014,0.09029021114110947,0.06420259922742844,0.08605015277862549,0.1104302629828453,0.07054614275693893
28,0,1,1.3285261392593384,0.04693230614066124,0.015441028401255608,2.7182817459106445,0.9999999403953552,0.841688871383667,0.07006315886974335,0.05357424169778824,0.012790856882929802,0.006441852077841759,0.008441941812634468,0.004028898198157549,0.0029701890889555216
29,0,1,1.506125807762146,0.07230369001626968,0.019052520394325256,2.1951346397399902,0.6977081298828125,0.6910972595214844,0.20494912564754486,0.06571455299854279,0.014316661283373833,0.004869864322245121,0.009923321194946766,0.006202856078743935,0.0029263426549732685
30,0,1,1.3228646516799927,0.04612352326512337,0.020185690373182297,2.7182817459106445,0.9999999403953552,0.8365293145179749,0.09248331189155579,0.038749225437641144,0.01060989499092102,0.0014424549881368876,0.010491756722331047,0.005032764282077551,0.0046611689031124115
31,0,1,1.2620384693145752,0.03743406757712364,0.004878639243543148,2.7182817459106445,0.9999999403953552,0.8134287595748901,0.1373116672039032,0.03644566610455513,0.006540379021316767,0.0013947533443570137,0.003229607595130801,0.0010557278292253613,0.00059330346994102
32,0,1,1.124910831451416,0.01784440502524376,0.003059693146497011,2.7182817459106445,0.9999999403953552,0.9269462823867798,0.039327122271060944,0.024580780416727066,0.00473744235932827,0.0013486390234902501,0.0020090225152671337,0.0005845535197295249,0.0004661171406041831
33,0,1,1.8821805715560913,0.12602579593658447,0.06535638868808746,2.7182817459106445,0.9999999403953552,0.6527968049049377,0.12623873353004456,0.10095363855361938,0.041807111352682114,0.012847418896853924,0.028272436931729317,0.023726537823677063,0.013357415795326233
34,0,1,1.4120094776153564,0.05885849520564079,0.021442897617816925,2.7182817459106445,0.9999999403953552,0.8071869611740112,0.08759383112192154,0.05494426190853119,0.021847940981388092,0.0069841016083955765,0.011722377501428127,0.005608622450381517,0.004111897200345993
35,0,1,1.2243648767471313,0.03205212578177452,0.005689654964953661,2.7182817459106445,0.9999999403953552,0.8587876558303833,0.09017986804246902,0.03510164096951485,0.008107205852866173,0.0021339068189263344,0.003790458897128701,0.0011221336899325252,0.0007770624943077564
36,0,1,1.2140411138534546,0.03057730197906494,0.005424558650702238,2.7182817459106445,0.9999999403953552,0.865208625793457,0.08671585470438004,0.032696131616830826,0.007903669960796833,0.0020511706825345755,0.0033888290636241436,0.0011769428383558989,0.0008587870397605002
37,0,1,1.5866236686706543,0.08380337804555893,0.03954532742500305,2.6437764167785645,0.9569482803344727,0.7578008770942688,0.0939285159111023,0.06924469023942947,0.028050841763615608,0.011429685167968273,0.02097424678504467,0.010534275323152542,0.008036808110773563
38,0,1,1.2510372400283813,0.03586246445775032,0.011523433029651642,2.7182817459106445,0.9999999403953552,0.8693256378173828,0.06621533632278442,0.041268300265073776,0.008645385503768921,0.0030218486208468676,0.006767538376152515,0.0028671990148723125,0.0018886958714574575
39,0,1,1.0792818069458008,0.011325972154736519,0.0006654311437159777,2.7182817459106445,0.9999999403953552,0.9349541664123535,0.05399833992123604,0.009573080576956272,0.0006740328390151262,0.00013475694868247956,0.0005038422532379627,7.396405999315903e-05,8.76248232088983e-05
40,0,1,1.0043615102767944,0.0006230729050002992,7.121567614376545e-05,2.7182817459106445,0.9999999403953552,0.9976593255996704,0.0007535985787399113,0.0013517348561435938,0.0001524235849501565,1.163250817626249e-05,3.894193650921807e-05,1.9940134734497406e-05,1.2333605809544679e-05
41,0,1,1.148033857345581,0.021147694438695908,0.0043298411183059216,2.7182817459106445,0.9999999403953552,0.9176465272903442,0.041549164801836014,0.02879837155342102,0.00567703926935792,0.001998986816033721,0.0028030001558363438,0.0008418540237471461,0.000684986705891788
42,0,1,1.1025185585021973,0.014645508490502834,0.00250176596455276,2.7182817459106445,0.9999999403953552,0.9469271302223206,0.020075233653187752,0.02475178986787796,0.004234730266034603,0.0015093506081029773,0.0013047942193225026,0.0007045931997708976,0.0004923786036670208
