node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.1265296936035156,0.16093280911445618,0.10527865588665009,1.0442664623260498,0.3649884760379791,0.6258012652397156,0.1343112289905548,0.06700682640075684,0.03396712988615036,0.033635012805461884,0.04273151606321335,0.02972416765987873,0.032822974026203156
1,0,1,3.2243032455444336,0.31775760650634766,0.20647919178009033,1.274935245513916,0.45248904824256897,0.33970537781715393,0.1604398936033249,0.1361011266708374,0.06958302110433578,0.08769132941961288,0.07215767353773117,0.06889190524816513,0.06542960554361343
2,0,1,2.9880120754241943,0.28400173783302307,0.19378340244293213,0.9593852162361145,0.3327901065349579,0.4203096032142639,0.12344572693109512,0.08073125779628754,0.13147123157978058,0.05025872588157654,0.08206932246685028,0.08469002693891525,0.02702406421303749
3,0,1,3.056748390197754,0.29382118582725525,0.1911972016096115,1.1767244338989258,0.4152343273162842,0.4014652371406555,0.11760576069355011,0.08003345131874084,0.1548842340707779,0.054814133793115616,0.08024901896715164,0.08271586149930954,0.02823231928050518
4,0,1,1.9199720621109009,0.13142457604408264,0.07148295640945435,1.2388020753860474,0.4387825131416321,0.6450610160827637,0.13756002485752106,0.09180746227502823,0.027768900617957115,0.0263195913285017,0.03581919148564339,0.018530262634158134,0.017133504152297974
5,0,1,2.810692310333252,0.2586703300476074,0.18233637511730194,1.2416082620620728,0.4398469924926758,0.4303721785545349,0.17056211829185486,0.09345085173845291,0.07322166115045547,0.050056781619787216,0.10287518054246902,0.03726791962981224,0.04219328239560127
6,0,1,3.0211668014526367,0.28873810172080994,0.1901007890701294,1.1289973258972168,0.3971298038959503,0.3966255187988281,0.1323057860136032,0.14470401406288147,0.06615108251571655,0.07011277228593826,0.078860342502594,0.0524362176656723,0.0588042251765728
7,0,1,2.724663257598877,0.24638046324253082,0.17853297293186188,1.0939315557479858,0.38382813334465027,0.5206683278083801,0.09491268545389175,0.09860510379076004,0.052219197154045105,0.05506162345409393,0.07351706176996231,0.04706038162112236,0.057955533266067505
8,0,1,1.9106931686401367,0.13009902834892273,0.08661523461341858,1.7245451211929321,0.6230415105819702,0.6802358031272888,0.11594951897859573,0.06798262894153595,0.042597997933626175,0.006618875544518232,0.04018806666135788,0.021421685814857483,0.025005485862493515
9,0,1,1.1709133386611938,0.02441619150340557,8.00924826762639e-05,0.6472792625427246,0.214397594332695,0.8295886516571045,0.17021064460277557,6.58387434668839e-05,5.473752025864087e-05,1.9637126058569265e-07,7.67820019973442e-05,1.1277970770606771e-06,2.182685420848429e-06
