node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.4845367670059204,0.06921953707933426,0.03283138573169708,1.2368961572647095,0.40738558769226074,0.7750918865203857,0.12340228259563446,0.04860251024365425,0.012049756944179535,0.00802220031619072,0.00949221383780241,0.01514390017837286,0.008195272646844387
1,0,1,1.201308250427246,0.028758320957422256,0.00562304025515914,1.1065428256988525,0.35523897409439087,0.8589123487472534,0.1087956503033638,0.022236106917262077,0.0028519239276647568,0.001580856740474701,0.0016671183984726667,0.002865857444703579,0.0010900642955675721
2,0,1,3.6308844089508057,0.3758406341075897,0.27450570464134216,1.3336873054504395,0.4461059868335724,0.28737661242485046,0.13401442766189575,0.1352575272321701,0.09631717950105667,0.07252857834100723,0.08366546034812927,0.10691995173692703,0.08392030000686646
3,0,1,2.7366561889648438,0.24809373915195465,0.16335429251194,1.3547661304473877,0.45453834533691406,0.48390519618988037,0.11229942739009857,0.12532071769237518,0.07020994275808334,0.044910408556461334,0.045389480888843536,0.06925716251134872,0.04870764911174774
4,0,1,1.351486086845398,0.05021229758858681,0.016832172870635986,1.1098626852035522,0.35656705498695374,0.7973233461380005,0.1358085721731186,0.03735044598579407,0.008353128097951412,0.004332274664193392,0.005816024262458086,0.007605032529681921,0.0034111160784959793
5,0,1,2.0837714672088623,0.15482449531555176,0.09498287737369537,1.2557049989700317,0.41490986943244934,0.6185032725334167,0.13689126074314117,0.08745153248310089,0.03818432614207268,0.02398674376308918,0.03231995925307274,0.038763172924518585,0.023899752646684647
6,0,1,1.2256594896316528,0.03223707154393196,0.010096855461597443,1.1492528915405273,0.37232473492622375,0.8678944706916809,0.08754144608974457,0.027362896129488945,0.004717305768281221,0.002386904088780284,0.0030382019467651844,0.004908773582428694,0.002149880165234208
7,0,1,1.1011509895324707,0.014450141228735447,0.002331704366952181,1.2022631168365479,0.3935309946537018,0.92674320936203,0.05679185688495636,0.01241404376924038,0.0011517000384628773,0.0005675639258697629,0.0007051954162307084,0.0011059578973799944,0.000520551111549139
8,0,1,1.3158917427062988,0.04512739181518555,0.005818196572363377,1.0829607248306274,0.34580519795417786,0.7507367730140686,0.21248574554920197,0.025433262810111046,0.003721239510923624,0.0018048447091132402,0.0017407996347174048,0.003089520614594221,0.000987876090221107
9,0,1,1.3123072385787964,0.04461532086133957,0.0031968350522220135,2.7182817459106445,1.0,0.7296716570854187,0.2443043440580368,0.01992814801633358,0.0021599619649350643,0.000739077222533524,0.0009602083009667695,0.0017470031743869185,0.0004896235186606646
