rank,node_id,label,pred_label,S_i,S_i_norm,S_i_rc_norm,P_high
1,3475,8,8,7.517338752746582,0.9310483932495117,0.9406880181717895,0.9320183992385864
2,3335,7,7,7.008683681488037,0.8583833575248718,0.8794301461326116,0.9907869696617126
3,3208,7,7,6.947096824645996,0.849585235118866,0.8720640364926471,0.9963029623031616
4,3300,7,7,6.943928241729736,0.8491325974464417,0.8715734439308473,0.9916366338729858
5,3367,0,7,6.941559314727783,0.848794162273407,0.8713631842749626,0.995068371295929
6,3448,7,8,6.835046768188477,0.8335781097412109,0.8541045745615861,0.8222662210464478
7,3100,0,7,6.712438106536865,0.8160625696182251,0.8424935825305628,0.9579711556434631
8,2795,0,7,6.72385311126709,0.817693293094635,0.8419352438603334,0.8864896297454834
9,3250,0,7,6.705138206481934,0.8150197267532349,0.8418097312477233,0.9655085206031799
10,4357,7,7,6.6852707862854,0.8121815323829651,0.8370206656013487,0.881671667098999
11,3421,5,8,6.709163665771484,0.8155947923660278,0.8366018440103673,0.7594525814056396
12,4091,7,7,6.667104244232178,0.8095863461494446,0.8351637301251553,0.8955024480819702
13,3410,7,7,6.578942775726318,0.7969918251037598,0.8246313269080787,0.9076646566390991
14,3198,7,7,6.578520774841309,0.7969315648078918,0.8225155833111449,0.8399145007133484
15,3487,8,8,6.591349124908447,0.798764169216156,0.8220233084986027,0.7705433368682861
16,3117,5,8,6.4523115158081055,0.7789016366004944,0.8039373888342691,0.7548903226852417
17,3439,0,7,6.372547626495361,0.7675067782402039,0.7943830089545856,0.7706670761108398
18,3225,3,7,6.339106559753418,0.7627295255661011,0.7894922680078175,0.7519615888595581
19,3901,7,7,6.269660949707031,0.752808690071106,0.7818407831444837,0.7829858064651489
20,1216,0,7,6.176602363586426,0.7395146489143372,0.7724553106830484,0.8430585861206055
